keyphrase	tfidf	dispersion	cscore	keyword
graph of concepts	0.000493167270089	0.0000000000	1.58496250072	False
weight of the vertex	0.0	0.0000000000	2.0	False
data-set that is based	0.0	0.0000000000	2.0	False
chuang	0.00016438909003	0.0000000000	0.0	False
3authors	0.0	0.0000000000	0.0	False
table i shows	0.000493167270089	0.0000000000	1.58496250072	False
ioana	0.00016438909003	0.0000000000	0.0	False
bringing	0.00016438909003	0.0000000000	0.0	False
hierarchy generation involves two	0.0	0.0000000000	2.0	False
four	0.0	0.0000000000	0.0	False
school	0.0	0.0000000000	0.0	False
reciprocal	0.00016438909003	0.0000000000	0.0	False
terms to complex concept	0.0	0.0000000000	2.0	False
recall and f-measure	0.000493167270089	0.0000000000	3.16992500144	False
obtained for cluster	0.000986334540178	0.0000000000	3.16992500144	False
assessing the classification	0.000493167270089	0.0000000000	1.58496250072	False
vector	0.000328778180059	0.0000000000	0.0	False
data subsets	0.00131511272024	0.4251968504	4.0	False
user evaluation	0.00131511272024	0.4251968504	4.0	False
higher the strength	0.000986334540178	0.0000000000	1.58496250072	False
extensive nlp	0.000328778180059	0.0000000000	1.0	False
shows	0.000328778180059	0.0000000000	0.0	False
users rate the concept	0.0	0.0000000000	2.0	False
graph representations like ontologies	0.0	0.0000000000	2.0	False
corpora	0.00016438909003	0.0000000000	0.0	False
web search and data	0.0	0.0000000000	2.0	False
specially	0.00016438909003	0.0000000000	0.0	False
ponzetto	0.00016438909003	0.0000000000	0.0	False
lakshmi priyanka	0.000328778180059	0.0000000000	1.0	False
direct	0.000328778180059	0.0000000000	0.0	False
consists	0.000657556360119	0.4251968504	0.0	False
explicitly define	0.0	0.0000000000	2.0	False
vidhyabalasubramanian retrievedon:27may2016	0.0	0.0000000000	1.0	False
oncept hierarchy	0.000328778180059	0.0000000000	21.0	False
degree and level	0.000493167270089	0.0000000000	1.58496250072	False
expressive	0.000328778180059	0.0000000000	0.0	False
classification scheme	0.000328778180059	0.0000000000	1.0	False
established	0.00016438909003	0.0000000000	0.0	False
exploring and manipulating	0.000493167270089	0.0000000000	1.58496250072	False
keyphrases	0.000328778180059	0.0000000000	0.0	False
language processing	0.0	0.0000000000	1.0	False
range from simple semantic	0.0	0.0000000000	2.0	False
workshop on link	0.000493167270089	0.0000000000	1.58496250072	False
semantic networks using statistical	0.0	0.0000000000	2.0	False
press cambridge	0.000328778180059	0.0000000000	1.0	False
single document using word	0.0	0.0000000000	2.0	False
approaches do not classify	0.0	0.0000000000	2.0	False
based on their frequency	0.0	0.0000000000	2.0	False
changing i.e	0.000328778180059	0.0000000000	1.0	False
mentioned earlier	0.000328778180059	0.0000000000	1.0	False
computes the distribution parameters	0.0	0.0000000000	2.0	False
word-distance and co-occurrence	0.000986334540178	0.0000000000	3.16992500144	False
graph building	0.000328778180059	0.0000000000	1.0	False
amrita vishwa	0.0	0.0000000000	1.0	False
viii	0.000328778180059	0.0000000000	0.0	False
generated from the previous	0.0	0.0000000000	2.0	False
metrics of evaluation	0.000493167270089	0.0000000000	1.58496250072	False
properties for classification results	0.0	0.0000000000	2.0	False
popular ranking algorithm	0.000493167270089	0.0000000000	1.58496250072	False
sum of the weights	0.0	0.0000000000	2.0	False
document about stacks	0.000493167270089	0.0000000000	0.0	False
background topic clusters	0.000493167270089	0.0000000000	1.58496250072	False
represented	0.000657556360119	0.4251968504	0.0	False
path	0.000821945450148	0.2372583480	0.0	False
important nodes	0.000657556360119	0.0000000000	2.0	False
pagerank but has low	0.0	0.0000000000	2.0	False
calculate	0.000328778180059	0.0000000000	0.0	False
obtained	0.00131511272024	0.4075471698	0.0	False
eigenvector centrality	0.000657556360119	0.0000000000	2.0	False
polavtomatska	0.00016438909003	0.0000000000	0.0	False
collocation networks	0.000328778180059	0.0000000000	1.0	False
generated using statistical	0.000493167270089	0.0000000000	1.58496250072	False
enhanced edge weight	0.000493167270089	0.0000000000	3.16992500144	False
elaborate	0.00016438909003	0.0000000000	0.0	False
completely	0.0	0.0000000000	0.0	False
approaches	0.0016438909003	0.1912181303	0.0	False
relationships can be found	0.0	0.0000000000	2.0	False
strength is proportionally	0.000493167270089	0.0000000000	1.58496250072	False
statistical se mantic networks	0.0	0.0000000000	2.0	False
journal of documentation	0.000493167270089	0.0000000000	1.58496250072	False
temp n one minimumdistance	0.0	0.0000000000	2.0	False
broad topic like computer	0.0	0.0000000000	2.0	False
potential to express	0.000493167270089	0.0000000000	1.58496250072	False
generation involves	0.000328778180059	0.0000000000	1.0	False
world of human language	0.0	0.0000000000	2.0	False
mantic	0.00016438909003	0.0000000000	0.0	False
keyword and keyphrase	0.000493167270089	0.0000000000	1.58496250072	False
intuitive and useful representations	0.0	0.0000000000	2.0	False
appropriately	0.00016438909003	0.0000000000	0.0	False
retrievedon:27may2016 enhancing statistical	0.000493167270089	0.0000000000	1.58496250072	False
arxiv preprint	0.000328778180059	0.0000000000	1.0	False
methodology in the consequent	0.0	0.0000000000	2.0	False
co-occurrence values	0.000657556360119	0.0000000000	2.0	False
hierarchy to the maximum	0.0	0.0000000000	2.0	False
first cluster	0.000328778180059	0.0000000000	1.0	False
binary trees	0.0016438909003	0.0000000000	5.0	False
importance of a concept	0.0	0.0000000000	4.0	False
distance of the incident	0.0	0.0000000000	2.0	False
relationship between the incident	0.0	0.0000000000	2.0	False
highly	0.00016438909003	0.0000000000	0.0	False
elaborates	0.00016438909003	0.0000000000	0.0	False
visible	0.00016438909003	0.0000000000	0.0	False
basic graph theoretic properties	0.0	0.0000000000	2.0	False
topic is the data	0.0	0.0000000000	0.0	False
enhanced edge weights	0.000493167270089	0.0000000000	1.58496250072	False
total	0.000328778180059	0.0000000000	0.0	False
first two	0.0	0.0000000000	1.0	False
coheuristic occurrence value	0.0	0.0000000000	1.58496250072	False
open source	0.000328778180059	0.0000000000	1.0	False
extracting and superimposing	0.000493167270089	0.0000000000	1.58496250072	False
value assigned	0.0	0.0000000000	1.0	False
lightweight ontologies	0.000328778180059	0.0000000000	1.0	False
precision values	0.000328778180059	0.0000000000	1.0	False
tabulated	0.00016438909003	0.0000000000	0.0	False
vol	0.0	0.0000000000	0.0	False
sample	0.0	0.0000000000	0.0	False
knowledge representations use simple	0.0	0.0000000000	2.0	False
overhead	0.00016438909003	0.0000000000	0.0	False
semantic network using statistical	0.0	0.0000000000	2.0	False
eigenvector and closeness	0.000493167270089	0.0000000000	1.58496250072	False
capture the exact nature	0.0	0.0000000000	2.0	False
international conference on advances	0.0	0.5869565217	18.0	False
datasets on topics	0.000493167270089	0.0000000000	1.58496250072	False
high co-occurrence value	0.0	0.0000000000	1.58496250072	False
joshua b tenenbaum	0.000493167270089	0.0000000000	1.58496250072	False
subtopic and the background	0.0	0.0000000000	2.0	False
node belongs	0.000328778180059	0.0000000000	1.0	False
enhance the representation	0.000493167270089	0.0000000000	1.58496250072	False
balasubramanian department of computer	0.0	0.0000000000	2.0	False
correspondingly	0.00016438909003	0.0000000000	0.0	False
computational linguistics	0.000328778180059	0.0000000000	1.0	False
value assigned for concepts	0.0	0.0000000000	2.0	False
simple partitioning	0.000328778180059	0.0000000000	1.0	False
matsuo and mitsuru	0.000493167270089	0.0000000000	1.58496250072	False
background topics represented	0.000493167270089	0.0000000000	1.58496250072	False
latent	0.00016438909003	0.0000000000	0.0	False
chuang and lee-feng chien	0.0	0.0000000000	2.0	False
cooccur in is higher	0.0	0.0000000000	2.0	False
data structure	0.000657556360119	0.0000000000	3.0	False
specially labelled as hierarchical	0.0	0.0000000000	2.0	False
done by enhancing	0.0	0.0000000000	1.58496250072	False
generating concept maps	0.000493167270089	0.0000000000	1.58496250072	False
networks are created	0.000493167270089	0.0000000000	1.58496250072	False
address two major	0.000493167270089	0.0000000000	1.58496250072	False
importance of the node	0.0	0.0000000000	2.0	False
work	0.0	0.4554216867	0.0	False
reads	0.00016438909003	0.0000000000	0.0	False
hierarchy generation algorithms	0.000493167270089	0.0000000000	1.58496250072	False
concepts	0.0136442944725	0.3758175415	0.0	False
knowledge repository	0.000328778180059	0.0000000000	1.0	False
average rating	0.000328778180059	0.0000000000	1.0	False
concepts and generating taxonomies	0.0	0.0000000000	2.0	False
discovery	0.000328778180059	0.0000000000	0.0	False
involve	0.00016438909003	0.0000000000	0.0	False
construct ontologies	0.000328778180059	0.0000000000	1.0	False
evaluation of concept	0.00197266908036	0.4251968504	6.33985000288	False
networks that use word	0.0	0.0000000000	2.0	False
necessity to balance	0.000493167270089	0.0000000000	1.58496250072	False
rate the concept	0.000493167270089	0.0000000000	1.58496250072	False
concept maps	0.000328778180059	0.0000000000	0.0	False
domain is rarely captured	0.0	0.0000000000	2.0	False
end	0.0	0.2061068702	0.0	False
john f sowa	0.000493167270089	0.0000000000	1.58496250072	False
taxonomy extraction	0.000657556360119	0.0000000000	2.0	False
provide	0.0	0.0000000000	0.0	False
graphs become co-occurrence	0.000493167270089	0.0000000000	1.58496250072	False
national university	0.000328778180059	0.0000000000	1.0	False
exact relationships	0.000328778180059	0.0000000000	1.0	False
machine	0.000493167270089	0.0000000000	0.0	False
four levels	0.0	0.0000000000	1.0	False
allied	0.00016438909003	0.0000000000	0.0	False
text classification	0.000328778180059	0.0000000000	1.0	False
types	0.000657556360119	0.5400000000	0.0	False
binary tree hashing	0.00147950181027	0.0000000000	4.75488750216	False
conferencepaperaugust2015	0.0	0.0000000000	0.0	False
classify	0.00131511272024	0.4537815126	0.0	False
effectively classify	0.000328778180059	0.0000000000	1.0	False
classifying	0.000493167270089	0.0000000000	0.0	False
techniques are needed	0.000493167270089	0.0000000000	1.58496250072	False
description	0.00016438909003	0.0000000000	0.0	False
earlier	0.00016438909003	0.0000000000	0.0	False
stefano	0.00016438909003	0.0000000000	0.0	False
concepts is statistically	0.000493167270089	0.0000000000	1.58496250072	False
account the level	0.000493167270089	0.0000000000	1.58496250072	False
heuristic measures	0.000328778180059	0.0000000000	1.0	False
widely used to create	0.0	0.0000000000	2.0	False
meaningful	0.00016438909003	0.0000000000	0.0	False
two classification algorithms	0.0	0.0000000000	3.16992500144	False
edge weight should factor	0.0	0.0000000000	2.0	False
science technical report	0.000493167270089	0.0000000000	1.58496250072	False
generally background	0.000328778180059	0.0000000000	1.0	False
hierarchy navigation balance	0.00147950181027	0.0000000000	4.75488750216	False
effective	0.0	0.4251968504	0.0	False
corpus-based conceptual	0.000328778180059	0.0000000000	1.0	False
theoretic properties	0.000657556360119	0.0000000000	2.0	False
multilingual information	0.000328778180059	0.0000000000	1.0	False
task for large	0.000493167270089	0.0000000000	1.58496250072	False
co-occurrences or includes spurious	0.0	0.0000000000	2.0	False
perform	0.0	0.0000000000	0.0	False
jacm	0.00016438909003	0.0000000000	0.0	False
algorithms	0.0	0.3698630137	0.0	False
consists of four clusters	0.0	0.0000000000	2.0	False
worst	0.00016438909003	0.0000000000	0.0	False
first	0.0	0.4515050167	0.0	False
order	0.000328778180059	0.0000000000	0.0	False
retrieval tasks like keyword	0.0	0.0000000000	2.0	False
edge has a numeric	0.0	0.0000000000	2.0	False
theme	0.00016438909003	0.0000000000	0.0	False
relationships between major topics	0.0	0.0000000000	2.0	False
alexander haubold	0.000328778180059	0.0000000000	1.0	False
labelled as hierarchical	0.000493167270089	0.0000000000	1.58496250072	False
algorithm is effective	0.000493167270089	0.0000000000	1.58496250072	False
sixth acm international	0.000493167270089	0.0000000000	1.58496250072	False
london	0.00016438909003	0.0000000000	0.0	False
thesis	0.00016438909003	0.0000000000	0.0	False
previous section	0.000328778180059	0.0000000000	2.0	False
specific and the effort	0.0	0.0000000000	2.0	False
work well in text	0.0	0.0000000000	2.0	False
technology enhanced	0.000328778180059	0.0000000000	1.0	False
betweenness centrality	0.000328778180059	0.0000000000	1.0	False
exhibits	0.00016438909003	0.0000000000	0.0	False
mathematically represented	0.000328778180059	0.0000000000	1.0	False
del lenguaje natural	0.000493167270089	0.0000000000	1.58496250072	False
vast	0.0	0.0000000000	0.0	False
algorithm is applied	0.000986334540178	0.0000000000	3.16992500144	False
jon m kleinberg	0.000493167270089	0.0000000000	1.58496250072	False
form of a tree	0.0	0.0000000000	2.0	False
high value	0.0	0.0000000000	3.0	False
variety of documents	0.000493167270089	0.0000000000	1.58496250072	False
window size	0.000657556360119	0.0000000000	2.0	False
generated over three topics	0.0	0.0000000000	2.0	False
high value for degree	0.0	0.0000000000	2.0	False
computer science technical	0.000493167270089	0.0000000000	1.58496250072	False
fig	0.000657556360119	0.4251968504	0.0	False
computer science technical report	0.0	0.0000000000	2.0	False
occurrences present	0.000328778180059	0.0000000000	1.0	False
models like vector space	0.0	0.0000000000	2.0	False
observed from the figures	0.0	0.0000000000	2.0	False
greatly influence the effectiveness	0.0	0.0000000000	2.0	False
hierarchies	0.0044385054308	0.2389380531	0.0	False
models use statistics	0.000493167270089	0.0000000000	1.58496250072	False
generation of concept	0.000493167270089	0.0000000000	1.58496250072	False
specific category	0.000328778180059	0.0000000000	1.0	False
induction based	0.000328778180059	0.0000000000	1.0	False
royal society of london	0.0	0.0000000000	2.0	False
single domain or multiple	0.0	0.0000000000	2.0	False
concept classification and concept	0.0	0.0000000000	2.0	False
exhibits the closest	0.000493167270089	0.0000000000	1.58496250072	False
classified	0.000821945450148	0.5510204082	0.0	False
fig.3	0.00016438909003	0.0000000000	0.0	False
hyponym and hypernym	0.000493167270089	0.0000000000	1.58496250072	False
comparisons between data	0.000493167270089	0.0000000000	1.58496250072	False
fig.2	0.00016438909003	0.0000000000	0.0	False
component	0.000493167270089	0.0000000000	0.0	False
improve their semantic	0.000493167270089	0.0000000000	1.58496250072	False
relationship nodes	0.000328778180059	0.0000000000	1.0	False
classifier	0.000328778180059	0.0000000000	0.0	False
fig.4	0.00016438909003	0.0000000000	0.0	False
hierarchy in the form	0.0	0.0000000000	2.0	False
lot of manual intervention	0.0	0.0000000000	2.0	False
covered	0.0	0.0000000000	0.0	False
composed hierarchies and instances	0.0	0.0000000000	2.0	False
express the relationship	0.000493167270089	0.0000000000	1.58496250072	False
co-occurrence	0.00361655998065	0.3433526012	0.0	False
algorithm for inducing lexical	0.0	0.0000000000	2.0	False
cluster represents topics	0.000493167270089	0.0000000000	1.58496250072	False
stack  has high	0.0	0.0000000000	0.0	False
analyze its basic	0.000493167270089	0.0000000000	1.58496250072	False
implicitly relate concepts	0.000493167270089	0.0000000000	1.58496250072	False
extract	0.000657556360119	0.4251968504	0.0	False
two major	0.0	0.0000000000	1.0	False
network	0.0	0.3247907950	0.0	False
based on their dominance	0.0	0.0000000000	2.0	False
set of technical	0.000493167270089	0.0000000000	1.58496250072	False
content	0.0	0.4251968504	0.0	False
binary	0.00230144726042	0.4075471698	0.0	False
closeness centrality measures	0.000493167270089	0.0000000000	1.58496250072	False
precision	0.0016438909003	0.2364273205	0.0	False
frequently	0.00016438909003	0.0000000000	0.0	False
hypernym relation	0.000328778180059	0.0000000000	1.0	False
mladeni dunja	0.000328778180059	0.0000000000	1.0	False
topics and subtopics	0.000493167270089	0.0000000000	1.58496250072	False
statistically generated	0.00131511272024	0.2983425414	4.0	False
determines how influential	0.000493167270089	0.0000000000	1.58496250072	False
normalized	0.00016438909003	0.0000000000	0.0	False
graph representations	0.000986334540178	0.0000000000	3.0	False
advances in computing	0.0044385054308	0.5869565217	14.2646625065	False
networks and analyze	0.000493167270089	0.0000000000	1.58496250072	False
alexander mehler	0.000328778180059	0.0000000000	1.0	False
ramon	0.00016438909003	0.0000000000	0.0	False
generated using this statistical	0.0	0.0000000000	2.0	False
keyphrases have been extracted	0.0	0.0000000000	2.0	False
hand	0.0	0.0000000000	0.0	False
capability of such networks	0.0	0.0000000000	2.0	False
knowledge in the form	0.0	0.0000000000	2.0	False
edges represent a mapping	0.0	0.0000000000	2.0	False
enormous	0.00016438909003	0.0000000000	0.0	False
related concepts	0.000328778180059	0.0000000000	1.0	False
knowledge and involve	0.000493167270089	0.0000000000	1.58496250072	False
nodes are concepts	0.000493167270089	0.0000000000	1.58496250072	False
ath	0.0	0.0000000000	0.0	False
two related	0.0	0.0000000000	1.0	False
oncept hierarchy generation	0.000493167270089	0.0000000000	4.75488750216	False
two classification	0.0	0.0000000000	1.0	False
references fig	0.000328778180059	0.0000000000	1.0	False
based on a collaboratively	0.0	0.0000000000	2.0	False
restrict the connections	0.000493167270089	0.0000000000	1.58496250072	False
user	0.00115072363021	0.4324942792	0.0	False
size	0.000328778180059	0.0000000000	0.0	False
conference on concept mapping	0.0	0.0000000000	2.0	False
content mining	0.000328778180059	0.0000000000	1.0	False
sagnik ray choudhury	0.000493167270089	0.0000000000	1.58496250072	False
necessity	0.000328778180059	0.0000000000	0.0	False
greatly influence	0.000328778180059	0.0000000000	1.0	False
concepts to narrower	0.000493167270089	0.0000000000	1.58496250072	False
sorting the clusters based	0.0	0.0000000000	2.0	False
work aims	0.000328778180059	0.0000000000	1.0	False
restrict	0.00016438909003	0.0000000000	0.0	False
two steps	0.0	0.0000000000	1.0	False
generated using our greedy	0.0	0.0000000000	4.0	False
cornelis	0.00016438909003	0.0000000000	0.0	False
vector space	0.000657556360119	0.0000000000	2.0	False
graph-based text representation	0.000493167270089	0.0000000000	1.58496250072	False
analysis and visualization	0.000493167270089	0.0000000000	1.58496250072	False
based on five parameters	0.0	0.0000000000	2.0	False
shui-lung chuang and lee-feng	0.0	0.0000000000	2.0	False
approximately	0.00016438909003	0.0000000000	0.0	False
needed	0.000328778180059	0.0000000000	0.0	False
n-gram keyphrases	0.000328778180059	0.0000000000	1.0	False
corpus	0.00230144726042	0.4276018100	0.0	False
john	0.00016438909003	0.0000000000	0.0	False
fig.1 shows	0.000328778180059	0.0000000000	1.0	False
nodes indicating the importance	0.0	0.0000000000	2.0	False
technical corpora	0.000328778180059	0.0000000000	1.0	False
applied over the semantic	0.0	0.0000000000	2.0	False
concepts under consideration	0.000493167270089	0.0000000000	1.58496250072	False
enhancing	0.000657556360119	0.5400000000	0.0	False
yildiz	0.00016438909003	0.0000000000	0.0	False
obtain the final	0.000493167270089	0.0000000000	1.58496250072	False
random walk	0.000328778180059	0.0000000000	1.0	False
serve	0.00016438909003	0.0000000000	0.0	False
co-occur within the corpus	0.0	0.0000000000	2.0	False
node is connected	0.000986334540178	0.0000000000	3.16992500144	False
task	0.000328778180059	0.0000000000	0.0	False
western	0.00016438909003	0.0000000000	0.0	False
concept graphs like ontologies	0.0	0.0000000000	2.0	False
verb frames	0.000328778180059	0.0000000000	1.0	False
modelling semantic knowledge	0.000493167270089	0.0000000000	1.58496250072	False
claire n edellec	0.0	0.0000000000	1.58496250072	False
semantic network is enhanced	0.0	0.0000000000	2.0	False
distance	0.00312339271056	0.3033707865	0.0	False
ontologies have been widely	0.0	0.0000000000	2.0	False
analyse the performance	0.000493167270089	0.0000000000	1.58496250072	False
two methods of assessing	0.0	0.0000000000	2.0	False
keyword	0.000657556360119	0.2983425414	0.0	False
concepts discussed	0.000328778180059	0.0000000000	1.0	False
ontologij	0.00016438909003	0.0000000000	0.0	False
tois	0.00016438909003	0.0000000000	0.0	False
suitable algorithms are k-means	0.0	0.0000000000	2.0	False
consists of weighted	0.000493167270089	0.0000000000	1.58496250072	False
binary tree	0.00263022544047	0.4090909091	12.0	False
amritavishwavidyapeetham 20publications100citations seeprofile	0.000493167270089	0.0000000000	1.58496250072	False
terms co-occur	0.000328778180059	0.0000000000	1.0	False
emantic n etwork levels	0.0	0.0000000000	2.0	False
subtopics that are covered	0.0	0.0000000000	2.0	False
exact nature of relationships	0.0	0.0000000000	4.0	False
simple semantic	0.000657556360119	0.0000000000	2.0	False
acquisition	0.000328778180059	0.0000000000	0.0	False
extracting	0.000328778180059	0.0000000000	0.0	False
statistical network is defined	0.0	0.0000000000	2.0	False
connected to many authoritative	0.0	0.0000000000	2.0	False
weight should factor	0.000493167270089	0.0000000000	0.0	False
modelling semantic	0.000328778180059	0.0000000000	1.0	False
semantic network serves	0.000493167270089	0.0000000000	1.58496250072	False
weight for three sample	0.0	0.0000000000	2.0	False
component representing	0.000328778180059	0.0000000000	1.0	False
hierarchy generation algorithm	0.00147950181027	0.0000000000	6.33985000288	False
biological sciences	0.000328778180059	0.0000000000	1.0	False
single document	0.000328778180059	0.0000000000	0.0	False
evaluation of concept hierarchies	0.0	0.0000000000	6.0	False
understand the properties	0.000493167270089	0.0000000000	1.58496250072	False
cluster i to calculate	0.0	0.0000000000	2.0	False
contribution to the domain	0.0	0.0000000000	2.0	False
conceptually similar terms	0.000493167270089	0.0000000000	1.58496250072	False
importance using both statistical	0.0	0.0000000000	2.0	False
adapting lexical	0.000328778180059	0.0000000000	1.0	False
stack array based stack	0.0	0.0000000000	2.0	False
cluster with the nearest	0.0	0.0000000000	2.0	False
mark steyvers and joshua	0.0	0.0000000000	2.0	False
n-gram	0.00016438909003	0.0000000000	0.0	False
topic-subtopic relationships	0.000328778180059	0.0000000000	1.0	False
high	0.0	0.2647058824	0.0	False
edge	0.00410972725074	0.1679522269	0.0	False
natural language processing	0.0	0.0000000000	1.58496250072	False
first cluster the nodes	0.0	0.0000000000	2.0	False
effectiveness	0.00016438909003	0.0000000000	0.0	False
generated represent	0.000328778180059	0.0000000000	1.0	False
graph-based algorithm	0.000328778180059	0.0000000000	1.0	False
shallow	0.00016438909003	0.0000000000	0.0	False
web-based	0.00016438909003	0.0000000000	0.0	False
result in spurious	0.000493167270089	0.0000000000	1.58496250072	False
generic concept hierarchy	0.000493167270089	0.0000000000	1.58496250072	False
primarily focus	0.000328778180059	0.0000000000	1.0	False
assesses	0.00016438909003	0.0000000000	0.0	False
university press	0.000328778180059	0.0000000000	1.0	False
metrics	0.00131511272024	0.5118483412	0.0	False
blaz fortun	0.000328778180059	0.0000000000	1.0	False
binary tree self balancing	0.0	0.0000000000	2.0	False
shallow hierarchy	0.000328778180059	0.0000000000	1.0	False
address two	0.0	0.0000000000	1.0	False
extraction in scientific	0.000493167270089	0.0000000000	1.58496250072	False
tables  parameters cohesion	0.0	0.0000000000	0.0	False
bijalwan	0.00016438909003	0.0000000000	0.0	False
naturally capture interesting	0.000493167270089	0.0000000000	1.58496250072	False
background topics	0.00328778180059	0.4115853659	10.0	False
effectively in classifying concepts	0.0	0.0000000000	2.0	False
highly complex	0.000328778180059	0.0000000000	1.0	False
precision and recall	0.00147950181027	0.0000000000	4.75488750216	False
vertices	0.00147950181027	0.2432432432	0.0	False
intelligence tools	0.000328778180059	0.0000000000	1.0	False
relationships using statistical	0.000493167270089	0.0000000000	1.58496250072	False
topic and theme phrases	0.0	0.0000000000	2.0	False
thematic structure	0.000328778180059	0.0000000000	1.0	False
total number of concepts	0.0	0.0000000000	4.0	False
quantifying	0.00016438909003	0.0000000000	0.0	False
sum	0.000328778180059	0.0000000000	0.0	False
worst case	0.000328778180059	0.0000000000	1.0	False
generated manually	0.000657556360119	0.0000000000	2.0	False
retrievedon:27may2016 enhancing	0.000328778180059	0.0000000000	1.0	False
height worst case pointer	0.0	0.0000000000	2.0	False
distances	0.00016438909003	0.0000000000	0.0	False
properties such as co-occurrence	0.0	0.0000000000	2.0	False
building ontologies	0.000328778180059	0.0000000000	1.0	False
representing a single	0.000493167270089	0.0000000000	1.58496250072	False
random	0.00016438909003	0.0000000000	0.0	False
velardi	0.00016438909003	0.0000000000	0.0	False
tempvy	0.000328778180059	0.0000000000	0.0	False
attempts	0.00016438909003	0.0000000000	0.0	False
identifying topic-subtopic	0.000328778180059	0.0000000000	1.0	False
pointer word	0.000328778180059	0.0000000000	1.0	False
sowa	0.00016438909003	0.0000000000	0.0	False
consequent	0.00016438909003	0.0000000000	0.0	False
faure	0.00016438909003	0.0000000000	0.0	False
number of terms	0.000493167270089	0.0000000000	1.58496250072	False
jin and rohini	0.000493167270089	0.0000000000	1.58496250072	False
topic cluster	0.000986334540178	0.0000000000	4.0	False
arxiv preprint arxiv:1401.6571	0.000493167270089	0.0000000000	1.58496250072	False
generated on a scale	0.0	0.0000000000	2.0	False
performance of the classification	0.0	0.0000000000	2.0	False
extraction for single-document	0.000493167270089	0.0000000000	1.58496250072	False
provide insights	0.000328778180059	0.0000000000	1.0	False
mark last	0.0	0.0000000000	1.0	False
graphs are worddistance graphs	0.0	0.0000000000	2.0	False
simple statistical	0.000657556360119	0.0000000000	2.0	False
coimbatore	0.0	0.0000000000	0.0	False
statistical properties	0.000328778180059	0.0000000000	1.0	False
lexical and corpus resources	0.0	0.0000000000	2.0	False
topic clusters	0.000328778180059	0.0000000000	0.0	False
designing	0.00016438909003	0.0000000000	0.0	False
preferred	0.00016438909003	0.0000000000	0.0	False
christopher	0.00016438909003	0.0000000000	0.0	False
shown	0.0	0.5400000000	0.0	False
technique for graph	0.000493167270089	0.0000000000	1.58496250072	False
semantic networks generated	0.00147950181027	0.0000000000	4.75488750216	False
tree self balancing	0.000493167270089	0.0000000000	1.58496250072	False
based models	0.000328778180059	0.0000000000	1.0	False
level of hierarchy	0.000493167270089	0.0000000000	1.58496250072	False
covering	0.00016438909003	0.0000000000	0.0	False
knowledge and involve lot	0.0	0.0000000000	2.0	False
method	0.0	0.5625000000	0.0	False
previous techniques	0.000328778180059	0.0000000000	1.0	False
subtopic load factor	0.000493167270089	0.0000000000	0.0	False
network using statistical	0.000493167270089	0.0000000000	1.58496250072	False
traversed	0.000328778180059	0.0000000000	0.0	False
audio transcripts	0.000328778180059	0.0000000000	1.0	False
litvak	0.00016438909003	0.0000000000	0.0	False
experiences with a java	0.0	0.0000000000	2.0	False
