keyphrase	tfidf	dispersion	cscore	keyword
improve precision	0.00146557748011	0.0000000000	1.0	False
straight line	0.000734553426833	0.0000000000	1.0	False
feasibility	0.000697241515603	0.0000000000	0.0	False
implemented	0.000299891722538	0.5625000000	0.0	False
explicitly integrating a probability	0.0	0.0000000000	2.0	False
building where our experiments	0.0	0.0000000000	2.0	False
errors	0.00032007225205	0.4390243902	0.0	False
times a base	0.00264421560732	0.0000000000	1.58496250072	False
fact	0.000111803714607	0.0000000000	0.0	False
specification	0.000750279728778	0.0000000000	0.0	False
technique for robot localization	0.0	0.0000000000	2.0	False
city university	0.00352562080975	0.0000000000	2.0	False
work has similar	0.00264421560732	0.0000000000	0.0	False
predetermined before filter design	0.0	0.0000000000	2.0	False
single-link flexible manipulator	0.00793264682195	0.0000000000	4.75488750216	False
signal strength of ethernet	0.0	0.0000000000	2.0	False
matrix semantics describe	0.00264421560732	0.0000000000	1.58496250072	False
simultaneously	0.000191251723693	0.0000000000	0.0	False
obtain a position estimate	0.0	0.0000000000	2.0	False
dead reckoning	0.00146910685367	0.0000000000	2.0	False
paper addresses	0.00129170736514	0.0000000000	1.0	False
context of bounded-error estimator	0.0	0.0000000000	2.0	False
wireless-enabled office	0.00176281040488	0.0000000000	1.0	False
china	0.000300776943197	0.0000000000	0.0	False
error for walking	0.00264421560732	0.0000000000	1.58496250072	False
16th nat	0.00176281040488	0.0000000000	1.0	False
wireless ethernet adapters	0.00264421560732	0.0000000000	1.58496250072	False
finders	0.000536328463066	0.0000000000	0.0	False
signal-strength measurements from 802.11b	0.0	0.0000000000	2.0	False
exact localization	0.00129170736514	0.0000000000	1.0	False
obtained	6.52254233283e-05	0.0000000000	0.0	False
chief difficulty	0.00176281040488	0.0000000000	1.0	False
based on bayesian inference	0.0	0.0000000000	2.0	False
four times	0.0	0.0000000000	1.0	False
sun yat-sen	0.00176281040488	0.0000000000	1.0	False
signal-strength distributions	0.00176281040488	0.0000000000	1.0	False
sampling times	0.00146557748011	0.0000000000	1.0	False
distribution in an indoor	0.0	0.0000000000	2.0	False
complicated	0.000209129427154	0.0000000000	0.0	False
home station	0.00176281040488	0.0000000000	1.0	False
york	0.000261685700317	0.0000000000	0.0	False
global positioning systems	0.00193756104771	0.0000000000	1.58496250072	False
problem of indoor	0.00264421560732	0.0000000000	1.58496250072	False
filters were also applied	0.0	0.0000000000	2.0	False
object identifier	0.00155084800273	0.0000000000	2.0	False
meaningful bits of information	0.0	0.0000000000	2.0	False
usability of wireless	0.00264421560732	0.0000000000	1.58496250072	False
visible	0.000300776943197	0.0000000000	0.0	False
measure signal	0.00198894888074	0.0000000000	2.0	False
localization can be achieved	0.0	0.0000000000	2.0	False
top of the bayesian	0.0	0.0000000000	2.0	False
work was to determine	0.0	0.0000000000	2.0	False
achievable	0.000435555815286	0.0000000000	0.0	False
counts	0.0010458622734	0.0000000000	0.0	False
gift from schlumberger	0.00264421560732	0.0000000000	1.58496250072	False
univ	0.000497237220186	0.0000000000	0.0	False
free around the world	0.0	0.0000000000	2.0	False
ieee 802.11b standard	0.00264421560732	0.0000000000	1.58496250072	False
melchiorri	0.000881405202439	0.0000000000	0.0	False
introduction in filter	0.00264421560732	0.0000000000	1.58496250072	False
observed signal	0.000734553426833	0.0000000000	1.0	False
noting	0.00058417227767	0.0000000000	0.0	False
based on bayesian	0.00130666744586	0.0000000000	0.0	False
build two	0.0	0.0000000000	1.0	False
model remains	0.00146557748011	0.0000000000	1.0	False
environment can significantly	0.00264421560732	0.0000000000	1.58496250072	False
filtering-design	0.000881405202439	0.0000000000	0.0	False
independent from the number	0.0	0.0000000000	2.0	False
infrastructure	6.52254233283e-05	0.0000000000	0.0	False
successful	0.000315569582881	0.0000000000	0.0	False
remark	0.000732788740054	0.0000000000	0.0	False
based on this sample	0.0	0.0000000000	2.0	False
robot as a tool	0.0	0.0000000000	2.0	False
main parts	0.00146557748011	0.0000000000	1.0	False
real-time	0.000263450387096	0.0000000000	0.0	False
ward	0.000315569582881	0.0000000000	0.0	False
hold	0.000300776943197	0.0000000000	0.0	False
multipath fading	0.000871111630572	0.0000000000	1.0	False
wireless lan medium access	0.0	0.0000000000	2.0	False
points in four hallways	0.0	0.0000000000	2.0	False
exploitation of the benefits	0.0	0.0000000000	2.0	False
work	0.000261341804479	0.3272727273	0.0	False
ethernet devices measure	0.00264421560732	0.0000000000	1.58496250072	False
great potential	0.00176281040488	0.0000000000	1.0	False
sensor-fusion	0.000732788740054	0.0000000000	0.0	False
error variance	0.00116834455534	0.0000000000	1.0	False
devices are useful cues	0.0	0.0000000000	2.0	False
msr-tr-99-12	0.000732788740054	0.0000000000	0.0	False
wang	0.000349501285664	0.0000000000	0.0	False
carrier-phase gps	0.00176281040488	0.0000000000	1.0	False
organized	0.000191251723693	0.0000000000	0.0	False
complex and difficult task	0.0	0.0000000000	2.0	False
robots and systems	0.00149171166056	0.0000000000	1.58496250072	False
successful mobile robot	0.00264421560732	0.0000000000	1.58496250072	False
workspace is represented	0.00264421560732	0.0000000000	1.58496250072	False
signal by human bodies	0.0	0.0000000000	2.0	False
absolute	0.000174750642832	0.0000000000	0.0	False
counts over the sampled	0.0	0.0000000000	2.0	False
provide	6.02838553264e-05	0.0000000000	0.0	False
base station mac address	0.0	0.0000000000	2.0	False
adapters on a mobile	0.0	0.0000000000	2.0	False
kostas e bekris	0.00264421560732	0.0000000000	1.58496250072	False
sensors in filter design	0.0	0.0000000000	2.0	False
methodology	0.00120310777279	0.5294117647	0.0	False
global localization	0.00293115496022	0.0000000000	2.0	False
card uses the intersil	0.0	0.0000000000	2.0	False
heavier network traffic	0.00264421560732	0.0000000000	1.58496250072	False
attenuation measurements	0.00176281040488	0.0000000000	1.0	False
provably optimal when noise	0.0	0.0000000000	2.0	False
experiments carried	0.00146557748011	0.0000000000	1.0	False
hierarchical	0.000435555815286	0.0000000000	0.0	False
person carrying a laptop	0.0	0.0000000000	2.0	False
lan	0.000239095538297	0.0000000000	0.0	False
global pose	0.00146557748011	0.0000000000	1.0	False
2.4-ghz cordless	0.00176281040488	0.0000000000	1.0	False
hmm is a set	0.0	0.0000000000	2.0	False
mobile robots in dynamic	0.0	0.0000000000	2.0	False
physical layer	0.000734553426833	0.0000000000	1.0	False
address and signal strength	0.0	0.0000000000	2.0	False
summarize	0.000536328463066	0.0000000000	0.0	False
2.4-ghz cordless phones	0.00264421560732	0.0000000000	1.58496250072	False
meaningful	0.000464186045265	0.0000000000	0.0	False
location sensing	0.00100171872298	0.0000000000	3.0	False
antenna heights	0.00176281040488	0.0000000000	1.0	False
kuipers	0.000732788740054	0.0000000000	0.0	False
grant	0.00137180715238	0.2500000000	0.0	False
harley	0.000881405202439	0.0000000000	0.0	False
problems unaddressed	0.00176281040488	0.0000000000	1.0	False
hardware can accurately	0.00528843121463	0.0000000000	3.16992500144	False
station probe facility	0.00264421560732	0.0000000000	1.58496250072	False
algorithms	0.000140087577296	0.0000000000	0.0	False
correlation	0.0	0.0000000000	0.0	False
ethernet	0.00661709275034	0.2595611285	0.0	False
base station index	0.00264421560732	0.0000000000	1.58496250072	False
chakraborty	0.000261685700317	0.0000000000	0.0	False
ieee commun	0.000928372090531	0.0000000000	1.0	False
manipulators	0.000881405202439	0.0000000000	0.0	False
office	0.000131725193548	0.0000000000	0.0	False
engine as a stream	0.0	0.0000000000	2.0	False
explore a simple	0.00264421560732	0.0000000000	1.58496250072	False
vary	0.000349501285664	0.0000000000	0.0	False
sensor we are testing	0.0	0.0000000000	2.0	False
sensing system	0.0016412086508	0.0000000000	2.0	False
frequency	0.000423590753385	0.2769230769	0.0	False
termsbayesian	0.0	0.0000000000	0.0	False
considerable attention	0.00116834455534	0.0000000000	1.0	False
differential carrier-phase gps sensors	0.0	0.0000000000	2.0	False
pcmcia	0.000536328463066	0.0000000000	0.0	False
hardware sensors	0.00176281040488	0.0000000000	1.0	False
design for a single-link	0.0	0.0000000000	2.0	False
inference of position	0.00264421560732	0.0000000000	1.58496250072	False
denver	0.000881405202439	0.0000000000	0.0	False
complex	0.000180958151826	0.0000000000	0.0	False
bayesian approach	0.00129170736514	0.0000000000	1.0	False
localization in certain regions	0.0	0.0000000000	2.0	False
work provides a strong	0.0	0.0000000000	2.0	False
hidden	0.000523371400633	0.0000000000	0.0	False
leaves several problems	0.00264421560732	0.0000000000	1.58496250072	False
train the system	0.00219836622016	0.0000000000	1.58496250072	False
combination	0.000131725193548	0.0000000000	0.0	False
fig	0.00118552674193	0.4186046512	0.0	False
band	0.000437320502065	0.0000000000	0.0	False
effects	0.000476437223571	0.4390243902	0.0	False
sensor input	0.00146557748011	0.0000000000	1.0	False
online industrial ethernet	0.00264421560732	0.0000000000	1.58496250072	False
localization methods	0.000631139165762	0.0000000000	1.0	False
alternately	0.000881405202439	0.0000000000	0.0	False
operators which introduced	0.00264421560732	0.0000000000	1.58496250072	False
prediction of signal strength	0.0	0.0000000000	2.0	False
luca	0.000732788740054	0.0000000000	0.0	False
applies nearest-neighbor	0.00176281040488	0.0000000000	1.0	False
assign equal probability	0.00264421560732	0.0000000000	1.58496250072	False
assume	0.000145130072832	0.0000000000	0.0	False
kalman filters	0.00107265692613	0.0000000000	1.0	False
typically does not move	0.0	0.0000000000	2.0	False
fundamental limitations exist	0.00264421560732	0.0000000000	1.58496250072	False
medium access control	0.00130666744586	0.0000000000	1.58496250072	False
log-normal	0.00116834455534	0.0000000000	0.0	False
nsf-iri-970228 and grant nsf-itr-0205671	0.0	0.0000000000	2.0	False
observations that occurred	0.00264421560732	0.0000000000	1.58496250072	False
poor base station placement	0.0	0.0000000000	2.0	False
triangulate	0.000464186045265	0.0000000000	0.0	False
robust monte	0.0	0.0000000000	1.0	False
mss requirements	0.00176281040488	0.0000000000	1.0	False
iros02	0.0	0.0000000000	0.0	False
actual tracking performance	0.00264421560732	0.0000000000	1.58496250072	False
combining	0.000200004295417	0.0000000000	0.0	False
prism2 chip	0.00176281040488	0.0000000000	1.0	False
case of odometry	0.00264421560732	0.0000000000	1.58496250072	False
network	0.000187867552369	0.4712041885	0.0	False
quality	0.000228634525397	0.0000000000	0.0	False
efficient position estimation	0.00219836622016	0.0000000000	1.58496250072	False
fellowship	0.000497237220186	0.0000000000	0.0	False
laid	0.000732788740054	0.0000000000	0.0	False
points s = fs1	0.0	0.0000000000	2.0	False
owning	0.000732788740054	0.0000000000	0.0	False
usability of wireless ethernet	0.0	0.0000000000	2.0	False
low-cost robot or team	0.0	0.0000000000	2.0	False
illustrated in the actual	0.0	0.0000000000	2.0	False
foundation	0.00120310777279	0.3050847458	0.0	False
determining which base station	0.0	0.0000000000	2.0	False
static localization results	0.00264421560732	0.0000000000	1.58496250072	False
associate	0.000437320502065	0.0000000000	0.0	False
large error	0.000994474440371	0.0000000000	1.0	False
free	0.000333906240994	0.0000000000	0.0	False
standard	0.000230336489857	0.5000000000	0.0	False
carried	0.000800017181668	0.4390243902	0.0	False
formation	0.000881405202439	0.0000000000	0.0	False
indoor wireless	0.000775424001363	0.0000000000	1.0	False
sensors	0.000449837583808	0.6000000000	0.0	False
noise distributions of signal	0.0	0.0000000000	2.0	False
step divides	0.00176281040488	0.0000000000	1.0	False
publication	0.000601553886394	0.0000000000	0.0	False
triangulation	0.000500186485852	0.0000000000	0.0	False
meaningful bits	0.00176281040488	0.0000000000	1.0	False
filter	0.00233734368696	0.1726027397	0.0	False
radio waves by structures	0.0	0.0000000000	2.0	False
enumerated small circles	0.00264421560732	0.0000000000	1.58496250072	False
wireless ethernet devices	0.00528843121463	0.0000000000	3.16992500144	False
responses from each base	0.0	0.0000000000	2.0	False
triangulate the robots	0.0	0.0000000000	1.58496250072	False
moving	0.000107194672283	0.0000000000	0.0	False
short distances	0.00129170736514	0.0000000000	1.0	False
engineering and engineering management	0.0	0.0000000000	4.0	False
histograms	0.000367276713417	0.0000000000	0.0	False
points in four	0.0	0.0000000000	1.58496250072	False
802.11b wireless networking	0.00264421560732	0.0000000000	1.58496250072	False
accurate localization	0.00107265692613	0.0000000000	1.0	False
paper describes	0.00116834455534	0.0000000000	1.0	False
facilitate the mss	0.00264421560732	0.0000000000	0.0	False
sonar or a laser	0.0	0.0000000000	2.0	False
achieved using global	0.00264421560732	0.0000000000	1.58496250072	False
usual sampling times ranged	0.0	0.0000000000	2.0	False
related work	0.000365684959756	0.0000000000	1.0	False
top	0.000182842479878	0.0000000000	0.0	False
approximately	0.000119109305893	0.0000000000	0.0	False
resulting distribution	0.00146557748011	0.0000000000	1.0	False
pose estimation	0.00129170736514	0.0000000000	1.0	False
based on identifying	0.00264421560732	0.0000000000	1.58496250072	False
observations	0.000760802404064	0.4712041885	0.0	False
point to collect	0.00264421560732	0.0000000000	1.58496250072	False
framework we have proposed	0.0	0.0000000000	2.0	False
research grants council	0.00264421560732	0.0000000000	1.58496250072	False
significantly more precise	0.00264421560732	0.0000000000	1.58496250072	False
signal by selecting	0.00264421560732	0.0000000000	1.58496250072	False
dynamic effects of system	0.0	0.0000000000	2.0	False
off-the-shelf	0.0010458622734	0.0000000000	0.0	False
inside a building	0.0013925581358	0.0000000000	1.58496250072	False
intruder using a laptop	0.0	0.0000000000	2.0	False
employing wireless ethernet	0.00264421560732	0.0000000000	1.58496250072	False
linksys	0.00064585368257	0.0000000000	0.0	False
transition probability matrix	0.00387512209542	0.0000000000	3.16992500144	False
distance	1.08127902288e-05	0.0000000000	0.0	False
wireless ethernet standard	0.00264421560732	0.0000000000	1.58496250072	False
autonomous robot	0.00116834455534	0.0000000000	1.0	False
structures	0.000573878705803	0.0000000000	0.0	False
signal propagation in wireless	0.0	0.0000000000	2.0	False
experiments took place	0.00528843121463	0.0000000000	3.16992500144	False
project	0.000209129427154	0.0000000000	0.0	False
manuscript received november	0.00528843121463	0.0000000000	3.16992500144	False
localization problem	0.000820604325402	0.0000000000	1.0	False
apply a scheme	0.00264421560732	0.0000000000	1.58496250072	False
safely at frame rate	0.0	0.0000000000	2.0	False
selecting a representative	0.00439673244033	0.0000000000	3.16992500144	False
radar system	0.000820604325402	0.0000000000	1.0	False
behavior	0.000750279728778	0.0000000000	0.0	False
boston	0.000261685700317	0.0000000000	0.0	False
modern	0.000261685700317	0.0000000000	0.0	False
execute global	0.00176281040488	0.0000000000	1.0	False
strategy and sensing system	0.0	0.0000000000	2.0	False
attenuation	0.000174750642832	0.0000000000	0.0	False
roughly within one standard	0.0	0.0000000000	2.0	False
provide suggestions	0.00176281040488	0.0000000000	1.0	False
iii	8.51847764728e-05	0.0000000000	0.0	False
unaffected	0.00064585368257	0.0000000000	0.0	False
anonymous mobicom02	0.0	0.0000000000	1.0	False
forced	0.000435555815286	0.0000000000	0.0	False
strength	0.000288599662571	0.4246823956	0.0	False
schell	0.000881405202439	0.0000000000	0.0	False
place in hallways	0.00264421560732	0.0000000000	1.58496250072	False
firmware	0.000497237220186	0.0000000000	0.0	False
range finder	0.00116834455534	0.0000000000	2.0	False
asymmetric	0.00058417227767	0.0000000000	0.0	False
recommended	0.000662917884525	0.0000000000	0.0	False
absorbed	0.000536328463066	0.0000000000	0.0	False
achieve multiple simultaneous	0.00264421560732	0.0000000000	1.58496250072	False
ethernet as a sensor	0.0	0.0000000000	4.0	False
wireless network	0.000601553886394	0.0000000000	3.0	False
nearest-neighbor heuristics	0.00176281040488	0.0000000000	1.0	False
circles	0.000601553886394	0.0000000000	0.0	False
similar experiments	0.00176281040488	0.0000000000	1.0	False
find a finite number	0.0	0.0000000000	2.0	False
transactions	0.000535973361416	0.5806451613	0.0	False
addresses the problem	0.00264421560732	0.0000000000	1.58496250072	False
object	0.000140087577296	0.0000000000	0.0	False
two distributions	0.0	0.0000000000	1.0	False
behavior of the inference	0.0	0.0000000000	2.0	False
blanchean experiment	0.0	0.0000000000	1.0	False
robot vehicle	0.0	0.0000000000	1.0	False
small circles	0.00176281040488	0.0000000000	0.0	False
phenomenon known as multipath	0.0	0.0000000000	2.0	False
obtain a position	0.00264421560732	0.0000000000	0.0	False
two-step	0.00064585368257	0.0000000000	0.0	False
tracking performance	0.00116834455534	0.0000000000	0.0	False
points	0.000170541045236	0.3600000000	0.0	False
tech	0.000331458942262	0.0000000000	0.0	False
place	0.000357327917678	0.0000000000	0.0	False
bayesian inference of position	0.0	0.0000000000	2.0	False
consists of k pairs	0.0	0.0000000000	2.0	False
channels	0.0	0.0000000000	0.0	False
heuristics	0.000435555815286	0.0000000000	0.0	False
map as enumerated small	0.0	0.0000000000	2.0	False
made to model radio-signal	0.0	0.0000000000	2.0	False
probe	0.00193756104771	0.0000000000	0.0	False
asymmetric and multimodal	0.00264421560732	0.0000000000	1.58496250072	False
distributions are asymmetric	0.00264421560732	0.0000000000	1.58496250072	False
project cityu	0.00176281040488	0.0000000000	1.0	False
attempts	0.000400008590834	0.0000000000	0.0	False
radio	0.000156805082687	0.5000000000	0.0	False
employing commodity	0.00176281040488	0.0000000000	1.0	False
laser range	0.0016412086508	0.0000000000	2.0	False
sensor resources in filter	0.0	0.0000000000	2.0	False
optimization-based	0.000881405202439	0.0000000000	0.0	False
typically fails	0.00176281040488	0.0000000000	1.0	False
guidance	0.000410302162701	0.0000000000	0.0	False
topological	0.000367276713417	0.0000000000	0.0	False
base station to obtain	0.0	0.0000000000	2.0	False
laser range finder	0.00175251683301	0.0000000000	3.16992500144	False
strength at regularly	0.00264421560732	0.0000000000	1.58496250072	False
semantics	0.00107265692613	0.0000000000	0.0	False
rich	0.000367276713417	0.0000000000	0.0	False
constant	0.000107194672283	0.0000000000	0.0	False
rice	0.000732788740054	0.0000000000	0.0	False
rfs in the 2.4-ghz	0.0	0.0000000000	2.0	False
mac address and signal	0.0	0.0000000000	2.0	False
achieved using global positioning	0.0	0.0000000000	2.0	False
selecting the point	0.00264421560732	0.0000000000	1.58496250072	False
daytime	0.00058417227767	0.0000000000	0.0	False
atp grant	0.00176281040488	0.0000000000	1.0	False
station had ieee transactions	0.0	0.0000000000	2.0	False
finely	0.00058417227767	0.0000000000	0.0	False
report	0.000263450387096	0.0000000000	0.0	False
benefits of potential	0.00264421560732	0.0000000000	1.58496250072	False
acm	0.000191814844787	0.0000000000	0.0	False
index termsbayesian	0.0	0.0000000000	1.0	False
802.11b standard	0.00176281040488	0.0000000000	1.0	False
techniques applied	0.00176281040488	0.0000000000	1.0	False
motivated by an application	0.0	0.0000000000	2.0	False
selection is incorporated	0.00264421560732	0.0000000000	1.58496250072	False
station index	0.00176281040488	0.0000000000	0.0	False
incremental construction	0.00176281040488	0.0000000000	1.0	False
owning to the performance	0.0	0.0000000000	2.0	False
adapters	0.000881405202439	0.0000000000	0.0	False
sensor for localization	0.00264421560732	0.0000000000	1.58496250072	False
employing commodity 802.11b ethernet	0.0	0.0000000000	2.0	False
global pose estimation	0.00264421560732	0.0000000000	1.58496250072	False
predicting signal strength	0.00264421560732	0.0000000000	1.58496250072	False
observer	0.000732788740054	0.0000000000	0.0	False
wireless communication	0.000662917884525	0.0000000000	1.0	False
multirobot configurations	0.0	0.0000000000	1.0	False
wireless community	0.00176281040488	0.0000000000	1.0	False
observed	0.000160036126025	0.0000000000	0.0	False
improves the filtering	0.00264421560732	0.0000000000	1.58496250072	False
radio systems propagation environment	0.0	0.0000000000	2.0	False
consists of conditioning	0.00264421560732	0.0000000000	1.58496250072	False
result	4.2635261309e-05	0.0000000000	0.0	False
station mac	0.00176281040488	0.0000000000	1.0	False
techniques	0.00011099987022	0.4712041885	0.0	False
control purposes	0.00176281040488	0.0000000000	1.0	False
probe returns	0.00176281040488	0.0000000000	1.0	False
card firmware logs	0.00264421560732	0.0000000000	1.58496250072	False
multipath effects and environmental	0.0	0.0000000000	2.0	False
propagates	0.00116834455534	0.0000000000	0.0	False
logs	0.000536328463066	0.0000000000	0.0	False
simplest	0.000273940934845	0.0000000000	0.0	False
bounded-error estimator	0.00176281040488	0.0000000000	0.0	False
approach	0.000191947074881	0.5806451613	0.0	False
unpredictable ways	0.00176281040488	0.0000000000	1.0	False
department of manufacturing	0.00528843121463	0.0000000000	3.16992500144	False
base station locations	0.00264421560732	0.0000000000	1.58496250072	False
averaging our training	0.00264421560732	0.0000000000	1.58496250072	False
recommended for publication	0.00439673244033	0.0000000000	3.16992500144	False
department of computer	0.000600012886251	0.0000000000	1.58496250072	False
science	0.000374864653173	0.3010033445	0.0	False
presents some significant	0.00264421560732	0.0000000000	1.58496250072	False
modeling	0.000290260145664	0.0000000000	0.0	False
location varied	0.00176281040488	0.0000000000	1.0	False
improve	0.00016770557191	0.0000000000	0.0	False
suggested	0.000315569582881	0.0000000000	0.0	False
received	7.33466324513e-05	0.5454545455	0.0	False
operators which introduced error	0.0	0.0000000000	2.0	False
stable distribution	0.00176281040488	0.0000000000	1.0	False
global localization problem	0.00264421560732	0.0000000000	1.58496250072	False
supported by grants	0.00264421560732	0.0000000000	1.58496250072	False
adapter	0.000536328463066	0.0000000000	0.0	False
uncertainty	0.0	0.0000000000	0.0	False
dudek and m jenkins	0.0	0.0000000000	2.0	False
effects of system	0.00264421560732	0.0000000000	1.58496250072	False
original base station	0.00264421560732	0.0000000000	1.58496250072	False
algis	0.00064585368257	0.0000000000	0.0	False
visible base	0.00176281040488	0.0000000000	1.0	False
two different floors	0.0	0.0000000000	1.58496250072	False
receiver	0.000478287757839	0.0000000000	0.0	False
laptop computer	0.00146557748011	0.0000000000	1.0	False
probability distribution of positions	0.0	0.0000000000	2.0	False
markov model	0.00155084800273	0.0000000000	3.0	False
due to pathological	0.00264421560732	0.0000000000	1.58496250072	False
ethernet standard	0.00176281040488	0.0000000000	1.0	False
existing wireless	0.000928372090531	0.0000000000	1.0	False
2nd	0.000300776943197	0.0000000000	0.0	False
represented	0.00068590357619	0.0000000000	0.0	False
dan s wallach	0.00193756104771	0.0000000000	1.58496250072	False
occurred in a single	0.0	0.0000000000	2.0	False
path	0.000113069237933	0.0000000000	0.0	False
wider	0.000435555815286	0.0000000000	0.0	False
signal-strength measurement	0.00176281040488	0.0000000000	3.0	False
arrived at different distributions	0.0	0.0000000000	2.0	False
november	0.00054788186969	0.0000000000	0.0	False
complete filter design cycle	0.0	0.0000000000	2.0	False
conference	6.05129647693e-05	0.0000000000	0.0	False
lan medium access	0.0016089853892	0.0000000000	1.58496250072	False
significant improvement	0.00146557748011	0.0000000000	1.0	False
retrofitted in software	0.00264421560732	0.0000000000	1.58496250072	False
control conference	0.00146557748011	0.0000000000	1.0	False
propose a design	0.00264421560732	0.0000000000	1.58496250072	False
quickly	0.000174750642832	0.0000000000	0.0	False
additional sensor	0.00176281040488	0.0000000000	1.0	False
interest	0.000113069237933	0.0000000000	0.0	False
flexible	0.00114317262698	0.2608695652	0.0	False
reaches the receiver	0.00264421560732	0.0000000000	1.58496250072	False
ann	0.00064585368257	0.0000000000	0.0	False
design that can simultaneously	0.0	0.0000000000	2.0	False
effects of system structures	0.0	0.0000000000	2.0	False
radio systems	0.00146557748011	0.0000000000	1.0	False
presented with experimental	0.00264421560732	0.0000000000	1.58496250072	False
absorption of signal	0.00219836622016	0.0000000000	1.58496250072	False
modeled evolves	0.00176281040488	0.0000000000	1.0	False
bayesian inference localization	0.00264421560732	0.0000000000	1.58496250072	False
number and the placement	0.0	0.0000000000	2.0	False
feasibility study	0.00146557748011	0.0000000000	1.0	False
absorb signal	0.00176281040488	0.0000000000	1.0	False
general model remains unavailable	0.0	0.0000000000	2.0	False
low antenna heights	0.00264421560732	0.0000000000	1.58496250072	False
applied	0.000287722267181	0.0000000000	0.0	False
floors can provide	0.00264421560732	0.0000000000	1.58496250072	False
static localization	0.00439673244033	0.0000000000	3.0	False
exceeds a certain threshold	0.0	0.0000000000	2.0	False
wireless-enabled office building	0.00264421560732	0.0000000000	1.58496250072	False
summary bayesian techniques applied	0.0	0.0000000000	2.0	False
localization by tracking geometric	0.0	0.0000000000	2.0	False
approach which isolates	0.00264421560732	0.0000000000	1.58496250072	False
schemes to include	0.00264421560732	0.0000000000	1.58496250072	False
robots already employing wireless	0.0	0.0000000000	2.0	False
applies	0.000464186045265	0.0000000000	0.0	False
compute which position	0.00264421560732	0.0000000000	1.58496250072	False
design stage	0.00176281040488	0.0000000000	1.0	False
procedure	0.000655980753097	0.0000000000	0.0	False
sept.-oct	0.000881405202439	0.0000000000	0.0	False
commodity 802.11b ethernet equipment	0.0	0.0000000000	2.0	False
located on two	0.0	0.0000000000	1.58496250072	False
station location	0.00176281040488	0.0000000000	2.0	False
sources of interference	0.00219836622016	0.0000000000	1.58496250072	False
robots already employing	0.00264421560732	0.0000000000	1.58496250072	False
robots in dynamic	0.00193756104771	0.0000000000	1.58496250072	False
states in the building	0.0	0.0000000000	2.0	False
device like a laptop	0.0	0.0000000000	2.0	False
distributions correspond	0.00176281040488	0.0000000000	1.0	False
state is a point	0.0	0.0000000000	2.0	False
improves the filtering performance	0.0	0.0000000000	2.0	False
sensor data	0.000775424001363	0.0000000000	1.0	False
conf	0.00165729471131	0.2727272727	0.0	False
distribution over the states	0.0	0.0000000000	2.0	False
purposes was studied	0.00264421560732	0.0000000000	1.58496250072	False
seattle	0.000209129427154	0.0000000000	0.0	False
hong	0.00136970467423	0.0000000000	0.0	False
number of replies	0.00439673244033	0.0000000000	3.16992500144	False
abstractthis	0.0	0.0000000000	0.0	False
experiments in large	0.00264421560732	0.0000000000	1.58496250072	False
suggest	0.000300776943197	0.0000000000	0.0	False
