keyphrase	tfidf	dispersion	cscore	keyword
limited to the set	0.0	0.0000000000	2.0	False
rss value measured	0.00062535477879	0.0000000000	3.16992500144	False
reduce installation and maintenance	0.0	0.0000000000	2.0	False
viable	0.000173721270866	0.5068493151	0.0	False
range of the gps	0.0	0.0000000000	2.0	False
office buildings are divided	0.0	0.0000000000	2.0	False
availability of an older	0.0	0.0000000000	2.0	False
evaluation of bluetooth	0.000519911771758	0.0000000000	3.16992500144	False
algorithms to achieve reasonable	0.0	0.0000000000	2.0	False
adhoc and sensor systems	0.0	0.0000000000	2.0	False
ieee transactions on signal	0.0	0.0000000000	2.0	False
rss fingerprinting algorithm	0.000312677389395	0.0000000000	1.58496250072	False
localization system studied	0.000312677389395	0.0000000000	1.58496250072	False
locate persons	0.000173303923919	0.0000000000	1.0	False
orientations is optimal	0.000312677389395	0.0000000000	1.58496250072	False
orientation and device	0.000312677389395	0.0000000000	1.58496250072	False
lowest mean localization	0.00062535477879	0.0000000000	3.16992500144	False
environment will carry	0.000312677389395	0.0000000000	1.58496250072	False
method for yielding	0.000312677389395	0.0000000000	1.58496250072	False
consists	8.86551768368e-06	0.0000000000	0.0	False
practical evaluation of bluetooth	0.0	0.0000000000	4.0	False
repositioned affect signal	0.000312677389395	0.0000000000	1.58496250072	False
hien nguyen	0.000173303923919	0.0000000000	1.0	False
parameter was varied	0.000312677389395	0.0000000000	1.58496250072	False
calibrated with fixed	0.000312677389395	0.0000000000	1.58496250072	False
evaluating equation	0.00020845159293	0.0000000000	1.0	False
problem description	0.00020845159293	0.0000000000	1.0	False
errors	0.000160855742106	0.4921303480	0.0	False
model this should result	0.0	0.0000000000	2.0	False
done to answer	0.0	0.0000000000	1.58496250072	False
i=1 the difference	0.000312677389395	0.0000000000	1.58496250072	False
found for the jsd	0.0	0.0000000000	2.0	False
dongle the nlsu2 devices	0.0	0.0000000000	2.0	False
lulea	0.0	0.0000000000	0.0	False
absolute	0.000144649332873	0.5121107266	0.0	False
localized	0.000407165501324	0.4440000000	0.0	False
vries and berend jan	0.0	0.0000000000	2.0	False
negated	0.000104225796465	0.0000000000	0.0	False
algorithms discussed	0.00041690318586	0.0000000000	2.0	False
devices is not assumed	0.0	0.0000000000	2.0	False
master enters an inquiry	0.0	0.0000000000	2.0	False
provide better location estimates	0.0	0.0000000000	2.0	False
hero	5.87980932748e-05	0.0000000000	0.0	False
interest group	0.000305487711121	0.0000000000	2.0	False
proximity in proximity based	0.0	0.0000000000	2.0	False
measures rss	0.00020845159293	0.0000000000	1.0	False
divergence	0.000951309245882	0.1266039350	0.0	False
access point estimates	0.000312677389395	0.0000000000	1.58496250072	False
composed	7.46319423233e-05	0.0000000000	0.0	False
done to make	0.0	0.0000000000	1.58496250072	False
higher signal strength	0.000312677389395	0.0000000000	1.58496250072	False
error in location estimates	0.0	0.0000000000	4.0	False
dora	0.0	0.0000000000	0.0	False
hard to place	0.000312677389395	0.0000000000	1.58496250072	False
answer to this question	0.0	0.0000000000	2.0	False
carrying such a device	0.0	0.0000000000	2.0	False
tests have shown	0.000312677389395	0.0000000000	1.58496250072	False
claim to have found	0.0	0.0000000000	2.0	False
expected on a regular	0.0	0.0000000000	2.0	False
plot of the square	0.0	0.0000000000	2.0	False
calibrated and uncalibrated	0.000312677389395	0.0000000000	1.58496250072	False
elaborate	5.4889805667e-05	0.0000000000	0.0	False
two observations	0.0	0.0000000000	1.0	False
scale environments	0.000173303923919	0.0000000000	1.0	False
:580586	0.0	0.0000000000	0.0	False
influence on the signal	0.0	0.0000000000	2.0	False
algorithms were tested	0.00062535477879	0.0000000000	3.16992500144	False
doing so is computing	0.0	0.0000000000	2.0	False
set of sample	0.00062535477879	0.0000000000	3.16992500144	False
distance between transmitter	0.000259955885879	0.0000000000	1.58496250072	False
kyandoghere kyamakya	0.000173303923919	0.0000000000	1.0	False
location of people inside	0.0	0.0000000000	2.0	False
sensors to be synchronized	0.0	0.0000000000	4.0	False
surrounding a mobile phone	0.0	0.0000000000	2.0	False
two different measures	0.0	0.0000000000	1.58496250072	False
estimated location	0.000494691105234	0.5103448276	6.0	False
unknown environment structure	0.00062535477879	0.0000000000	3.16992500144	False
compression is not linear	0.0	0.0000000000	2.0	False
show a high variation	0.0	0.0000000000	2.0	False
localization algorithms uncalibrated localization	0.0	0.0000000000	2.0	False
included by computing distances	0.0	0.0000000000	2.0	False
optimal range	0.00020845159293	0.0000000000	1.0	False
2.2.3	0.000235192373099	0.0000000000	0.0	False
2.2.2	0.000293990466374	0.0000000000	0.0	False
bluetooth device	0.00051504292949	0.5085910653	10.0	False
affect signal propagation	0.00187606433637	0.5103448276	9.50977500433	False
problem of this phenomenon	0.0	0.0000000000	2.0	False
receivers mounted	0.000173303923919	0.0000000000	1.0	False
measures can be derived	0.0	0.0000000000	2.0	False
parallel to the dongle	0.0	0.0000000000	2.0	False
uniform in all directions	0.0	0.0000000000	2.0	False
compute the travelling	0.000312677389395	0.0000000000	1.58496250072	False
uncontrollable localization parameters	0.00156338694698	0.5085910653	7.92481250361	False
positioning for dataset	0.000312677389395	0.0000000000	1.58496250072	False
wireless communication systems	0.000259955885879	0.0000000000	1.58496250072	False
ecolocation and the fingerprinting	0.0	0.0000000000	2.0	False
amount of calibration effort	0.0	0.0000000000	2.0	False
vertical distances	0.00020845159293	0.0000000000	1.0	False
relay	8.66519619597e-05	0.0000000000	0.0	False
successful	3.73159711617e-05	0.0000000000	0.0	False
distribution of the fingerprinted	0.0	0.0000000000	2.0	False
signal strengh	0.00020845159293	0.0000000000	1.0	False
5.2.3 5.2.4	0.00020845159293	0.0000000000	1.0	False
international conference on mobile	0.0	0.2879377432	8.0	False
slightly affects	0.00020845159293	0.0000000000	1.0	False
described in chapter	0.0	0.4043715847	6.33985000288	False
degree that localization accuracy	0.0	0.0000000000	2.0	False
hold	3.55667477073e-05	0.0000000000	0.0	False
hossain and wee-seng	0.000312677389395	0.0000000000	1.58496250072	False
random and fixed dataset	0.0	0.0000000000	2.0	False
dbm for inquiry	0.000312677389395	0.0000000000	1.58496250072	False
initially andreas	0.00020845159293	0.0000000000	1.0	False
verify whether dongle orientation	0.0	0.0000000000	2.0	False
real target locations	0.000312677389395	0.0000000000	1.58496250072	False
bram dil	0.00020845159293	0.0000000000	1.0	False
account for a realistic	0.0	0.0000000000	2.0	False
hardware costs	0.000173303923919	0.0000000000	1.0	False
set of constraints	0.000938032168185	0.0000000000	4.75488750216	False
limit the practical application	0.0	0.0000000000	2.0	False
hardware may result	0.000312677389395	0.0000000000	1.58496250072	False
algorithm is more sensitive	0.0	0.0000000000	2.0	False
error variance	0.000552625019635	0.4043715847	4.0	False
system too cumbersome	0.000312677389395	0.0000000000	1.58496250072	False
section 5.2.4	0.00062535477879	0.0000000000	3.0	False
wang	4.13283808209e-05	0.0000000000	0.0	False
split in two halves	0.0	0.0000000000	2.0	False
error for the interval	0.0	0.0000000000	2.0	False
symposium on personal	0.000190261849176	0.0000000000	1.58496250072	False
previous chapter	0.000346607847839	0.0000000000	2.0	False
classes of localization methods	0.0	0.0000000000	2.0	False
inquiry process described	0.0	0.0000000000	1.58496250072	False
blob on the left	0.0	0.0000000000	2.0	False
minimizes the variance	0.000312677389395	0.0000000000	1.58496250072	False
accurate than calibrated	0.000312677389395	0.0000000000	1.58496250072	False
parameters which were estimated	0.0	0.0000000000	2.0	False
preferably	7.63719277802e-05	0.0000000000	0.0	False
hoc	2.36504242641e-05	0.0000000000	0.0	False
shows the lns model	0.0	0.0000000000	2.0	False
root mean square error	0.0	0.0000000000	2.0	False
finite velocity	0.00020845159293	0.0000000000	1.0	False
travel	0.000111947913485	0.0000000000	0.0	False
sufficient to achieve	0.000259955885879	0.0000000000	1.58496250072	False
feature	0.000148376803648	0.3807890223	0.0	False
criterion is expressed	0.00125070955758	0.5068493151	6.33985000288	False
algorithm per calibration dataset	0.0	0.0000000000	2.0	False
machine	2.26154363193e-05	0.0000000000	0.0	False
access points are shown	0.0	0.0000000000	2.0	False
number of angles	0.000312677389395	0.0000000000	1.58496250072	False
objects by emitting radio	0.0	0.0000000000	2.0	False
restriction enforces ols linear	0.0	0.0000000000	2.0	False
phase and dynamically	0.000312677389395	0.0000000000	1.58496250072	False
significance	0.000104225796465	0.0000000000	0.0	False
thesis as key	0.000312677389395	0.0000000000	1.58496250072	False
record	2.1621046756e-05	0.0000000000	0.0	False
preferable	6.34206163922e-05	0.0000000000	0.0	False
exact value is unknown	0.0	0.0000000000	2.0	False
model that maps	0.000312677389395	0.0000000000	1.58496250072	False
basis for controlled environments	0.0	0.0000000000	2.0	False
doing so is irls	0.0	0.0000000000	2.0	False
localization technologies that operate	0.0	0.0000000000	2.0	False
minimized	0.000339626413667	0.5121107266	0.0	False
result of this test	0.0	0.0000000000	2.0	False
measurement setup	0.00250141911516	0.3527627302	11.0	False
centroid of this area	0.0	0.0000000000	2.0	False
minimizes	0.000274449028335	0.3158344003	0.0	False
established between two bluetooth	0.0	0.0000000000	2.0	False
layout physical	0.00020845159293	0.0000000000	1.0	False
constants	8.66519619597e-05	0.0000000000	0.0	False
minute of rss	0.000312677389395	0.0000000000	1.58496250072	False
people with badges	0.000312677389395	0.0000000000	1.58496250072	False
influences localization performance	0.000312677389395	0.0000000000	1.58496250072	False
search on the internet	0.0	0.0000000000	2.0	False
lost	4.85180590953e-05	0.0000000000	0.0	False
18th	5.1504292949e-05	0.0000000000	0.0	False
accuracy increases	0.000173303923919	0.0000000000	1.0	False
compliant with the requirements	0.0	0.0000000000	2.0	False
bluetooth sig	0.000276312509817	0.0000000000	5.0	False
maps the rss values	0.0	0.0000000000	2.0	False
environment was not altered	0.0	0.0000000000	2.0	False
antennas are not omnidirectional	0.0	0.0000000000	2.0	False
localization using toa	0.000312677389395	0.0000000000	1.58496250072	False
assesses the consequence	0.000312677389395	0.0000000000	1.58496250072	False
great support	0.00020845159293	0.0000000000	1.0	False
derived from received signals	0.0	0.0000000000	2.0	False
vary	2.06641904105e-05	0.0000000000	0.0	False
unknown parameter	0.000346607847839	0.0000000000	2.0	False
propogation velocity	0.00020845159293	0.0000000000	1.0	False
real targets	0.00020845159293	0.0000000000	1.0	False
simplifies	6.90781274543e-05	0.0000000000	0.0	False
conference on mobile computing	0.0	0.0000000000	4.0	False
affect	0.000263990910649	0.4019753086	0.0	False
functions in the training	0.0	0.0000000000	2.0	False
map they collect	0.000312677389395	0.0000000000	1.58496250072	False
actual target	0.00104225796465	0.5085910653	5.0	False
variance of an unbiased	0.0	0.0000000000	4.0	False
perform my data	0.000312677389395	0.0000000000	1.58496250072	False
done by taking	0.0	0.0000000000	1.58496250072	False
partition requires iterative splitting	0.0	0.0000000000	2.0	False
fit	0.000203582750662	0.3378995434	0.0	False
comparison table	0.000173303923919	0.0000000000	1.0	False
setup described in section	0.0	0.0000000000	2.0	False
based methods do attempt	0.0	0.0000000000	2.0	False
4.3.2 reviews	0.00020845159293	0.0000000000	1.0	False
datasets had been merged	0.0	0.0000000000	2.0	False
middle of the test	0.0	0.4043715847	8.0	False
navigation and communication	0.000164669417001	0.0000000000	1.58496250072	False
access points detect	0.000312677389395	0.0000000000	1.58496250072	False
selectively disabling	0.00020845159293	0.0000000000	1.0	False
sig released	0.00020845159293	0.0000000000	1.0	False
comparative study	0.000103008585898	0.0000000000	1.0	False
fim	0.000312677389395	0.0000000000	0.0	False
single tuple consisting	0.000312677389395	0.0000000000	1.58496250072	False
window size	0.00552625019635	0.1914364366	40.0	False
interacts with other parts	0.0	0.0000000000	2.0	False
combinations were tested	0.000312677389395	0.0000000000	1.58496250072	False
rss values are considered	0.0	0.0000000000	2.0	False
number of steps	0.000259955885879	0.0000000000	1.58496250072	False
dedicated localization systems	0.000312677389395	0.0000000000	1.58496250072	False
affected by the localization	0.0	0.0000000000	2.0	False
conference on pervasive computing	0.0	0.0000000000	2.0	False
effects	7.04231279707e-05	0.5085910653	0.0	False
sequentially sends inquiry	0.000312677389395	0.0000000000	1.58496250072	False
emitted by the phone	0.0	0.0000000000	4.0	False
bricks	8.66519619597e-05	0.0000000000	0.0	False
point approach requires	0.000312677389395	0.0000000000	1.58496250072	False
represents	0.000109035143222	0.3961759082	0.0	False
periodic manual recalibration	0.000312677389395	0.0000000000	1.58496250072	False
localization methods	0.00231359021202	0.4058500914	30.0	False
expensive compared	0.00020845159293	0.0000000000	1.0	False
affect the accuracy	0.000207234382363	0.0000000000	1.58496250072	False
goal that the localization	0.0	0.0000000000	2.0	False
performance evaluation height	0.000312677389395	0.0000000000	1.58496250072	False
parameters is described	0.0	0.0000000000	1.58496250072	False
samples to make location	0.0	0.0000000000	2.0	False
fixed but different structure	0.0	0.0000000000	2.0	False
bluetooth v1.2	0.000173303923919	0.0000000000	1.0	False
inside the building	0.000312677389395	0.0000000000	1.58496250072	False
height than the target	0.0	0.0000000000	2.0	False
ecolocation has been selected	0.0	0.0000000000	2.0	False
lower height	0.00020845159293	0.0000000000	1.0	False
proximity based localization method	0.0	0.0000000000	4.0	False
curtain which is visible	0.0	0.0000000000	2.0	False
solution	7.97896591531e-05	0.4195275591	0.0	False
parameters on global	0.000312677389395	0.0000000000	1.58496250072	False
ring	0.000104225796465	0.0000000000	0.0	False
counting the number	0.000458231566681	0.0000000000	3.16992500144	False
means devices are located	0.0	0.0000000000	2.0	False
dataset combination random	0.0	0.0000000000	1.58496250072	False
computing the exact partition	0.0	0.0000000000	2.0	False
lead to the optimal	0.0	0.0000000000	2.0	False
open to the bluetooth	0.0	0.0000000000	2.0	False
master and client	0.000312677389395	0.0000000000	1.58496250072	False
issue was that transmission	0.0	0.0000000000	2.0	False
height has a range	0.0	0.0000000000	2.0	False
vector	0.000187185461185	0.2657773217	0.0	False
values have a functional	0.0	0.0000000000	2.0	False
connection is required	0.000312677389395	0.0000000000	1.58496250072	False
compute the lns	0.000312677389395	0.0000000000	1.58496250072	False
nature of the modern	0.0	0.0000000000	2.0	False
perform my data measurements	0.0	0.0000000000	2.0	False
synchronize both devices	0.000312677389395	0.0000000000	1.58496250072	False
model typically involves measuring	0.0	0.0000000000	2.0	False
dataset for random	0.000312677389395	0.0000000000	1.58496250072	False
rate based	0.00083380637172	0.5068493151	4.0	False
give reasonable	0.00020845159293	0.0000000000	1.0	False
single blob of relative	0.0	0.0000000000	2.0	False
error shows the impact	0.0	0.0000000000	2.0	False
variance lower	0.00020845159293	0.0000000000	1.0	False
experiments consisted of linksys	0.0	0.0000000000	2.0	False
include interference	0.00020845159293	0.0000000000	1.0	False
threshold for reasonable	0.000312677389395	0.0000000000	1.58496250072	False
small scale fast	0.000312677389395	0.0000000000	1.58496250072	False
process is tracking	0.000312677389395	0.0000000000	1.58496250072	False
achieve the best accuracy	0.0	0.0000000000	2.0	False
target generally falls	0.000312677389395	0.0000000000	1.58496250072	False
effect of relative orientation	0.0	0.0000000000	2.0	False
presented by altini	0.000312677389395	0.0000000000	1.58496250072	False
ad-hoc and sensor	0.000312677389395	0.0000000000	1.58496250072	False
discusses how this thesis	0.0	0.0000000000	2.0	False
compass	0.000164897035078	0.4043715847	0.0	False
environment structure	0.00458593504446	0.4514697726	22.0	False
made in section	0.000312677389395	0.0000000000	1.58496250072	False
localization radio signals behave	0.0	0.0000000000	2.0	False
root of function	0.000312677389395	0.0000000000	1.58496250072	False
mobile phone test results	0.0	0.0000000000	4.0	False
resulting signal at two	0.0	0.0000000000	2.0	False
levels	0.000147209615445	0.4626606461	0.0	False
place an upper bound	0.0	0.0000000000	2.0	False
sample points are selected	0.0	0.0000000000	2.0	False
reflection of signal pulses	0.0	0.0000000000	2.0	False
algorithm has been excluded	0.0	0.0000000000	2.0	False
taking all locations	0.000312677389395	0.0000000000	1.58496250072	False
omnidirectional it is questionable	0.0	0.0000000000	2.0	False
yin	0.000173303923919	0.0000000000	0.0	False
generally falls	0.00020845159293	0.0000000000	0.0	False
comparison of received	0.000312677389395	0.0000000000	1.58496250072	False
approach location estimate	0.000312677389395	0.0000000000	1.58496250072	False
affect localization accuracy	0.000259955885879	0.3230433427	11.094737505	False
desired accuracy	0.00015274385556	0.0000000000	1.0	False
orientation of the mobile	0.0	0.0000000000	2.0	False
mapping functions	0.00020845159293	0.0000000000	1.0	False
accurately predicating the value	0.0	0.0000000000	2.0	False
calibrated localization suppose	0.000312677389395	0.0000000000	1.58496250072	False
creating simulated datasets	0.000312677389395	0.0000000000	1.58496250072	False
relative orientation between target	0.0	0.0000000000	6.0	False
layout of the smartxp	0.0	0.0000000000	2.0	False
classes which are defined	0.0	0.0000000000	2.0	False
indoor localization systems	0.000164669417001	0.0000000000	1.58496250072	False
bluetooth profiles	0.00020845159293	0.0000000000	1.0	False
result devices	0.00020845159293	0.0000000000	1.0	False
distance between the device	0.0	0.0000000000	4.0	False
requires a dense	0.000312677389395	0.0000000000	1.58496250072	False
inquiry response messages originated	0.0	0.0000000000	2.0	False
master	0.000713567473671	0.2286393345	0.0	False
velocity of the signal	0.0	0.0000000000	2.0	False
state differs	0.00020845159293	0.0000000000	1.0	False
enabled on the device	0.0	0.0000000000	4.0	False
histograms is the jensen-shannon	0.0	0.0000000000	2.0	False
danish	0.000104225796465	0.0000000000	0.0	False
target device pair	0.000312677389395	0.0000000000	1.58496250072	False
controllable parameters	0.00229296752223	0.3192407248	28.0	False
high degree of accuracy	0.0	0.0000000000	2.0	False
absolute differences	0.00041690318586	0.0000000000	2.0	False
model attempts	0.00020845159293	0.0000000000	1.0	False
staying within a circle	0.0	0.0000000000	2.0	False
localization measure best suitable	0.0	0.0000000000	2.0	False
localization in wireless sensor	0.0	0.0000000000	2.0	False
lionel	6.90781274543e-05	0.0000000000	0.0	False
motionless	0.000104225796465	0.0000000000	0.0	False
cell sizes	0.000173303923919	0.0000000000	1.0	False
equipped with additional hardware	0.0	0.0000000000	2.0	False
device type and unknown	0.0	0.0000000000	2.0	False
intention was to change	0.0	0.0000000000	2.0	False
devices deviates	0.00020845159293	0.0000000000	1.0	False
persons in a building	0.0	0.0000000000	2.0	False
algorithms listed without asterisk	0.0	0.0000000000	2.0	False
showed	5.17129664223e-05	0.0000000000	0.0	False
echo-response	0.000104225796465	0.0000000000	0.0	False
echo commands	0.00020845159293	0.0000000000	1.0	False
project	4.94589345492e-05	0.0000000000	0.0	False
function that maps	0.000312677389395	0.0000000000	1.58496250072	False
fingerprinted location	0.00020845159293	0.0000000000	5.0	False
location in the center	0.0	0.0000000000	2.0	False
large fingerprint	0.00020845159293	0.0000000000	1.0	False
section a localization	0.000312677389395	0.0000000000	1.58496250072	False
ordinary least squares ordinary	0.0	0.0000000000	2.0	False
wild and crazy ideas	0.0	0.0000000000	2.0	False
answers research question	0.00156338694698	0.5085910653	7.92481250361	False
variation of is roughly	0.0	0.0000000000	2.0	False
expected to occur	0.000312677389395	0.0000000000	1.58496250072	False
spent	4.85180590953e-05	0.0000000000	0.0	False
fingerprints are represented	0.000312677389395	0.0000000000	1.58496250072	False
question which bluetooth	0.000312677389395	0.0000000000	1.58496250072	False
period in which rss	0.0	0.0000000000	2.0	False
effort should be minimal	0.0	0.0000000000	2.0	False
minimal requirements	0.00083380637172	0.5068493151	4.0	False
drop for algorithms	0.000312677389395	0.0000000000	1.58496250072	False
access point and device	0.0	0.0000000000	4.0	False
bluetooth aims	0.00020845159293	0.0000000000	1.0	False
concrete	5.87980932748e-05	0.0000000000	0.0	False
affects the number	0.000312677389395	0.0000000000	1.58496250072	False
ecolocation and uncalibrated lns	0.0	0.0000000000	6.0	False
responsible	0.00011759618655	0.0000000000	0.0	False
real location	0.00041690318586	0.0000000000	4.0	False
earlier make	0.00020845159293	0.0000000000	1.0	False
metallic	0.00011759618655	0.0000000000	0.0	False
number of different locations	0.0	0.0000000000	2.0	False
sound	7.83897625228e-05	0.0000000000	0.0	False
recommended	3.91948812614e-05	0.0000000000	0.0	False
shows similar mean rss	0.0	0.0000000000	2.0	False
radio signals emitted	0.000312677389395	0.0000000000	1.58496250072	False
partially blocking the signal	0.0	0.0000000000	2.0	False
wireless devices	7.46319423233e-05	0.0000000000	1.0	False
measure is rssi value	0.0	0.0000000000	2.0	False
ols calibrated	0.00166761274344	0.4626606461	2.0	False
manually searching the floor	0.0	0.0000000000	2.0	False
object	0.000124239730587	0.4111872569	0.0	False
samples were also collected	0.0	0.0000000000	2.0	False
system can not assume	0.0	0.0000000000	2.0	False
subset	3.094422459e-05	0.0000000000	0.0	False
ipsn	5.4889805667e-05	0.0000000000	0.0	False
system about the targets	0.0	0.0000000000	2.0	False
localization parameters uncontrollable	0.000312677389395	0.0000000000	1.58496250072	False
estimates for each target	0.0	0.0000000000	4.0	False
simulated datasets	0.00020845159293	0.0000000000	0.0	False
calibrated using ordinary	0.000312677389395	0.0000000000	1.58496250072	False
adopted by wide variety	0.0	0.0000000000	2.0	False
camp	0.000104225796465	0.0000000000	0.0	False
performed to collect	0.00062535477879	0.0000000000	1.58496250072	False
devices in its fixed	0.0	0.0000000000	2.0	False
minute is sufficient	0.000312677389395	0.0000000000	3.16992500144	False
large calibration effort	0.000312677389395	0.0000000000	1.58496250072	False
number of best fingerprint	0.0	0.0000000000	2.0	False
nineteenth	8.66519619597e-05	0.0000000000	0.0	False
terms of accuracy	0.000463538636541	0.0000000000	4.75488750216	False
small difference in layout	0.0	0.0000000000	2.0	False
cooking	0.000104225796465	0.0000000000	0.0	False
effect of the uncontrollable	0.0	0.0000000000	2.0	False
|yi p0 + 10n	0.0	0.0000000000	2.0	False
table lists	0.00020845159293	0.0000000000	1.0	False
carrying a device	0.000312677389395	0.0000000000	1.58496250072	False
estimation error	0.000194072236381	0.0000000000	6.0	False
matches the rss	0.000312677389395	0.0000000000	1.58496250072	False
results for orientation	0.00062535477879	0.0000000000	3.16992500144	False
messages from the tags	0.0	0.0000000000	2.0	False
fingerprinting using the jenson-shannon	0.0	0.0000000000	2.0	False
path to a sensor	0.0	0.0000000000	2.0	False
burkhart dietrich	0.00020845159293	0.0000000000	1.0	False
people are moving	0.000312677389395	0.0000000000	1.58496250072	False
section 7.1.2	0.00062535477879	0.0000000000	3.0	False
columns for these algorithms	0.0	0.0000000000	2.0	False
integer values	0.00020845159293	0.0000000000	1.0	False
radio interferometric	0.00125070955758	0.4361493124	6.0	False
located above access points	0.0	0.0000000000	2.0	False
total number of data	0.0	0.0000000000	2.0	False
relation was found	0.00062535477879	0.0000000000	3.16992500144	False
eventually impact localization accuracy	0.0	0.0000000000	2.0	False
propagation using accurate indoor	0.0	0.0000000000	2.0	False
function of surface	0.000312677389395	0.0000000000	1.58496250072	False
sensor networks	0.000137292563194	0.4043715847	4.0	False
measurements were influenced	0.000312677389395	0.0000000000	1.58496250072	False
test has been repeated	0.0	0.0000000000	2.0	False
path which the signal	0.0	0.0000000000	2.0	False
computer aided	0.00015274385556	0.0000000000	1.0	False
master sequentially sends	0.000312677389395	0.0000000000	1.58496250072	False
dataset and new datasets	0.0	0.0000000000	2.0	False
localizing	3.55667477073e-05	0.0000000000	0.0	False
enabled me to perform	0.0	0.0000000000	2.0	False
dongle orientation measurements results	0.0	0.0000000000	2.0	False
pocket	0.000443944314745	0.3961759082	0.0	False
two different datasets	0.0	0.0000000000	1.58496250072	False
golden receive power	0.000312677389395	0.0000000000	1.58496250072	False
vector based representation	0.000312677389395	0.0000000000	1.58496250072	False
map fingerprints	0.00020845159293	0.0000000000	1.0	False
propagate at the speed	0.0	0.0000000000	2.0	False
oldest problems faced	0.000312677389395	0.0000000000	1.58496250072	False
increasing	0.000107674433176	0.4840251572	0.0	False
deal with the localization	0.0	0.0000000000	2.0	False
device relative	0.00020845159293	0.0000000000	1.0	False
lns * fixed fixed	0.0	0.0000000000	2.0	False
received by sensor	0.000312677389395	0.0000000000	1.58496250072	False
strength is a function	0.0	0.0000000000	2.0	False
done using multiple methods	0.0	0.0000000000	2.0	False
multipath propagation and shadowing	0.0	0.0000000000	6.0	False
require	0.000135957022615	0.4170250630	0.0	False
depends on the minimization	0.0	0.0000000000	2.0	False
nineteenth annual joint	0.000259955885879	0.0000000000	1.58496250072	False
device is located closer	0.0	0.0000000000	2.0	False
mandatory	0.000138156254909	0.0000000000	0.0	False
fair	0.000190261849176	0.0000000000	0.0	False
free of these noise	0.0	0.0000000000	2.0	False
points were installed	0.00062535477879	0.0000000000	3.16992500144	False
value of can easily	0.0	0.0000000000	2.0	False
sets no location	0.000312677389395	0.0000000000	1.58496250072	False
received fhs	0.00020845159293	0.0000000000	1.0	False
orientations figure	0.000173303923919	0.0000000000	1.0	False
result	0.000151248054418	0.4693446089	0.0	False
maximum distance value	0.0	0.0000000000	1.58496250072	False
measurements in the observation	0.0	0.0000000000	2.0	False
minimal linux operating system	0.0	0.0000000000	2.0	False
ecolocation algorithm	0.00020845159293	0.0000000000	1.0	False
algorithm yields	0.000138156254909	0.0000000000	1.0	False
prediction about accuracy	0.000312677389395	0.0000000000	1.58496250072	False
3rd international conference	0.000207234382363	0.0000000000	1.58496250072	False
addition the transmitter	0.000312677389395	0.0000000000	1.58496250072	False
irr	0.0022911578334	0.3002434406	0.0	False
points can detect target	0.0	0.0000000000	2.0	False
access points is unaffected	0.0	0.0000000000	2.0	False
calibration automatically	0.00020845159293	0.0000000000	1.0	False
partition	0.000352753931353	0.2403030850	0.0	False
logs	6.34206163922e-05	0.0000000000	0.0	False
opened	7.63719277802e-05	0.0000000000	0.0	False
large number of fingerprints	0.0	0.0000000000	2.0	False
