keyphrase	tfidf	dispersion	cscore	keyword
approach can be extended	0.0	0.0000000000	2.0	False
directly from tags located	0.0	0.0000000000	2.0	False
heterogeneous micro	0.00156873644884	0.0000000000	1.0	False
on-demand knowledge availability	0.0	0.0000000000	1.58496250072	False
database management	0.00114949878859	0.0000000000	1.0	False
membank	0.00313747289767	0.4347826087	0.0	False
point of failure	0.00235310467325	0.0000000000	1.58496250072	False
max retries maximum number	0.0	0.0000000000	2.0	False
frame travel	0.00156873644884	0.0000000000	1.0	False
suen	0.000784368224418	0.0000000000	0.0	False
provide to applications	0.00235310467325	0.0000000000	1.58496250072	False
tag tag field	0.00235310467325	0.0000000000	1.58496250072	False
two consecutive	0.0	0.0000000000	1.0	False
original request	0.00156873644884	0.0000000000	2.0	False
odically send advertisement	0.00235310467325	0.0000000000	1.58496250072	False
receives an advertisement frame	0.0	0.0000000000	2.0	False
waited when forwarding advertisement	0.0	0.0000000000	2.0	False
approach to carry out	0.0	0.0000000000	2.0	False
automated inference	0.00156873644884	0.0000000000	1.0	False
knowledge sharing	0.00156873644884	0.0000000000	1.0	False
extraction of goods parameters	0.0	0.0000000000	2.0	False
directly on tags attached	0.0	0.0000000000	2.0	False
systems local	0.00156873644884	0.0000000000	1.0	False
retrieval on rfid tags	0.0	0.0000000000	2.0	False
feasibility	0.000310239880631	0.0000000000	0.0	False
updates will be automatically	0.0	0.0000000000	2.0	False
mobile rfid readers equipped	0.0	0.0000000000	2.0	False
low-throughput wireless links	0.00235310467325	0.0000000000	1.58496250072	False
number resource	0.00156873644884	0.0000000000	1.0	False
context-aware information processing	0.00235310467325	0.0000000000	1.58496250072	False
vast majority of applications	0.0	0.0000000000	2.0	False
normal system activity	0.00235310467325	0.0000000000	1.58496250072	False
air protocol in random	0.0	0.0000000000	2.0	False
revised	0.0	0.0000000000	0.0	False
clinicians	0.000784368224418	0.0000000000	0.0	False
two basic functions	0.0	0.0000000000	1.58496250072	False
specification	0.000667678812254	0.0000000000	0.0	False
reserved for future purposes	0.0	0.0000000000	2.0	False
scan of semantic enabled	0.0	0.0000000000	2.0	False
preselected	0.000784368224418	0.0000000000	0.0	False
content pdu	0.00627494579534	0.3030303030	4.0	False
description sl flag set	0.0	0.0000000000	2.0	False
context aware	0.00077520790784	0.0000000000	1.0	False
architecture as it advertises	0.0	0.0000000000	2.0	False
marks the specific	0.00235310467325	0.0000000000	1.58496250072	False
simultaneously	0.000170196153273	0.0000000000	0.0	False
dissemination has an upper	0.0	0.0000000000	2.0	False
entity through a gateway	0.0	0.0000000000	2.0	False
reported	0.000445718004578	0.0000000000	0.0	False
single point of failure	0.0	0.0000000000	2.0	False
autonomic creation and maintenance	0.0	0.0000000000	2.0	False
path	0.000100621050509	0.0000000000	0.0	False
paper stems	0.00156873644884	0.0000000000	1.0	False
model of the data	0.0	0.0000000000	2.0	False
retrieval should depend	0.00235310467325	0.0000000000	1.58496250072	False
description size	0.00156873644884	0.0000000000	1.0	False
repositories where knowledge	0.00235310467325	0.0000000000	1.58496250072	False
contextual attributes from user	0.0	0.0000000000	2.0	False
granting	0.000784368224418	0.0000000000	0.0	False
ack rtt	0.00313747289767	0.0000000000	2.0	False
issue an advertisement	0.00235310467325	0.0000000000	1.58496250072	False
carry out	0.00190912875538	0.0000000000	2.0	False
simulation campaign	0.00156873644884	0.0000000000	1.0	False
updating stored	0.00156873644884	0.0000000000	1.0	False
scan the same tag	0.0	0.0000000000	2.0	False
museums	0.000477282188845	0.0000000000	0.0	False
transmission error has occurred	0.0	0.0000000000	2.0	False
description user memory	0.00470620934651	0.0000000000	3.16992500144	False
consecutive advertisement	0.00156873644884	0.0000000000	1.0	False
database management system	0.00172424818289	0.0000000000	1.58496250072	False
reduce the collision probability	0.0	0.0000000000	2.0	False
entries matching parameters contained	0.0	0.0000000000	2.0	False
large entity	0.00156873644884	0.0000000000	1.0	False
description tid memory bank	0.0	0.0000000000	2.0	False
node receives information	0.00235310467325	0.0000000000	1.58496250072	False
node the solicit cames	0.0	0.0000000000	2.0	False
diameter	0.00334097532192	0.4501607717	0.0	False
matchmaking using metadata	0.00235310467325	0.0000000000	1.58496250072	False
random error	0.00156873644884	0.0000000000	1.0	False
mobility	0.000445718004578	0.0000000000	0.0	False
inclusion of the 96-bit	0.0	0.0000000000	2.0	False
search	0.000170196153273	0.0000000000	0.0	False
explained	0.000465751614683	0.0000000000	0.0	False
dissemination protocol allowing	0.00235310467325	0.0000000000	1.58496250072	False
dubendorfer	0.0	0.0000000000	0.0	False
general framework to carry	0.0	0.0000000000	2.0	False
frame arrives	0.00156873644884	0.0000000000	1.0	False
archaeological	0.000784368224418	0.0000000000	0.0	False
contexts if an internet	0.0	0.0000000000	2.0	False
full protocol stack	0.00235310467325	0.0000000000	1.58496250072	False
total	0.000286179708946	0.0000000000	0.0	False
definition of the components	0.0	0.0000000000	2.0	False
network link	0.00156873644884	0.0000000000	1.0	False
reader which has inventoried	0.0	0.0000000000	2.0	False
defined before object annotation	0.0	0.0000000000	2.0	False
semantically annotated description	0.00470620934651	0.0000000000	4.75488750216	False
hop sequence	0.00313747289767	0.0000000000	2.0	False
table entries	0.00313747289767	0.0000000000	2.0	False
internet and protocol technology	0.0	0.0000000000	2.0	False
maximum number	0.00190912875538	0.0000000000	2.0	False
call	0.000203463351736	0.0000000000	0.0	False
asset	0.000267663358724	0.0000000000	0.0	False
areas of rfid technology	0.0	0.0000000000	2.0	False
adapt kr tools	0.00235310467325	0.0000000000	1.58496250072	False
carried out	0.000890238416338	0.0000000000	2.0	False
dl-based ontology languages originally	0.0	0.0000000000	2.0	False
assumes	0.00021277267518	0.0000000000	0.0	False
type	0.000512091835196	0.4918032787	0.0	False
annotations	0.00326056733793	0.4651162791	0.0	False
kind of pdu	0.00235310467325	0.0000000000	1.58496250072	False
declaration is required	0.00235310467325	0.0000000000	0.0	False
presents a two level	0.0	0.0000000000	2.0	False
last resource provider	0.0	0.0000000000	1.58496250072	False
composite	0.000519858710752	0.0000000000	0.0	False
original requester node	0.00235310467325	0.0000000000	1.58496250072	False
focuses on the definition	0.0	0.0000000000	2.0	False
tag and reader	0.00172424818289	0.0000000000	1.58496250072	False
aware	0.000766047591261	0.0000000000	0.0	False
object description	0.00313747289767	0.0000000000	1.0	False
berlin	0.00038760395392	0.0000000000	0.0	False
manages	0.000442494637463	0.0000000000	0.0	False
provide	8.0470492628e-05	0.0000000000	0.0	False
theoretically acceptable	0.00156873644884	0.0000000000	1.0	False
wireless lan medium access	0.0	0.0000000000	2.0	False
means of a case	0.0	0.0000000000	2.0	False
language	0.00123924654557	0.0000000000	0.0	False
nodes fully aware	0.00235310467325	0.0000000000	1.58496250072	False
drugs and patients	0.00235310467325	0.0000000000	1.58496250072	False
work	9.30279088792e-05	0.5555555556	0.0	False
soliciting mechanism is analogous	0.0	0.0000000000	2.0	False
exploit accurate	0.00156873644884	0.0000000000	1.0	False
tags in the reader	0.0	0.0000000000	2.0	False
bechhofer	0.000784368224418	0.0000000000	0.0	False
maximum hops number	0.00235310467325	0.0000000000	1.58496250072	False
content frame	0.00156873644884	0.0000000000	1.0	False
select command with parameters	0.0	0.0000000000	2.0	False
packet transports	0.00156873644884	0.0000000000	1.0	False
located on the objects	0.0	0.0000000000	2.0	False
journal on semantic	0.00235310467325	0.0000000000	1.58496250072	False
owning	0.000652113467585	0.0000000000	0.0	False
references	5.38508810693e-05	0.0000000000	0.0	False
framework name default rtime	0.0	0.0000000000	2.0	False
computing contexts	0.00156873644884	0.0000000000	1.0	False
mark ontologies unambiguously	0.00235310467325	0.0000000000	1.58496250072	False
explicit knowledge	0.00156873644884	0.0000000000	1.0	False
alignment protocol between caches	0.0	0.0000000000	2.0	False
organized	0.000170196153273	0.0000000000	0.0	False
refers to an ontology	0.0	0.0000000000	2.0	False
key words	0.000954564377691	0.0000000000	1.0	False
timer	0.00156873644884	0.0000000000	0.0	False
advanced matchmaking using metadata	0.0	0.0000000000	2.0	False
detail the data	0.00235310467325	0.0000000000	1.58496250072	False
advertises individuals	0.00156873644884	0.0000000000	1.0	False
transmission of the advertisement	0.0	0.0000000000	2.0	False
differences and performance issues	0.0	0.0000000000	2.0	False
told explicitly	0.00156873644884	0.0000000000	1.0	False
tag and reader mobility	0.0	0.0000000000	2.0	False
recovery	0.000519858710752	0.0000000000	0.0	False
expanding the universe	0.00235310467325	0.0000000000	1.58496250072	False
travel	0.00168496455015	0.4225352113	0.0	False
bank parameter membank wordptr	0.0	0.0000000000	6.0	False
send advertisement packets	0.00235310467325	0.0000000000	1.58496250072	False
hop	0.00190912875538	0.4347826087	0.0	False
symposium	0.000177985123798	0.0000000000	0.0	False
ordinary	0.000826164363716	0.0000000000	0.0	False
knowledge embedded	0.00313747289767	0.0000000000	2.0	False
integrating knowledge discovery	0.00235310467325	0.0000000000	1.58496250072	False
node receiving a solicit	0.0	0.0000000000	2.0	False
regulates the frame	0.00235310467325	0.0000000000	1.58496250072	False
detected in every consecutive	0.0	0.0000000000	2.0	False
listed in the pdu	0.0	0.0000000000	2.0	False
enabled tags are preselected	0.0	0.0000000000	2.0	False
peri fig	0.00156873644884	0.0000000000	1.0	False
interval between two consecutive	0.0	0.0000000000	2.0	False
networks specific requirements part	0.0	0.0000000000	2.0	False
field value	0.0	0.0000000000	1.0	False
physical layer	0.000653683873831	0.0000000000	1.0	False
conveying a small	0.00235310467325	0.0000000000	1.58496250072	False
minimizes	0.000413082181858	0.0000000000	0.0	False
advertisement pdu is sketched	0.0	0.0000000000	2.0	False
parallel	0.000255349197087	0.0000000000	0.0	False
types	0.000141877129209	0.0000000000	0.0	False
transmitted data	0.00130422693517	0.0000000000	1.0	False
demand pdus	0.00313747289767	0.0000000000	2.0	False
ramanathan	0.000784368224418	0.0000000000	0.0	False
attempt	0.000203463351736	0.0000000000	0.0	False
advertised by means	0.00235310467325	0.0000000000	1.58496250072	False
effective	0.000117223106794	0.0000000000	0.0	False
representation systems	0.00156873644884	0.0000000000	1.0	False
tied to micro	0.00235310467325	0.0000000000	1.58496250072	False
discovery in pervasive contexts	0.0	0.0000000000	2.0	False
object properties and purposes	0.0	0.0000000000	2.0	False
museums and archaeological sites	0.0	0.0000000000	2.0	False
suggests is shorter	0.00235310467325	0.0000000000	1.58496250072	False
expensive information duplication	0.00235310467325	0.0000000000	1.58496250072	False
first	3.26358227202e-05	0.0000000000	0.0	False
order to extract implicit	0.0	0.0000000000	2.0	False
cache and recursively	0.00235310467325	0.0000000000	1.58496250072	False
updates	0.000267663358724	0.0000000000	0.0	False
operations	0.00163013065139	0.4501607717	0.0	False
minimizes transmissions	0.00156873644884	0.0000000000	1.0	False
systems designed for wired	0.0	0.0000000000	2.0	False
extract implicit knowledge	0.00235310467325	0.0000000000	1.58496250072	False
size of the packet	0.0	0.0000000000	2.0	False
extract contextual	0.00156873644884	0.0000000000	1.0	False
50ms	0.000784368224418	0.0000000000	0.0	False
u-kb operations	0.00156873644884	0.0000000000	1.0	False
exploiting two	0.0	0.0000000000	1.0	False
presence	0.000148572668193	0.0000000000	0.0	False
advertises individuals it sees	0.0	0.0000000000	2.0	False
depots benefit	0.00156873644884	0.0000000000	1.0	False
provide not only monitoring	0.0	0.0000000000	2.0	False
case of match	0.00235310467325	0.0000000000	1.58496250072	False
reader does not receive	0.0	0.0000000000	2.0	False
increases proportionally	0.00156873644884	0.0000000000	1.0	False
approaches based on centralized	0.0	0.0000000000	2.0	False
semantic metadata stored	0.00235310467325	0.0000000000	1.58496250072	False
frameworks for objects	0.00235310467325	0.0000000000	1.58496250072	False
build a u-kb system	0.0	0.0000000000	2.0	False
compact equivalent	0.00156873644884	0.0000000000	1.0	False
comprises	0.00038760395392	0.0000000000	0.0	False
easier inventory management	0.00235310467325	0.0000000000	1.58496250072	False
production	0.000413082181858	0.0000000000	0.0	False
framework is supported	0.00235310467325	0.0000000000	1.58496250072	False
fig	0.00105500796115	0.3757828810	0.0	False
enhanced to support	0.00235310467325	0.0000000000	1.58496250072	False
epcs of the tags	0.0	0.0000000000	2.0	False
propagation and retrieval framework	0.0	0.0000000000	2.0	False
schmidt	0.000574749394296	0.0000000000	0.0	False
easier	0.000442494637463	0.0000000000	0.0	False
cluster-heads	0.000784368224418	0.0000000000	0.0	False
node receiving	0.00156873644884	0.0000000000	0.0	False
phase and of semantic	0.0	0.0000000000	2.0	False
epcglobal standard for class	0.0	0.0000000000	2.0	False
wireless pervasive technologies	0.00235310467325	0.0000000000	1.58496250072	False
fragment	0.000784368224418	0.0000000000	0.0	False
framework comprises	0.00156873644884	0.0000000000	1.0	False
hops the packet	0.00235310467325	0.0000000000	1.58496250072	False
framework presents	0.00156873644884	0.0000000000	1.0	False
emerging yet challenging technology	0.0	0.0000000000	2.0	False
break	0.00038760395392	0.0000000000	0.0	False
system data	0.00130422693517	0.0000000000	1.0	False
number of bits	0.00235310467325	0.0000000000	1.58496250072	False
presence of other nodes	0.0	0.0000000000	2.0	False
formal interface specifications	0.00235310467325	0.0000000000	1.58496250072	False
sale depots benefit	0.00235310467325	0.0000000000	1.58496250072	False
polling time milliseconds	0.00235310467325	0.0000000000	1.58496250072	False
identification frameworks	0.00130422693517	0.0000000000	1.0	False
table management	0.00156873644884	0.0000000000	1.0	False
bank	0.00521690774068	0.2061855670	0.0	False
packet increases proportionally	0.00235310467325	0.0000000000	1.58496250072	False
fields are analogous	0.00235310467325	0.0000000000	1.58496250072	False
host advertises	0.00156873644884	0.0000000000	1.0	False
application-specific and context-aware information	0.0	0.0000000000	2.0	False
knowledge embedded into semantic-enhanced	0.0	0.0000000000	2.0	False
inference procedures	0.00313747289767	0.0000000000	2.0	False
address ouuid size	0.00235310467325	0.0000000000	1.58496250072	False
discovery in pervasive	0.00235310467325	0.0000000000	1.58496250072	False
dissemination protocol to enable	0.0	0.0000000000	2.0	False
specifies the ontology	0.00235310467325	0.0000000000	1.58496250072	False
timeout	0.000574749394296	0.0000000000	0.0	False
leveraging the lightweight	0.00235310467325	0.0000000000	1.58496250072	False
order to distinguish	0.00195634040276	0.0000000000	1.58496250072	False
languages originally	0.00156873644884	0.0000000000	1.0	False
support in ubiquitous	0.00235310467325	0.0000000000	1.58496250072	False
area can access	0.00235310467325	0.0000000000	0.0	False
medium access control	0.00116281186176	0.0000000000	1.58496250072	False
journal of web	0.00235310467325	0.0000000000	1.58496250072	False
bit mask clear	0.00235310467325	0.0000000000	1.58496250072	False
annotated object	0.00156873644884	0.0000000000	1.0	False
told	0.00114949878859	0.0000000000	0.0	False
principles	0.000162712712488	0.0000000000	0.0	False
long as large computing	0.0	0.0000000000	2.0	False
dissemination phase odically send	0.0	0.0000000000	2.0	False
carry	0.000487563640571	0.0000000000	0.0	False
telecommunications and information exchange	0.0	0.0000000000	2.0	False
arrives	0.000345027432013	0.0000000000	0.0	False
wireless pervasive	0.000954564377691	0.0000000000	0.0	False
reached	0.000326841936916	0.0000000000	0.0	False
4..7	0.000784368224418	0.0000000000	0.0	False
marks the last reference	0.0	0.0000000000	2.0	False
extract	0.00206541090929	0.4651162791	0.0	False
message	0.000310239880631	0.0000000000	0.0	False
tag population size	0.00235310467325	0.0000000000	1.58496250072	False
distributed approach	0.00114949878859	0.0000000000	1.0	False
declaration	0.000784368224418	0.0000000000	0.0	False
forwarding	0.00235310467325	0.0000000000	0.0	False
tags memories	0.00156873644884	0.0000000000	1.0	False
network	0.000376165253685	0.4347826087	0.0	False
bit set	0.00156873644884	0.0000000000	1.0	False
cache entries	0.0	0.0000000000	1.0	False
bluetooth-rfid	0.000784368224418	0.0000000000	0.0	False
content	0.00195025456229	0.2816901408	0.0	False
pointer to the compressed	0.0	0.0000000000	2.0	False
sequence number resource description	0.0	0.0000000000	2.0	False
descriptions of raw materials	0.0	0.0000000000	2.0	False
precision	0.000148572668193	0.0000000000	0.0	False
reader	0.00219404443525	0.3389830508	0.0	False
formal interface	0.00156873644884	0.0000000000	1.0	False
integrate and extend logic-based	0.0	0.0000000000	2.0	False
barriers between patient	0.00235310467325	0.0000000000	1.58496250072	False
object categories	0.00156873644884	0.0000000000	1.0	False
components in our approach	0.0	0.0000000000	2.0	False
packet transmissions	0.00156873644884	0.0000000000	1.0	False
linear	0.000111527063453	0.0000000000	0.0	False
associate	0.000194587180083	0.0000000000	0.0	False
simulation	0.000842482275076	0.0000000000	0.0	False
compressed file	0.00156873644884	0.0000000000	1.0	False
depots	0.000784368224418	0.0000000000	0.0	False
sensory	0.000519858710752	0.0000000000	0.0	False
interactions with epcglobal	0.00235310467325	0.0000000000	1.58496250072	False
parameters contained	0.00156873644884	0.0000000000	1.0	False
descriptions of raw	0.00235310467325	0.0000000000	0.0	False
sensors	6.6718898775e-05	0.0000000000	0.0	False
automatically propagated	0.00156873644884	0.0000000000	1.0	False
universally	0.000574749394296	0.0000000000	0.0	False
knowledge in the form	0.0	0.0000000000	2.0	False
send a solicit	0.00235310467325	0.0000000000	1.58496250072	False
node sending the packet	0.0	0.0000000000	2.0	False
post-sale	0.000784368224418	0.0000000000	0.0	False
exposing	0.00130422693517	0.0000000000	0.0	False
starts	0.00021277267518	0.0000000000	0.0	False
gen-2	0.000784368224418	0.0000000000	0.0	False
service oriented	0.00156873644884	0.0000000000	1.0	False
iso	0.000345027432013	0.0000000000	0.0	False
node waiting	0.00156873644884	0.0000000000	1.0	False
proposed framework comprises	0.00235310467325	0.0000000000	1.58496250072	False
suitable values	0.00156873644884	0.0000000000	1.0	False
managed resources are considered	0.0	0.0000000000	2.0	False
stewart	0.000784368224418	0.0000000000	0.0	False
attributes from user memory	0.0	0.0000000000	2.0	False
simulation environment	0.00313747289767	0.0000000000	2.0	False
industrial	0.00021277267518	0.0000000000	0.0	False
table management each reader	0.0	0.0000000000	2.0	False
processing capability	0.000954564377691	0.0000000000	1.0	False
tasks	0.000255349197087	0.0000000000	0.0	False
discovery diameter current search	0.0	0.0000000000	2.0	False
cache memory	0.00313747289767	0.0000000000	2.0	False
annotations from tags	0.00470620934651	0.0000000000	3.16992500144	False
semantic web effort	0.00235310467325	0.0000000000	1.58496250072	False
tinelli politecnico di bari	0.0	0.0000000000	2.0	False
electronic	0.000283754258419	0.0000000000	0.0	False
payload	0.000519858710752	0.0000000000	0.0	False
knowledge embedded within rfid	0.0	0.0000000000	2.0	False
locate suitable descriptions directly	0.0	0.0000000000	2.0	False
annotated	0.00259929355376	0.5714285714	0.0	False
replies to the demand	0.0	0.0000000000	2.0	False
pdu in unicast	0.00235310467325	0.0000000000	0.0	False
guinness	0.000652113467585	0.0000000000	0.0	False
specific requirements part	0.00235310467325	0.0000000000	0.0	False
knowledge base has two	0.0	0.0000000000	2.0	False
semantic sensor net	0.00235310467325	0.0000000000	3.16992500144	False
needed	0.000200156696325	0.0000000000	0.0	False
rates	0.000280827425025	0.0000000000	0.0	False
listed	0.000310239880631	0.0000000000	0.0	False
manages a cache table	0.0	0.0000000000	2.0	False
on-demand retrieval of suitable	0.0	0.0000000000	2.0	False
last node processing	0.0	0.0000000000	3.16992500144	False
percentage	0.000243781820286	0.0000000000	0.0	False
allgair	0.000784368224418	0.0000000000	0.0	False
embedded into semantic-enhanced	0.00235310467325	0.0000000000	1.58496250072	False
equivalent of owl-dl1	0.00235310467325	0.0000000000	1.58496250072	False
vision a u-kb layer	0.0	0.0000000000	2.0	False
maximum advertisement	0.00156873644884	0.0000000000	1.0	False
universally unique identifiers	0.00195634040276	0.0000000000	1.58496250072	False
pdu in order	0.00235310467325	0.0000000000	1.58496250072	False
transponder the object	0.00235310467325	0.0000000000	1.58496250072	False
lower	7.58064868287e-05	0.0000000000	0.0	False
embedded within rfid	0.00235310467325	0.0000000000	1.58496250072	False
rfid readers equipped	0.00235310467325	0.0000000000	0.0	False
benefit from easier inventory	0.0	0.0000000000	2.0	False
range and tags	0.00235310467325	0.0000000000	1.58496250072	False
based on centralized control	0.0	0.0000000000	2.0	False
cache tables	0.00156873644884	0.0000000000	1.0	False
distance	9.62237237682e-06	0.0000000000	0.0	False
epcglobal rfid	0.00784368224418	0.5714285714	5.0	False
extended framework supported	0.00235310467325	0.0000000000	1.58496250072	False
share the system infrastructure	0.0	0.0000000000	2.0	False
dipped in the environment	0.0	0.0000000000	2.0	False
bits	0.000884989274927	0.0000000000	0.0	False
database	7.12085949036e-05	0.0000000000	0.0	False
enabled	0.000766047591261	0.0000000000	0.0	False
terminological	0.000784368224418	0.0000000000	0.0	False
lead to an unacceptable	0.0	0.0000000000	2.0	False
requester node waiting	0.00235310467325	0.0000000000	1.58496250072	False
naming	0.000954564377691	0.0000000000	0.0	False
reader pda	0.00313747289767	0.0000000000	0.0	False
number of neighbors	0.00235310467325	0.0000000000	1.58496250072	False
scioscia	0.00235310467325	0.0000000000	0.0	False
contents reception	0.00156873644884	0.0000000000	1.0	False
value for random	0.0	0.0000000000	1.58496250072	False
tid memory bank starting	0.0	0.0000000000	2.0	False
extracting	0.000442494637463	0.0000000000	0.0	False
starting a resource matchmaking	0.0	0.0000000000	2.0	False
expect valuable	0.00156873644884	0.0000000000	1.0	False
sees	0.000442494637463	0.0000000000	0.0	False
select command	0.00313747289767	0.0000000000	1.0	False
donini	0.00156873644884	0.0000000000	0.0	False
ran	0.000326841936916	0.0000000000	0.0	False
methods into operations	0.00235310467325	0.0000000000	1.58496250072	False
workshop proceedings	0.00156873644884	0.0000000000	1.0	False
10th	0.000310239880631	0.0000000000	0.0	False
marks the last	0.0	0.0000000000	0.0	False
web and information	0.00235310467325	0.0000000000	1.58496250072	False
components and processes	0.00235310467325	0.0000000000	1.58496250072	False
approach using ns-2 simulation	0.0	0.0000000000	2.0	False
study rfid-based u-kb	0.00235310467325	0.0000000000	1.58496250072	False
enabled tags parameter target	0.0	0.0000000000	2.0	False
node located at discovery	0.0	0.0000000000	2.0	False
epcglobal ratified	0.00156873644884	0.0000000000	1.0	False
smart environments m ruta	0.0	0.0000000000	2.0	False
cache or if managed	0.0	0.0000000000	2.0	False
implemented	0.00013343779755	0.0000000000	0.0	False
protocol for dissemination	0.00235310467325	0.0000000000	1.58496250072	False
tags parameter target	0.00235310467325	0.0000000000	1.58496250072	False
approach using ns-2	0.00235310467325	0.0000000000	0.0	False
semantic annotations from tags	0.0	0.0000000000	4.0	False
oriented	0.000365130564174	0.0000000000	0.0	False
pdu types exploited	0.00235310467325	0.0000000000	1.58496250072	False
ouuid matching	0.00156873644884	0.0000000000	1.0	False
krss	0.00392184112209	0.3030303030	0.0	False
epc memory initial address	0.0	0.0000000000	2.0	False
on-demand provisioning	0.0	0.0000000000	1.0	False
owl-dl1	0.00156873644884	0.0000000000	0.0	False
hosts owning	0.00156873644884	0.0000000000	1.0	False
regulates the frame travel	0.0	0.0000000000	2.0	False
dissemination phase	0.00313747289767	0.0000000000	2.0	False
rfid reader and tag	0.0	0.0000000000	2.0	False
object	0.000685656655754	0.4347826087	0.0	False
semantically rich	0.00156873644884	0.0000000000	1.0	False
technology telecommunications	0.00156873644884	0.0000000000	1.0	False
epcglobal rfid tags	0.00235310467325	0.0000000000	1.58496250072	False
remote reasoning engine	0.00235310467325	0.0000000000	1.58496250072	False
entry	0.0027602194561	0.3508771930	0.0	False
phase	0.000774913176518	0.4918032787	0.0	False
minimizes transmissions for data	0.0	0.0000000000	2.0	False
readers exploits	0.00156873644884	0.0000000000	1.0	False
u-kb deployment	0.00156873644884	0.0000000000	1.0	False
broadcast	0.000255349197087	0.0000000000	0.0	False
kbs to u-kbs	0.00235310467325	0.0000000000	1.58496250072	False
change during normal system	0.0	0.0000000000	2.0	False
ouuid size	0.00156873644884	0.0000000000	1.0	False
requester node receives information	0.0	0.0000000000	2.0	False
track of the freshness	0.0	0.0000000000	2.0	False
yang	0.000255349197087	0.0000000000	0.0	False
identifier of the reference	0.0	0.0000000000	2.0	False
phase max retries maximum	0.0	0.0000000000	2.0	False
enterprise	0.000294967469321	0.0000000000	0.0	False
suitable descriptions	0.00313747289767	0.0000000000	2.0	False
wordptr wordcount	0.00470620934651	0.0000000000	3.0	False
paper presents	0.000884989274927	0.0000000000	1.0	False
context aware parameters	0.00235310467325	0.0000000000	1.58496250072	False
random	0.000445718004578	0.0000000000	0.0	False
case of new items	0.0	0.0000000000	2.0	False
attempts	0.000177985123798	0.0000000000	0.0	False
radio	9.30279088792e-05	0.5555555556	0.0	False
solutions	0.000211992292572	0.0000000000	0.0	False
epcglobal object naming service	0.0	0.0000000000	2.0	False
conclusion	0.000123094440254	0.0000000000	0.0	False
field value coincides	0.00235310467325	0.0000000000	1.58496250072	False
availability	0.000186105637902	0.0000000000	0.0	False
description update	0.00156873644884	0.0000000000	1.0	False
reader will advertise	0.00235310467325	0.0000000000	1.58496250072	False
number of the last	0.0	0.0000000000	2.0	False
node processing the request	0.0	0.0000000000	4.0	False
ratified specification	0.00156873644884	0.0000000000	1.0	False
holder	0.000784368224418	0.0000000000	0.0	False
performed either by hosts	0.0	0.0000000000	2.0	False
arpa	0.000784368224418	0.0000000000	0.0	False
case study	0.00260845387034	0.0000000000	2.0	False
transmissions polling	0.00156873644884	0.0000000000	1.0	False
sensor networks	0.000258304392173	0.0000000000	1.0	False
reader are advertised	0.00235310467325	0.0000000000	1.58496250072	False
rich	0.000326841936916	0.0000000000	0.0	False
integrate	0.000243781820286	0.0000000000	0.0	False
population	0.000413082181858	0.0000000000	0.0	False
oct	0.000294967469321	0.0000000000	0.0	False
