keyphrase	tfidf	dispersion	cscore	keyword
govern	0.000686174906388	0.0000000000	0.0	False
expressing the condition	0.00205852471917	0.0000000000	1.58496250072	False
rfid tags for inference	0.0	0.0000000000	2.0	False
query processing often requires	0.0	0.0000000000	2.0	False
language for continuous queries	0.0	0.0000000000	2.0	False
peanuts is never exposed	0.0	0.0000000000	2.0	False
inference for object	0.00205852471917	0.0000000000	1.58496250072	False
techniques to reduce	0.00150839337782	0.0000000000	1.58496250072	False
university of massachusetts	0.00325232405877	0.0000000000	4.75488750216	False
system combines inference	0.00205852471917	0.0000000000	1.58496250072	False
requires prior specific permission	0.0	0.0000000000	2.0	False
overview	0.000323053561028	0.0000000000	0.0	False
overhead is high	0.00205852471917	0.0000000000	1.58496250072	False
manufacturers database1	0.0	0.0000000000	1.0	False
100,000 objects while running	0.0	0.0000000000	2.0	False
rfid streams in mobile	0.0	0.0000000000	2.0	False
query state for scalability	0.0	0.0000000000	4.0	False
consistent	0.000325614971873	0.0000000000	0.0	False
estimates	7.46640323892e-05	0.0000000000	0.0	False
distributed inference with state	0.0	0.0000000000	2.0	False
yanlei @ cs.umass.edu abstract	0.0	0.0000000000	2.0	False
chen	0.000372272271948	0.0000000000	0.0	False
perform query state migration	0.0	0.0000000000	2.0	False
implemented	0.000116733015683	0.0000000000	0.0	False
monitoring and tracking applications	0.0	0.0000000000	2.0	False
identification technology	0.00144547735945	0.0000000000	2.0	False
information from raw data	0.0	0.0000000000	2.0	False
voluminous	0.000502797792606	0.0000000000	0.0	False
fact	4.35196565621e-05	0.0000000000	0.0	False
discussion first	0.00137234981278	0.0000000000	1.0	False
revolutionize	0.000502797792606	0.0000000000	0.0	False
co-location history	0.00228190731672	0.0000000000	2.0	False
present the status	0.00411704943833	0.0000000000	3.16992500144	False
nodes are assigned	0.00205852471917	0.0000000000	1.58496250072	False
efficient pattern	0.00114095365836	0.0000000000	1.0	False
designing	0.00103216458468	0.4285714286	0.0	False
monitoring system supports	0.00205852471917	0.0000000000	1.58496250072	False
increasing	5.45291654574e-05	0.0000000000	0.0	False
tags use the radio	0.0	0.0000000000	2.0	False
local server warehouse	0.0061755741575	0.0000000000	4.75488750216	False
network bandwidth	0.00137234981278	0.0000000000	1.0	False
read rate figure	0.00205852471917	0.0000000000	1.58496250072	False
maintains	0.000285925319876	0.0000000000	0.0	False
distributed rfid tracking	0.00411704943833	0.0000000000	3.16992500144	False
efficient data interpretation	0.00150839337782	0.0000000000	1.58496250072	False
state overhead is high	0.0	0.0000000000	2.0	False
mei	0.000570476829179	0.0000000000	0.0	False
algorithm combines node	0.00205852471917	0.0000000000	1.58496250072	False
transmits	0.000177992226081	0.0000000000	0.0	False
containment may be revealed	0.0	0.0000000000	2.0	False
container and its reading	0.0	0.0000000000	2.0	False
local query processing	0.00205852471917	0.0000000000	1.58496250072	False
inference will subsequently chose	0.0	0.0000000000	2.0	False
active	9.42188174543e-05	0.0000000000	0.0	False
path	0.000264073573218	0.0000000000	0.0	False
200x acm x-xxxxx-xx-x	0.00205852471917	0.0000000000	1.58496250072	False
information and facilitate	0.00205852471917	0.0000000000	1.58496250072	False
obtained	0.000101556125656	0.0000000000	0.0	False
objects can share	0.00205852471917	0.0000000000	1.58496250072	False
system over large supply	0.0	0.0000000000	2.0	False
distributed architecture where writeable	0.0	0.0000000000	2.0	False
promising electronic identification	0.00136433625591	0.0000000000	1.58496250072	False
storage scheme	0.00137234981278	0.0000000000	1.0	False
rfid-enabled	0.000319420678824	0.0000000000	0.0	False
rao	0.000319420678824	0.0000000000	0.0	False
inference state is written	0.0	0.0000000000	2.0	False
state is written	0.00205852471917	0.0000000000	0.0	False
edge formulas	0.00137234981278	0.0000000000	1.0	False
published	0.000177992226081	0.0000000000	0.0	False
merge their query states	0.0	0.0000000000	2.0	False
host of research	0.00205852471917	0.0000000000	1.58496250072	False
temperature sensors report	0.00205852471917	0.0000000000	1.58496250072	False
sends a radio	0.00205852471917	0.0000000000	1.58496250072	False
read several containers	0.00205852471917	0.0000000000	1.58496250072	False
select tag_id	0.00274469962555	0.0000000000	2.0	False
improve inference accuracy	0.00205852471917	0.0000000000	1.58496250072	False
yield greater monitoring	0.00205852471917	0.0000000000	1.58496250072	False
recent positive and negative	0.0	0.0000000000	2.0	False
communication cost of transmitting	0.0	0.0000000000	2.0	False
data cleansing	0.00090955750394	0.0000000000	1.0	False
merged query state	0.00205852471917	0.0000000000	1.58496250072	False
processing module employs	0.00205852471917	0.0000000000	1.58496250072	False
amherst	0.00108410801959	0.0000000000	0.0	False
location inference error	0.00171143048754	0.0000000000	1.58496250072	False
require substantial state exchange	0.0	0.0000000000	2.0	False
actions	0.000417532290392	0.0000000000	0.0	False
buffer that stores	0.00205852471917	0.0000000000	1.58496250072	False
missed ; it disappeared	0.0	0.0000000000	2.0	False
denotes	0.000203722601615	0.0000000000	0.0	False
standards version	0.00100559558521	0.0000000000	1.0	False
presents	0.000129973185445	0.0000000000	0.0	False
moves from one warehouse	0.0	0.0000000000	2.0	False
processing for supply	0.00205852471917	0.0000000000	1.58496250072	False
motivate	0.000502797792606	0.0000000000	0.0	False
negative	0.000186136135974	0.0000000000	0.0	False
r1.loc	0.000686174906388	0.0000000000	0.0	False
research issues	0.00090955750394	0.0000000000	1.0	False
noting	0.00045477875197	0.0000000000	0.0	False
rfid readings and events	0.0	0.0000000000	2.0	False
declarative framework	0.00137234981278	0.0000000000	1.0	False
state dominates	0.00137234981278	0.0000000000	1.0	False
logically unified view	0.00205852471917	0.0000000000	1.58496250072	False
sweeps through the graph	0.0	0.0000000000	2.0	False
type	0.000597312259114	0.3750000000	0.0	False
assist a retail	0.00205852471917	0.0000000000	1.58496250072	False
requires prior specific	0.00101724202428	0.0000000000	0.0	False
inference will subsequently	0.00171143048754	0.0000000000	1.58496250072	False
containment by a special	0.0	0.0000000000	2.0	False
composite	0.00045477875197	0.0000000000	0.0	False
location and containment	0.0100207749694	0.4615384615	12.6797000058	False
two tracking	0.0	0.0000000000	1.0	False
yield greater	0.00137234981278	0.0000000000	1.0	False
warehouse warehouse local	0.00205852471917	0.0000000000	1.58496250072	False
final	0.000426526629984	0.0000000000	0.0	False
continues to be stored	0.0	0.0000000000	2.0	False
processingcontinuous queries	0.0	0.0000000000	1.0	False
discussed	0.000132632881812	0.0000000000	0.0	False
system performs both inference	0.0	0.0000000000	2.0	False
hold	0.00023415517661	0.0000000000	0.0	False
algorithm t=1 time level	0.0	0.0000000000	2.0	False
zhao cao yanlei diao	0.0	0.0000000000	2.0	False
join	0.00201119117043	0.3000000000	0.0	False
language	0.000722738679726	0.0000000000	0.0	False
central server local server	0.0	0.0000000000	2.0	False
work	0.000142418414833	0.5014925373	0.0	False
worth	0.000258041146171	0.0000000000	0.0	False
design considerations	0.00100559558521	0.0000000000	1.0	False
storage to transfer	0.00205852471917	0.0000000000	1.58496250072	False
employ distributed stream	0.00205852471917	0.0000000000	1.58496250072	False
inference determines the container	0.0	0.0000000000	2.0	False
global scale	0.00114095365836	0.0000000000	1.0	False
containment	0.0135484900389	0.3098487643	0.0	False
intended path	0.00137234981278	0.0000000000	1.0	False
yanlei diao	0.00090955750394	0.0000000000	1.0	False
significantly reduced communication cost	0.0	0.0000000000	2.0	False
rfid data management	0.00272867251182	0.0000000000	3.16992500144	False
august	0.000186136135974	0.0000000000	0.0	False
per-object	0.000686174906388	0.0000000000	0.0	False
iterative	0.000271401638188	0.0000000000	0.0	False
accuracy for the range	0.0	0.0000000000	2.0	False
loss of containment confirmation	0.0	0.0000000000	2.0	False
frequency identification fundamentals	0.00150839337782	0.0000000000	1.58496250072	False
involve	0.000223382597552	0.0000000000	0.0	False
10,000	0.00045477875197	0.0000000000	0.0	False
relationships such as containment	0.0	0.0000000000	2.0	False
:6677	0.0	0.0000000000	0.0	False
similar structure	0.00137234981278	0.0000000000	1.0	False
final state	0.00137234981278	0.0000000000	1.0	False
12-byte tag	0.00137234981278	0.0000000000	1.0	False
per-tag	0.000502797792606	0.0000000000	0.0	False
match buffer	0.00274469962555	0.0000000000	2.0	False
recovery	0.00045477875197	0.0000000000	0.0	False
multiplied by the number	0.0	0.0000000000	2.0	False
uncolored but retains memory	0.0	0.0000000000	2.0	False
provide	4.69310467772e-05	0.0000000000	0.0	False
kind involves	0.00137234981278	0.0000000000	1.0	False
graph in increasing distance	0.0	0.0000000000	2.0	False
revisit	0.000502797792606	0.0000000000	0.0	False
span multiple	0.00201119117043	0.0000000000	2.0	False
capture relationships	0.00137234981278	0.0000000000	1.0	False
finally present	0.00137234981278	0.0000000000	1.0	False
techniques to be efficient	0.0	0.0000000000	2.0	False
typically raw rfid streams	0.0	0.0000000000	2.0	False
answer	0.000339080674761	0.0000000000	0.0	False
number of active	0.00171143048754	0.0000000000	1.58496250072	False
incurring high	0.00137234981278	0.0000000000	1.0	False
description	0.000170227242666	0.0000000000	0.0	False
fashion through the graph	0.0	0.0000000000	2.0	False
containment inference error	0.00171143048754	0.0000000000	1.58496250072	False
system in this section	0.0	0.0000000000	2.0	False
report if a drug	0.0	0.0000000000	2.0	False
streams out	0.00137234981278	0.0000000000	1.0	False
algorithm needs to account	0.0	0.0000000000	2.0	False
inference for object locations	0.0	0.0000000000	2.0	False
writeable tags	0.00137234981278	0.0000000000	1.0	False
types	0.000124115846134	0.0000000000	0.0	False
pattern clause	0.00137234981278	0.0000000000	1.0	False
raw rfid stream	0.00171143048754	0.0000000000	3.16992500144	False
ambiguous due	0.00114095365836	0.0000000000	1.0	False
query returns	0.00114095365836	0.0000000000	1.0	False
onboard memory are exploited	0.0	0.0000000000	2.0	False
copy of query	0.00342286097508	0.0000000000	3.16992500144	False
umass tech	0.00137234981278	0.0000000000	1.0	False
node remembers the last	0.0	0.0000000000	2.0	False
storage to transfer query	0.0	0.0000000000	2.0	False
maintain	0.000446765195104	0.0000000000	0.0	False
event stream with object	0.0	0.0000000000	2.0	False
architectural challenges	0.00274469962555	0.0000000000	2.0	False
first	8.56506494123e-05	0.4800000000	0.0	False
local processing implies	0.00205852471917	0.0000000000	1.58496250072	False
cases and pallets	0.00342286097508	0.0000000000	3.16992500144	False
location every day	0.00205852471917	0.0000000000	1.58496250072	False
uncolored nodes incident	0.00171143048754	0.0000000000	1.58496250072	False
environment with multiple warehouses	0.0	0.0000000000	2.0	False
streams to detect	0.00205852471917	0.0000000000	1.58496250072	False
numbers	0.000186136135974	0.0000000000	0.0	False
main functionalities	0.00137234981278	0.0000000000	1.0	False
vary	0.000136043565042	0.0000000000	0.0	False
computing with event specification	0.0	0.0000000000	2.0	False
process these streams	0.00171143048754	0.0000000000	1.58496250072	False
minimize	0.000194697860959	0.0000000000	0.0	False
simplifies	0.00045477875197	0.0000000000	0.0	False
frequency	0.00032976586109	0.3507306889	0.0	False
automaton for query	0.00205852471917	0.0000000000	1.58496250072	False
copyright	0.00023415517661	0.0000000000	0.0	False
cross-over point	0.00137234981278	0.0000000000	1.0	False
previous section	0.000372272271948	0.0000000000	1.0	False
item is approximated	0.00205852471917	0.0000000000	1.58496250072	False
query processor for adaptively	0.0	0.0000000000	2.0	False
query and inference	0.00411704943833	0.0000000000	3.16992500144	False
difference	9.75652377829e-05	0.0000000000	0.0	False
track objects	0.00114095365836	0.0000000000	1.0	False
inference and query processing	0.0	0.5454545455	8.0	False
item may have multiple	0.0	0.0000000000	2.0	False
merged query	0.00137234981278	0.0000000000	1.0	False
readings of two containers	0.0	0.0000000000	2.0	False
sensor network is deployed	0.0	0.0000000000	2.0	False
make digital	0.000678161349522	0.0000000000	1.0	False
temperature reading	0.00137234981278	0.0000000000	3.0	False
costs are significantly lowered	0.0	0.0000000000	2.0	False
identification technology that enables	0.0	0.0000000000	2.0	False
examples of the time-varying	0.0	0.0000000000	2.0	False
distributed approach varies	0.00205852471917	0.0000000000	1.58496250072	False
continuous queries require derivation	0.0	0.0000000000	2.0	False
query per object	0.00205852471917	0.0000000000	1.58496250072	False
learning techniques	0.00090955750394	0.0000000000	1.0	False
warehouses and number	0.00205852471917	0.0000000000	1.58496250072	False
encodes additional statistics	0.00171143048754	0.0000000000	1.58496250072	False
departure from a warehouse	0.0	0.0000000000	2.0	False
adaptively detecting composite	0.00205852471917	0.0000000000	1.58496250072	False
offers a declarative	0.00205852471917	0.0000000000	1.58496250072	False
fundamentals and applications	0.00116129914619	0.0000000000	1.58496250072	False
processed in the warehouse	0.0	0.0000000000	2.0	False
results as shown	0.00205852471917	0.0000000000	1.58496250072	False
location of each object	0.0	0.0000000000	4.0	False
state is maintained	0.00411704943833	0.0000000000	1.58496250072	False
object every day	0.00205852471917	0.0000000000	1.58496250072	False
chains with multiple	0.00171143048754	0.0000000000	1.58496250072	False
approaches mainly depends	0.00205852471917	0.0000000000	1.58496250072	False
affixed with a tag	0.0	0.0000000000	2.0	False
copy of query state	0.0	0.0000000000	4.0	False
supports multiple queries	0.00205852471917	0.0000000000	1.58496250072	False
schemes	0.000533976678242	0.0000000000	0.0	False
shelves but may change	0.0	0.0000000000	2.0	False
sampling-based	0.000502797792606	0.0000000000	0.0	False
list	0.000177992226081	0.0000000000	0.0	False
information in the previous	0.0	0.0000000000	2.0	False
solution	5.83665078417e-05	0.0000000000	0.0	False
techniques that span	0.00411704943833	0.0000000000	3.16992500144	False
arrives	0.000301834213183	0.0000000000	0.0	False
distributed inference in sensor	0.0	0.0000000000	2.0	False
query intends to return	0.0	0.0000000000	4.0	False
:265	0.0	0.0000000000	0.0	False
epcglobal tag	0.00114095365836	0.0000000000	1.0	False
ongoing work further explores	0.0	0.0000000000	2.0	False
inherently noisy	0.000774199430795	0.0000000000	1.0	False
sends a radio signal	0.0	0.0000000000	2.0	False
overheads and the system	0.0	0.0000000000	2.0	False
processing often requires information	0.0	0.0000000000	2.0	False
supply chains with multiple	0.0	0.0000000000	2.0	False
event pattern	0.00201119117043	0.0000000000	2.0	False
network	7.31275466742e-05	0.0000000000	0.0	False
additional constructs	0.00137234981278	0.0000000000	1.0	False
architectural challenges in designing	0.0	0.0000000000	4.0	False
open	9.75652377829e-05	0.0000000000	0.0	False
object stream	0.00137234981278	0.0000000000	1.0	False
local < tag_id	0.0	0.0000000000	1.58496250072	False
self-calibration in sensor	0.00171143048754	0.0000000000	1.58496250072	False
query plan	0.00114095365836	0.0000000000	1.0	False
content	0.000213263314992	0.0000000000	0.0	False
monitoring accuracy	0.00137234981278	0.0000000000	1.0	False
tradeoffs between these implementation	0.0	0.0000000000	2.0	False
containment remains unchanged	0.00205852471917	0.0000000000	1.58496250072	False
reader	0.00100141402409	0.4000000000	0.0	False
distributed system	0.00114095365836	0.0000000000	1.0	False
locations and containment	0.00136433625591	0.0000000000	1.58496250072	False
size	0.000525298570575	0.2457337884	0.0	False
implemented in a centralized	0.0	0.0000000000	2.0	False
independence	0.000319420678824	0.0000000000	0.0	False
inferred location and containment	0.0	0.0000000000	2.0	False
foundation	0.00023415517661	0.0000000000	0.0	False
locations are more complex	0.0	0.0000000000	2.0	False
resume	0.000686174906388	0.0000000000	0.0	False
require object	0.00114095365836	0.0000000000	1.0	False
model incorporates	0.00100559558521	0.0000000000	1.0	False
free	0.000129973185445	0.0000000000	0.0	False
investigating advanced machine	0.00205852471917	0.0000000000	1.58496250072	False
processing of sensor streams	0.0	0.0000000000	2.0	False
management	0.000538422601714	0.4562737643	0.0	False
electronic identification technology	0.00136433625591	0.0000000000	1.58496250072	False
memory is read	0.00205852471917	0.0000000000	1.58496250072	False
sequence of readings	0.00136433625591	0.0000000000	1.58496250072	False
periodsuch information	0.0	0.0000000000	1.0	False
read rates in actual	0.0	0.0000000000	2.0	False
incorporates	0.000301834213183	0.0000000000	0.0	False
unnecessary data	0.00114095365836	0.0000000000	1.0	False
shelves	0.000258041146171	0.0000000000	0.0	False
attributes describing object properties	0.0	0.0000000000	2.0	False
starts	0.000186136135974	0.0000000000	0.0	False
local stream processingcontinuous queries	0.0	0.0000000000	2.0	False
filter	0.000129973185445	0.0000000000	0.0	False
question and a focus	0.0	0.0000000000	2.0	False
due to the limitations	0.0	0.0000000000	2.0	False
high whenever historical information	0.0	0.0000000000	2.0	False
data cleaning and processing	0.0	0.0000000000	2.0	False
query processing techniques	0.00171143048754	0.0000000000	1.58496250072	False
vector to record	0.00205852471917	0.0000000000	1.58496250072	False
cleaning	0.000722738679726	0.0000000000	0.0	False
key	0.000101556125656	0.0000000000	0.0	False
distributed processing with state	0.0	0.0000000000	2.0	False
r.type	0.000686174906388	0.0000000000	0.0	False
most-likely	0.000570476829179	0.0000000000	0.0	False
tags are passive tags	0.0	0.0000000000	2.0	False
primary	0.000136043565042	0.0000000000	0.0	False
correlations of observations	0.00205852471917	0.0000000000	1.58496250072	False
aggregate	0.00114095365836	0.0000000000	0.0	False
scheme offers a factor	0.0	0.0000000000	2.0	False
data in the form	0.0	0.0000000000	2.0	False
subgraph that is large	0.0	0.0000000000	2.0	False
electronic	0.000124115846134	0.0000000000	0.0	False
lee and c.-w chung	0.0	0.0000000000	2.0	False
illustrate	0.000542803276376	0.0000000000	0.0	False
fan-in systems	0.000835064580784	0.0000000000	1.0	False
simple processing tasks	0.00205852471917	0.0000000000	1.58496250072	False
actual read	0.00137234981278	0.0000000000	1.0	False
error location inference error	0.0	0.0000000000	2.0	False
related work	0.000284686137924	0.0000000000	1.0	False
rates due	0.00114095365836	0.0000000000	1.0	False
loading dock	0.00301678675564	0.0000000000	3.0	False
approximately	9.27267238664e-05	0.0000000000	0.0	False
system supports multiple queries	0.0	0.0000000000	2.0	False
connected to other objects	0.0	0.0000000000	2.0	False
rates	0.00171969883858	0.3507306889	0.0	False
observations	0.000355371298203	0.0000000000	0.0	False
block performs	0.00137234981278	0.0000000000	1.0	False
food cases	0.00114095365836	0.0000000000	1.0	False
efficient pattern matching	0.00171143048754	0.0000000000	1.58496250072	False
fee provided that copies	0.0	0.0000000000	2.0	False
automaton comprises a nondeterministic	0.0	0.0000000000	2.0	False
digital or hard copies	0.0	0.0000000000	2.0	False
readings are inherently noisy	0.0	0.0000000000	2.0	False
overhead	0.000194697860959	0.0000000000	0.0	False
inference problem differs	0.00171143048754	0.0000000000	1.58496250072	False
architecturesimilar	0.0	0.0000000000	0.0	False
affecting accuracy	0.00137234981278	0.0000000000	1.0	False
designing our system	0.00205852471917	0.0000000000	1.58496250072	False
streams contain noisy	0.00205852471917	0.0000000000	1.58496250072	False
first relevant event	0.00205852471917	0.0000000000	1.58496250072	False
extracting these values	0.00205852471917	0.0000000000	1.58496250072	False
smoothing and multi-tag	0.00205852471917	0.0000000000	1.58496250072	False
shortly	0.000417532290392	0.0000000000	0.0	False
peanut free and r2.type	0.0	0.0000000000	2.0	False
recover highlevel information	0.00171143048754	0.0000000000	1.58496250072	False
equality on container	0.00205852471917	0.0000000000	1.58496250072	False
highlevel information from incomplete	0.0	0.0000000000	2.0	False
database	6.22941488716e-05	0.0000000000	0.0	False
dealt with these two	0.0	0.0000000000	2.0	False
tracking queries	0.00090955750394	0.0000000000	1.0	False
aim to infer	0.00205852471917	0.0000000000	1.58496250072	False
window window	0.00137234981278	0.0000000000	1.0	False
represents	0.000410192824374	0.0000000000	0.0	False
system over large	0.00205852471917	0.0000000000	0.0	False
containment or estimate	0.00205852471917	0.0000000000	1.58496250072	False
observed in our recent	0.0	0.0000000000	2.0	False
correlations	0.000570476829179	0.0000000000	0.0	False
fashion	0.00147402757592	0.4800000000	0.0	False
rfid streams contain noisy	0.0	0.0000000000	2.0	False
objects	0.002122126109	0.3809523810	0.0	False
include unnecessary	0.00137234981278	0.0000000000	1.0	False
information included	0.00114095365836	0.0000000000	1.0	False
work rfid stream processing	0.0	0.0000000000	2.0	False
returns all the sensor	0.0	0.0000000000	2.0	False
raw	0.00113965240155	0.3187855787	0.0	False
answer continuous monitoring	0.00205852471917	0.0000000000	1.58496250072	False
kleene	0.000686174906388	0.0000000000	0.0	False
server warehouse local server	0.0	0.0000000000	2.0	False
pattern match	0.00137234981278	0.0000000000	4.0	False
estimated	7.04380587647e-05	0.0000000000	0.0	False
scale to 100,000	0.00205852471917	0.0000000000	1.58496250072	False
deployment and data	0.00205852471917	0.0000000000	1.58496250072	False
subgraph relevant	0.00274469962555	0.0000000000	2.0	False
processor for adaptively detecting	0.0	0.0000000000	2.0	False
requires intelligent packing	0.00205852471917	0.0000000000	1.58496250072	False
system architecture	0.000835064580784	0.0000000000	1.0	False
graph denotes	0.00137234981278	0.0000000000	1.0	False
deriving location and containment	0.0	0.0000000000	2.0	False
incorporates statistical	0.00100559558521	0.0000000000	1.0	False
cs.umass.edu related	0.0	0.0000000000	1.0	False
location queries	0.000835064580784	0.0000000000	1.0	False
object	0.00250834161104	0.5762004175	0.0	False
profit or commercial	0.00101724202428	0.0000000000	1.58496250072	False
shared query	0.00137234981278	0.0000000000	1.0	False
lists	0.000285925319876	0.0000000000	0.0	False
point between these two	0.0	0.0000000000	2.0	False
acknowledgements	0.000186136135974	0.0000000000	0.0	False
ipsn	0.00108410801959	0.0000000000	0.0	False
class involves	0.00137234981278	0.0000000000	1.0	False
environmental	0.000129973185445	0.0000000000	0.0	False
learning techniques to improve	0.0	0.0000000000	2.0	False
inference or query	0.00205852471917	0.0000000000	1.58496250072	False
flow	0.000271401638188	0.0000000000	0.0	False
inferred	0.000285925319876	0.0000000000	0.0	False
multiple items	0.00100559558521	0.0000000000	1.0	False
warehouse and the read	0.0	0.0000000000	2.0	False
transmission cost	0.00137234981278	0.0000000000	1.0	False
yang	0.000223382597552	0.0000000000	0.0	False
yanlei @ cs.umass.edu	0.0	0.0000000000	1.58496250072	False
error location	0.000774199430795	0.0000000000	1.0	False
tatbul	0.000570476829179	0.0000000000	0.0	False
enterprise	0.000258041146171	0.0000000000	0.0	False
previous inference	0.00137234981278	0.0000000000	1.0	False
temperature sensor readings	0.00171143048754	0.0000000000	1.58496250072	False
specification	0.000194697860959	0.0000000000	0.0	False
incomplete	0.000603668426366	0.0000000000	0.0	False
signal to the tags	0.0	0.0000000000	2.0	False
tracking different parts required	0.0	0.0000000000	2.0	False
supply chain	0.00714824312166	0.4067796610	20.0	False
yanlei diao prashant shenoy	0.0	0.0000000000	2.0	False
encodes possible containment	0.00150839337782	0.0000000000	1.58496250072	False
distances	5.45291654574e-05	0.0000000000	0.0	False
raw rfid	0.00545734502364	0.3636363636	6.0	False
two containers simultaneously	0.0	0.0000000000	1.58496250072	False
processing of heterogeneous	0.00205852471917	0.0000000000	1.58496250072	False
radio	8.1381951333e-05	0.5454545455	0.0	False
information and facilitate query	0.0	0.0000000000	2.0	False
information about object	0.00171143048754	0.0000000000	1.58496250072	False
rfid readers may read	0.0	0.0000000000	2.0	False
execution	0.000339080674761	0.0000000000	0.0	False
difficult to infer	0.00205852471917	0.0000000000	1.58496250072	False
vary in different supply	0.0	0.0000000000	2.0	False
implementation	0.000186882446615	0.0000000000	0.0	False
data to be transferred	0.0	0.0000000000	2.0	False
state migration	0.0114095365836	0.5042016807	10.0	False
individual power systems	0.00205852471917	0.0000000000	1.58496250072	False
last confirmed containment	0.0	0.0000000000	1.58496250072	False
hrs	0.000570476829179	0.0000000000	0.0	False
dominates the storage	0.00205852471917	0.0000000000	1.58496250072	False
fisher	0.000502797792606	0.0000000000	0.0	False
sensor networks	0.0011298391916	0.3342618384	5.0	False
local server	0.00456381463343	0.2068965517	6.0	False
events for peanut-free	0.00205852471917	0.0000000000	1.58496250072	False
integrate	0.000213263314992	0.0000000000	0.0	False
incurring high communication	0.00205852471917	0.0000000000	1.58496250072	False
cleansing method for rfid	0.0	0.0000000000	2.0	False
cocci	0.00100559558521	0.0000000000	0.0	False
readings with temperature	0.00205852471917	0.0000000000	1.58496250072	False
interpretation and compression	0.00150839337782	0.0000000000	1.58496250072	False
depicted by the copies	0.0	0.0000000000	2.0	False
resume the automaton execution	0.0	0.0000000000	2.0	False
number of possible containers	0.0	0.0000000000	2.0	False
yield greater monitoring accuracy	0.0	0.0000000000	2.0	False
running at stream speed	0.0	0.0000000000	2.0	False
queries and higher read	0.0	0.0000000000	2.0	False
tracking different parts	0.00205852471917	0.0000000000	0.0	False
stream processingcontinuous	0.0	0.0000000000	1.0	False
site of query	0.00205852471917	0.0000000000	1.58496250072	False
pallets	0.000774199430795	0.0000000000	0.0	False
report	0.000512741030468	0.4562737643	0.0	False
onboard	0.000603668426366	0.0000000000	0.0	False
view of the entire	0.0	0.0000000000	2.0	False
ensure local processing	0.00205852471917	0.0000000000	1.58496250072	False
pallets upon arrival	0.00205852471917	0.0000000000	1.58496250072	False
assigned	0.000194697860959	0.0000000000	0.0	False
runs	0.000446765195104	0.0000000000	0.0	False
including their reported locations	0.0	0.0000000000	2.0	False
inference is also simpler	0.0	0.0000000000	2.0	False
queries are location queries	0.0	0.0000000000	2.0	False
continue to expand	0.00205852471917	0.0000000000	1.58496250072	False
paper we discuss architectural	0.0	0.0000000000	2.0	False
report temperature	0.00137234981278	0.0000000000	1.0	False
c.-w chung	0.00137234981278	0.0000000000	0.0	False
event stream local	0.00205852471917	0.0000000000	1.58496250072	False
infer inter-object	0.00137234981278	0.0000000000	1.0	False
architecture	0.000996401482735	0.5014925373	0.0	False
queries and higher	0.00205852471917	0.0000000000	1.58496250072	False
identify	0.00011298391916	0.0000000000	0.0	False
approachesif an object	0.0	0.0000000000	1.58496250072	False
captures	0.000271401638188	0.0000000000	0.0	False
