keyphrase	tfidf	dispersion	cscore	keyword
infrastrdevice ucture rssi	0.0	0.0000000000	1.58496250072	False
needed for localization	0.00165872516376	0.0000000000	1.58496250072	False
dragan.stojanovic	0.0	0.0000000000	0.0	False
indoor spaces	0.00146581277905	0.0000000000	2.0	False
zigbeebased indoor positioning algorithm	0.0	0.0000000000	2.0	False
emerged	0.00121543842993	0.0000000000	0.0	False
core of any localization	0.0	0.0000000000	2.0	False
positioning system can detect	0.0	0.0000000000	2.0	False
functional they require	0.00165872516376	0.0000000000	1.58496250072	False
walgreen	0.00110581677584	0.0000000000	0.0	False
accuracy within small coverage	0.0	0.0000000000	2.0	False
measured using physical characteristics	0.0	0.0000000000	2.0	False
valuable location-based	0.00110581677584	0.0000000000	1.0	False
2.5-d	0.000552908387918	0.0000000000	0.0	False
milan	0.000552908387918	0.0000000000	0.0	False
technologies employed	0.00110581677584	0.0000000000	1.0	False
handling	0.000343688102251	0.0000000000	0.0	False
gvenc	0.0	0.0000000000	0.0	False
high computer 1cm-1m	0.00165872516376	0.0000000000	1.58496250072	False
reader detects	0.000810292286619	0.0000000000	1.0	False
trajectories modeling and analysis	0.0	0.0000000000	2.0	False
experimentally	0.000218690950153	0.0000000000	0.0	False
technologies and research challenges	0.0	0.5800000000	16.0	False
21st telecommunications forum	0.00165872516376	0.0000000000	1.58496250072	False
surveillance system tracks	0.00165872516376	0.0000000000	1.58496250072	False
positioning infrastructure	0.00091936158268	0.0000000000	1.0	False
guimaraes	0.00110581677584	0.0000000000	0.0	False
school	0.000243213015626	0.0000000000	0.0	False
receiving	0.000313768630802	0.0000000000	0.0	False
5-15m ; and low	0.0	0.0000000000	2.0	False
adamsen	0.000552908387918	0.0000000000	0.0	False
geographic reference	0.00221163355167	0.0000000000	1.0	False
methods and systems	0.00331745032751	0.0000000000	3.16992500144	False
supports	0.000137166296007	0.0000000000	0.0	False
responders	0.00091936158268	0.0000000000	0.0	False
strength differently	0.00110581677584	0.0000000000	1.0	False
mortar	0.0	0.0000000000	0.0	False
privacy in indoor	0.00165872516376	0.0000000000	1.58496250072	False
indoor lbss supporting	0.00165872516376	0.0000000000	1.58496250072	False
sufficient for use indoors	0.0	0.0000000000	2.0	False
database	0.000150586783816	0.0000000000	0.0	False
mobile infrastrdevice ucture rssi	0.0	0.0000000000	2.0	False
previously calibrated location	0.00165872516376	0.0000000000	1.58496250072	False
arrival rate	0.00110581677584	0.0000000000	1.0	False
limited outdoor	0.00221163355167	0.0000000000	2.0	False
domains pulson	0.0	0.0000000000	1.0	False
inside buildings	0.000972852062504	0.0000000000	2.0	False
cell-id trilateration toa 1cm-5m	0.0	0.0000000000	2.0	False
handover	0.00165872516376	0.0000000000	0.0	False
ultrasound time-of-flight lateration technique	0.0	0.0000000000	2.0	False
bluetooth signal parameters	0.00243087685986	0.0000000000	3.16992500144	False
zigbee-based localization	0.00091936158268	0.0000000000	1.0	False
device location	0.000732906389523	0.0000000000	2.0	False
efforts	0.000395915678429	0.0000000000	0.0	False
techniques for indoor localization	0.0	0.0000000000	2.0	False
cooperative techniques	0.00091936158268	0.0000000000	1.0	False
direct	0.000274332592015	0.0000000000	0.0	False
pulse	0.0002573838987	0.0000000000	0.0	False
surrounding	0.000328312604244	0.0000000000	0.0	False
junaio http	0.00110581677584	0.0000000000	1.0	False
major limitation	0.00110581677584	0.0000000000	1.0	False
dead reckoning techniques	0.00165872516376	0.0000000000	1.58496250072	False
map and the density	0.0	0.0000000000	2.0	False
experimentally evaluated	0.00091936158268	0.0000000000	1.0	False
presents indoor	0.00110581677584	0.0000000000	1.0	False
cc2431	0.00091936158268	0.0000000000	0.0	False
context-aware services and systems	0.0	0.0000000000	2.0	False
small scale	0.000623837093462	0.0000000000	1.0	False
errors	5.01955946052e-05	0.0000000000	0.0	False
data obtained from fixed	0.0	0.0000000000	2.0	False
theodoridis	0.00091936158268	0.0000000000	0.0	False
trilateration toa 1cm-5m toa	0.0	0.0000000000	2.0	False
protection of sensitive	0.00165872516376	0.0000000000	1.58496250072	False
technology and satellite-based infrastructure	0.0	0.0000000000	2.0	False
future movement	0.00110581677584	0.0000000000	1.0	False
infrastructure that provide location	0.0	0.0000000000	2.0	False
future research	0.000377356735191	0.0000000000	1.0	False
locations to potentially untrusted	0.0	0.0000000000	2.0	False
localization technologies	0.0141305057126	0.3241085684	21.0	False
cheng	0.000291185435793	0.0000000000	0.0	False
skyview	0.000552908387918	0.0000000000	0.0	False
handling massive	0.00221163355167	0.0000000000	2.0	False
construction	0.000131187578782	0.0000000000	0.0	False
high time resolution	0.00137904237402	0.0000000000	1.58496250072	False
gyroscope	0.000546451196367	0.0000000000	0.0	False
tenth int	0.00110581677584	0.0000000000	1.0	False
object relative	0.00110581677584	0.0000000000	1.0	False
methods and technologies	0.00331745032751	0.0000000000	3.16992500144	False
video signals	0.00110581677584	0.0000000000	1.0	False
continuously calculate the location	0.0	0.0000000000	2.0	False
dead reckoning	0.00460787785171	0.5390334572	11.0	False
systems they are based	0.0	0.0000000000	2.0	False
rf-based positioning	0.00091936158268	0.0000000000	1.0	False
error	6.4471513992e-05	0.0000000000	0.0	False
earths magnetic	0.0	0.0000000000	1.0	False
effectiveness of services	0.00165872516376	0.0000000000	1.58496250072	False
y.-m	0.00045968079134	0.0000000000	0.0	False
wireless communication or standalone	0.0	0.0000000000	2.0	False
reported	0.000104730242636	0.0000000000	0.0	False
geo metric	0.00110581677584	0.0000000000	1.0	False
china	0.000377356735191	0.0000000000	0.0	False
referred as location-based	0.00165872516376	0.0000000000	1.58496250072	False
mechanical science and technology	0.0	0.0000000000	2.0	False
active	0.000303679857629	0.4496124031	0.0	False
provider and the privacy	0.0	0.0000000000	2.0	False
1cm-5m	0.000552908387918	0.0000000000	0.0	False
features or recognizing specific	0.0	0.0000000000	2.0	False
suitability for specific indoor	0.0	0.0000000000	2.0	False
trilateration toa 1cm-5m	0.00165872516376	0.0000000000	0.0	False
node or the symbolic	0.0	0.0000000000	2.0	False
rssi for calculating distances	0.0	0.0000000000	2.0	False
obtained	4.09161229863e-05	0.0000000000	0.0	False
reaching a relatively mature	0.0	0.0000000000	2.0	False
received signal strength indication	0.0	0.0000000000	2.0	False
heterogeneous mobile devices	0.00137904237402	0.0000000000	1.58496250072	False
trilateration rssi scene	0.00165872516376	0.0000000000	1.58496250072	False
surveys	0.000188678367595	0.0000000000	0.0	False
natalija	0.000552908387918	0.0000000000	0.0	False
video data	0.00221163355167	0.0000000000	3.0	False
mobile positioning and tracking	0.0	0.0000000000	2.0	False
objects navigated and tracked	0.0	0.0000000000	2.0	False
based services	0.000582370871585	0.0000000000	10.0	False
approaches	0.000106873381969	0.0000000000	0.0	False
characteristics should be made	0.0	0.0000000000	2.0	False
museums	0.000336440612204	0.0000000000	0.0	False
situation and application requirements	0.0	0.0000000000	2.0	False
integrated motion	0.00091936158268	0.0000000000	1.0	False
access points and exploring	0.0	0.0000000000	2.0	False
localization accuracy	0.000984937812732	0.0000000000	3.0	False
advantages	8.67704050267e-05	0.0000000000	0.0	False
accuracy of camera-based localization	0.0	0.0000000000	2.0	False
video cameras	0.000810292286619	0.0000000000	1.0	False
prediction of a future	0.0	0.0000000000	2.0	False
proximity and multi-rssi	0.00165872516376	0.0000000000	1.58496250072	False
00-02-02	0.000273225598183	0.0000000000	0.0	False
participatory location-based sensing	0.00165872516376	0.0000000000	1.58496250072	False
reliable accuracy	0.00110581677584	0.0000000000	1.0	False
smartcampusaau as a platform	0.0	0.0000000000	2.0	False
classification	0.000343688102251	0.0000000000	0.0	False
wideband positioning systems theoretical	0.0	0.0000000000	2.0	False
technique	0.000493479768648	0.4040728832	0.0	False
estimated location	0.000437381900305	0.0000000000	1.0	False
indoor and limited	0.00165872516376	0.0000000000	1.58496250072	False
determined in the mobile	0.0	0.0000000000	2.0	False
localization systems	0.00596160398524	0.3995649021	19.0	False
highly	8.26316479767e-05	0.0000000000	0.0	False
existing access	0.00091936158268	0.0000000000	1.0	False
proceedings of 21st	0.00165872516376	0.0000000000	1.58496250072	False
symbolic cell identification	0.00165872516376	0.0000000000	1.58496250072	False
signal strength differently	0.00165872516376	0.0000000000	1.58496250072	False
zigbee node	0.00110581677584	0.0000000000	2.0	False
support	5.89249673336e-05	0.0000000000	0.0	False
methods depend	0.00091936158268	0.0000000000	1.0	False
temporally referenced data describing	0.0	0.0000000000	2.0	False
indoor and mobile	0.000873556307378	0.0000000000	1.58496250072	False
unit	0.000114697690135	0.0000000000	0.0	False
aims to develop methods	0.0	0.0000000000	2.0	False
tracked objects	0.00091936158268	0.0000000000	1.0	False
commonly	0.000200020991039	0.0000000000	0.0	False
present a flexible	0.00165872516376	0.0000000000	1.58496250072	False
mobile device locates	0.00165872516376	0.0000000000	1.58496250072	False
based on video scene	0.0	0.0000000000	2.0	False
tel aviv	0.000732906389523	0.0000000000	1.0	False
taxonomies of location-based services	0.0	0.0000000000	2.0	False
visual patterns	0.00091936158268	0.0000000000	1.0	False
darabi	0.000243213015626	0.0000000000	0.0	False
doubts	0.000552908387918	0.0000000000	0.0	False
location solutions	0.00146581277905	0.0000000000	2.0	False
analyze	0.000197957839214	0.0000000000	0.0	False
distributed antenna system	0.00165872516376	0.0000000000	1.58496250072	False
scope of infrastructure needed	0.0	0.0000000000	2.0	False
scope limited	0.00110581677584	0.0000000000	1.0	False
medium medium	0.000732906389523	0.0000000000	1.0	False
velocity of mobile robots	0.0	0.0000000000	2.0	False
localization methods based	0.00165872516376	0.0000000000	1.58496250072	False
proceedings of acm sigspatial	0.0	0.0000000000	2.0	False
type	0.000360978252624	0.5576923077	0.0	False
granularity	0.000156884315401	0.0000000000	0.0	False
handover of different localization	0.0	0.0000000000	2.0	False
movement and recognition	0.00165872516376	0.0000000000	1.58496250072	False
lbs application	0.00091936158268	0.0000000000	6.0	False
integrated localization	0.00110581677584	0.0000000000	1.0	False
conclusions	0.000100010495519	0.0000000000	0.0	False
80-90	0.0	0.0000000000	0.0	False
toa tdoa aoa prox	0.0	0.0000000000	2.0	False
international conference on mobile	0.0	0.0000000000	2.0	False
phone	0.000377356735191	0.0000000000	0.0	False
involving the matching	0.00165872516376	0.0000000000	1.58496250072	False
mobile participatory	0.00110581677584	0.0000000000	1.0	False
electromagnetic radio and infrared	0.0	0.0000000000	2.0	False
gnss	0.000230393892586	0.0000000000	0.0	False
real-time	0.000661053183814	0.4891566265	0.0	False
integration of several localization	0.0	0.0000000000	2.0	False
tulathimutte	0.000552908387918	0.0000000000	0.0	False
tracking domains	0.00110581677584	0.0000000000	1.0	False
heart of such services	0.0	0.0000000000	2.0	False
wordpress.com	0.000552908387918	0.0000000000	0.0	False
system proposed	0.00110581677584	0.0000000000	1.0	False
las	0.000291185435793	0.0000000000	0.0	False
springer	0.000492468906366	0.5272727273	0.0	False
matinmikko	0.000552908387918	0.0000000000	0.0	False
trilateration rssi	0.00442326710335	0.2974358974	4.0	False
robots using inertial	0.00137904237402	0.0000000000	1.58496250072	False
compass and gyroscope	0.00100932183661	0.0000000000	1.58496250072	False
1cm-1m geo metric prox	0.0	0.0000000000	2.0	False
privacy concerns	0.00146581277905	0.0000000000	2.0	False
actionslam on a smartphone	0.0	0.0000000000	2.0	False
signals move	0.00110581677584	0.0000000000	1.0	False
decoding the location	0.00165872516376	0.0000000000	1.58496250072	False
applications of localization technologies	0.0	0.0000000000	4.0	False
augmented reality lla markers	0.0	0.0000000000	2.0	False
niemegeers	0.000405146143309	0.0000000000	0.0	False
wireless device	0.000810292286619	0.0000000000	1.0	False
tech companies	0.00110581677584	0.0000000000	1.0	False
effectiveness of services demand	0.0	0.0000000000	2.0	False
determination of antenna	0.00165872516376	0.0000000000	1.58496250072	False
taxonomies of location-based	0.00165872516376	0.0000000000	0.0	False
sequence used for self-localization	0.0	0.0000000000	2.0	False
sensors cause an unbounded	0.0	0.0000000000	2.0	False
system that combines ins	0.0	0.0000000000	2.0	False
technologies and research	0.01326980131	0.5800000000	0.0	False
sensor networks proximity cell-id	0.0	0.0000000000	2.0	False
active rfid technology	0.00165872516376	0.0000000000	1.58496250072	False
survey of optical	0.0	0.0000000000	1.58496250072	False
multilux	0.000552908387918	0.0000000000	0.0	False
symposium on personal	0.00100932183661	0.0000000000	1.58496250072	False
updated	0.000114697690135	0.0000000000	0.0	False
key words	0.000672881224409	0.0000000000	1.0	False
provide accurate	0.000672881224409	0.0000000000	1.0	False
mobile phones with increasing	0.0	0.0000000000	2.0	False
caused	0.000137166296007	0.0000000000	0.0	False
pervasive computing and applications	0.0	0.0000000000	2.0	False
point	4.9182172539e-05	0.0000000000	0.0	False
volume of 3-d	0.00165872516376	0.0000000000	1.58496250072	False
compasses sensing	0.00110581677584	0.0000000000	1.0	False
transactions	0.000134487142308	0.0000000000	0.0	False
ucture	0.000552908387918	0.0000000000	0.0	False
education and science	0.00165872516376	0.0000000000	1.58496250072	False
aoa rssi accuracy calculated	0.0	0.0000000000	2.0	False
electromagnetic signals move	0.00165872516376	0.0000000000	0.0	False
radio technologies	0.00110581677584	0.0000000000	1.0	False
ieee transactions	0.000250926707149	0.0000000000	1.0	False
transmitters provide	0.00110581677584	0.0000000000	1.0	False
end	7.8616454547e-05	0.0000000000	0.0	False
local positioning systems	0.00121543842993	0.0000000000	1.58496250072	False
discovery	0.000218690950153	0.0000000000	0.0	False
real time visual odometry	0.0	0.0000000000	2.0	False
provide	0.000264713827666	0.3759259259	0.0	False
pavle savic 2012-2013	0.0	0.0000000000	1.58496250072	False
smartcampusauu http	0.00110581677584	0.0000000000	1.0	False
system can detect significant	0.0	0.0000000000	2.0	False
zonith indoor positioning system	0.0	0.0000000000	4.0	False
number of preobserved simplified	0.0	0.0000000000	2.0	False
power location protocol	0.00165872516376	0.0000000000	1.58496250072	False
systems with regard	0.00165872516376	0.0000000000	1.58496250072	False
data with high	0.00165872516376	0.0000000000	1.58496250072	False
present a flexible indoor	0.0	0.0000000000	2.0	False
involve examination and matching	0.0	0.0000000000	2.0	False
sets with the rapid	0.0	0.0000000000	2.0	False
rapid advances	0.00110581677584	0.0000000000	1.0	False
barcode scanning http	0.00165872516376	0.0000000000	1.58496250072	False
rise	0.0002573838987	0.0000000000	0.0	False
ekahau real-time	0.00110581677584	0.0000000000	1.0	False
promising positioning	0.00110581677584	0.0000000000	1.0	False
tracked person is wearing	0.0	0.0000000000	2.0	False
vehicle tracking	0.00110581677584	0.0000000000	1.0	False
demanding	0.000336440612204	0.0000000000	0.0	False
participatory sensing and privacy	0.0	0.0000000000	2.0	False
positioning technique	0.0010295355948	0.0000000000	4.0	False
pathfinder	0.000552908387918	0.0000000000	0.0	False
location calculated	0.00110581677584	0.0000000000	1.0	False
communication-based	0.000552908387918	0.0000000000	0.0	False
first wi-fi localization systems	0.0	0.0000000000	2.0	False
ambient assistant living	0.00165872516376	0.0000000000	1.58496250072	False
evaluated by both academia	0.0	0.0000000000	2.0	False
hardegger	0.00110581677584	0.0000000000	0.0	False
location sensing	0.00104730242636	0.4489164087	5.0	False
summitsafety	0.000552908387918	0.0000000000	0.0	False
zigbee-based	0.000366453194762	0.0000000000	0.0	False
estimates ir device location	0.0	0.0000000000	2.0	False
local spatially-referenced	0.00110581677584	0.0000000000	1.0	False
mobile content	0.00110581677584	0.0000000000	1.0	False
attempt	0.000143423191184	0.0000000000	0.0	False
sensor technologies	0.00091936158268	0.0000000000	1.0	False
indoor location determination	0.00109935958429	0.0000000000	1.58496250072	False
accuracy required	0.00110581677584	0.0000000000	1.0	False
technique methods cell-id	0.00165872516376	0.0000000000	1.58496250072	False
18th	0.000273225598183	0.0000000000	0.0	False
processing and analysis	0.00165872516376	0.0000000000	1.58496250072	False
performs location	0.00110581677584	0.0000000000	1.0	False
cloaking	0.000552908387918	0.0000000000	0.0	False
sensing a scene	0.00165872516376	0.0000000000	1.58496250072	False
music-based method proposed	0.00165872516376	0.0000000000	1.58496250072	False
solutions intended for indoor	0.0	0.0000000000	2.0	False
rssi scene	0.00110581677584	0.0000000000	1.0	False
integration and handover	0.00165872516376	0.0000000000	1.58496250072	False
analysis represents localization technologies	0.0	0.0000000000	2.0	False
system where the location	0.0	0.0000000000	2.0	False
direct self-localization	0.00110581677584	0.0000000000	1.0	False
indoor tracking domains	0.00165872516376	0.0000000000	1.58496250072	False
market	0.000623775860139	0.0000000000	0.0	False
rfid-based indoor positioning accuracy	0.0	0.0000000000	2.0	False
high sym	0.00110581677584	0.0000000000	1.0	False
successfully applied	0.000810292286619	0.0000000000	1.0	False
environments and vice-versa	0.00165872516376	0.0000000000	1.58496250072	False
constrained	0.000188678367595	0.0000000000	0.0	False
applied to indoor	0.00165872516376	0.0000000000	1.58496250072	False
survey of mobile phone	0.0	0.0000000000	2.0	False
twenty-two international companies formed	0.0	0.0000000000	2.0	False
achieve medium	0.00110581677584	0.0000000000	1.0	False
points and exploring unknown	0.0	0.0000000000	2.0	False
1-10	0.00276454193959	0.3302961276	0.0	False
reckoning techniques provide estimation	0.0	0.0000000000	2.0	False
sony	0.000291185435793	0.0000000000	0.0	False
stojanovi moving	0.0	0.0000000000	1.0	False
proximity cell-id trilateration	0.00663490065502	0.2974358974	6.33985000288	False
projects `` studying climate	0.0	0.0000000000	2.0	False
fixed points	0.000810292286619	0.0000000000	1.0	False
achieves accuracy	0.00110581677584	0.0000000000	1.0	False
receiver	0.000100010495519	0.0000000000	0.0	False
badge location system	0.0	0.0000000000	1.58496250072	False
guerrero	0.000552908387918	0.0000000000	0.0	False
blind zigbee node	0.00165872516376	0.0000000000	1.58496250072	False
approaches to preserve	0.00165872516376	0.0000000000	1.58496250072	False
rssi trilateration toa 1-5	0.0	0.0000000000	2.0	False
antennas that transmit	0.00165872516376	0.0000000000	1.58496250072	False
device that emits	0.00165872516376	0.0000000000	1.58496250072	False
comparative classification	0.00110581677584	0.0000000000	1.0	False
presented in the literature	0.0	0.0000000000	2.0	False
target object	0.00601096316003	0.1838616715	14.0	False
points and exploring	0.00165872516376	0.0000000000	0.0	False
uwb indoor self-localization	0.00165872516376	0.0000000000	1.58496250072	False
availability and scope	0.00165872516376	0.0000000000	1.58496250072	False
dedicated positioning infrastructure	0.00165872516376	0.0000000000	1.58496250072	False
velocity rate information	0.00165872516376	0.0000000000	1.58496250072	False
fig	0.000330526591907	0.2974358974	0.0	False
commercial systems	0.00091936158268	0.0000000000	1.0	False
vision systems sensing	0.00165872516376	0.0000000000	1.58496250072	False
match the scene	0.00165872516376	0.0000000000	1.58496250072	False
room numbers	0.000810292286619	0.0000000000	1.0	False
oliveira	0.000552908387918	0.0000000000	0.0	False
mobile device	0.00180018891935	0.3878157504	14.0	False
space with the scope	0.0	0.0000000000	2.0	False
versus	0.000344093070404	0.0000000000	0.0	False
location data collection	0.00331745032751	0.0000000000	1.58496250072	False
regard to a spatial	0.0	0.0000000000	2.0	False
systems use low cost	0.0	0.0000000000	2.0	False
tourist	0.000405146143309	0.0000000000	0.0	False
interdisciplinary	0.00045968079134	0.0000000000	0.0	False
fixed locations	0.000546451196367	0.0000000000	1.0	False
location-based and context-aware	0.00331745032751	0.0000000000	3.16992500144	False
embedded in the tag	0.0	0.0000000000	2.0	False
localization algorithm for indoor	0.0	0.0000000000	2.0	False
yang	0.000179998001605	0.0000000000	0.0	False
proceedings of ieee computer	0.0	0.0000000000	2.0	False
junaio	0.000552908387918	0.0000000000	0.0	False
wideband positioning	0.00110581677584	0.0000000000	1.0	False
stream management	0.00091936158268	0.0000000000	1.0	False
personal localization and guidance	0.0	0.0000000000	4.0	False
deployment results	0.00110581677584	0.0000000000	1.0	False
represents	8.26316479767e-05	0.0000000000	0.0	False
navigate to certain locations	0.0	0.0000000000	2.0	False
trilateration using the rssi	0.0	0.0000000000	2.0	False
system tracks moving	0.00165872516376	0.0000000000	1.58496250072	False
ieee communication	0.00221163355167	0.0000000000	3.0	False
provide more accurate physical	0.0	0.0000000000	2.0	False
limits	0.000164156302122	0.0000000000	0.0	False
framework	0.000100010495519	0.0000000000	0.0	False
topological-semantic	0.000552908387918	0.0000000000	0.0	False
successfully	0.000143423191184	0.0000000000	0.0	False
wireless local	0.000437381900305	0.0000000000	1.0	False
indoor localization system delivers	0.0	0.0000000000	2.0	False
instant	0.000672881224409	0.0000000000	0.0	False
information through step detection	0.0	0.0000000000	2.0	False
mounted on a mobile	0.0	0.0000000000	2.0	False
current examples	0.00110581677584	0.0000000000	1.0	False
system examples asset tracking	0.0	0.0000000000	2.0	False
004.722.45:004.931	0.0	0.0000000000	0.0	False
form of continuous	0.00165872516376	0.0000000000	1.58496250072	False
cybernetics	0.0002573838987	0.0000000000	0.0	False
costly infrastructure	0.00110581677584	0.0000000000	1.0	False
buildings and other complexes	0.0	0.0000000000	2.0	False
side	0.000137166296007	0.0000000000	0.0	False
smartcampusauu	0.000552908387918	0.0000000000	0.0	False
context and situation	0.00331745032751	0.0000000000	3.16992500144	False
analysis techniques involve examination	0.0	0.0000000000	2.0	False
science and network technology	0.0	0.0000000000	2.0	False
schemes	0.000143423191184	0.0000000000	0.0	False
maintains the localization	0.00165872516376	0.0000000000	1.58496250072	False
video scenes	0.00110581677584	0.0000000000	1.0	False
cost 2d tags	0.00165872516376	0.0000000000	1.58496250072	False
indoor lbs requires higher	0.0	0.0000000000	2.0	False
n.m	0.00442326710335	0.5686274510	0.0	False
robust to device	0.00137904237402	0.0000000000	1.58496250072	False
technical research avenues	0.00165872516376	0.0000000000	1.58496250072	False
propagation model	0.000343688102251	0.0000000000	1.0	False
localization methods and technologies	0.0	0.0000000000	2.0	False
trilateration rssi scene anal	0.0	0.0000000000	2.0	False
devices through radiomap	0.00165872516376	0.0000000000	1.58496250072	False
living	0.000582370871585	0.0000000000	0.0	False
human velocity rate	0.00165872516376	0.0000000000	1.58496250072	False
reader	0.000134487142308	0.0000000000	0.0	False
attenuation	0.000109621654091	0.0000000000	0.0	False
krumm	0.000291185435793	0.0000000000	0.0	False
technique is expected	0.00165872516376	0.0000000000	1.58496250072	False
magazine	0.00035999600321	0.0000000000	0.0	False
infrastructure of bluetooth	0.00165872516376	0.0000000000	1.58496250072	False
ieee communication magazine	0.00331745032751	0.0000000000	3.16992500144	False
large	3.45079381728e-05	0.0000000000	0.0	False
requires higher	0.00091936158268	0.0000000000	1.0	False
handling massive location data	0.0	0.0000000000	2.0	False
music-based method	0.00110581677584	0.0000000000	0.0	False
handling massive trajectory	0.00165872516376	0.0000000000	1.58496250072	False
radio map	0.00188678367595	0.3302961276	5.0	False
devices or access points	0.0	0.0000000000	2.0	False
accelerometers to obtain human	0.0	0.0000000000	2.0	False
proximity and toa methods	0.0	0.0000000000	2.0	False
content	0.000343688102251	0.0000000000	0.0	False
services although indoor location	0.0	0.0000000000	2.0	False
trilateration rssi 1cm-1	0.00165872516376	0.0000000000	1.58496250072	False
providers	0.000732906389523	0.0000000000	0.0	False
importance of indoor	0.00165872516376	0.0000000000	1.58496250072	False
tracking and reviews	0.00165872516376	0.0000000000	1.58496250072	False
omnidirectional vision system	0.00331745032751	0.0000000000	3.16992500144	False
low video scene analysis	0.0	0.0000000000	2.0	False
active or passive rfid	0.0	0.0000000000	2.0	False
step length estimation	0.00109935958429	0.0000000000	1.58496250072	False
system delivers the target	0.0	0.0000000000	2.0	False
wide acceptance and large	0.0	0.0000000000	2.0	False
problems	7.47176600785e-05	0.0000000000	0.0	False
personal	0.000448305960471	0.5576923077	0.0	False
increasing number of built-in	0.0	0.0000000000	2.0	False
strobbe	0.000552908387918	0.0000000000	0.0	False
methods based on cellular	0.0	0.0000000000	2.0	False
communication network	0.000810292286619	0.0000000000	1.0	False
computation of the spatial	0.0	0.0000000000	2.0	False
small	9.63272260654e-05	0.4233576642	0.0	False
navigation with camera phones	0.0	0.0000000000	2.0	False
house	0.000311918546731	0.0000000000	0.0	False
smart home environments	0.00137904237402	0.0000000000	1.58496250072	False
mobilerobots http	0.00110581677584	0.0000000000	1.0	False
dedicated positioning methods	0.00165872516376	0.0000000000	1.58496250072	False
quality of services	0.00165872516376	0.0000000000	1.58496250072	False
research avenues	0.00110581677584	0.0000000000	0.0	False
hand	0.00010039118921	0.0000000000	0.0	False
location that provides support	0.0	0.0000000000	2.0	False
line-of-sight with the satellites	0.0	0.0000000000	2.0	False
indoor and outdoor	0.00138236335551	0.0000000000	3.16992500144	False
wearable omnidirectional	0.00110581677584	0.0000000000	2.0	False
electromagnetic signals	0.00243087685986	0.0000000000	2.0	False
zigbee based	0.00091936158268	0.0000000000	1.0	False
formed the in-location alliance	0.0	0.0000000000	2.0	False
local	0.000254626875291	0.5370370370	0.0	False
filter	0.000104730242636	0.0000000000	0.0	False
technique uses the triangle	0.0	0.0000000000	2.0	False
implemented and deployed	0.00165872516376	0.0000000000	1.58496250072	False
wi-fi toa	0.00110581677584	0.0000000000	1.0	False
falco	0.0	0.0000000000	0.0	False
behaving and acting	0.00165872516376	0.0000000000	1.58496250072	False
target	0.00150015743279	0.1780597626	0.0	False
moving	0.000806922853847	0.5547826087	0.0	False
rssi scene anal	0.00165872516376	0.0000000000	0.0	False
positioning and ir-based	0.00165872516376	0.0000000000	1.58496250072	False
indoor location system	0.000772151696101	0.0000000000	1.58496250072	False
costs may result	0.00165872516376	0.0000000000	1.58496250072	False
ieee	0.000236743986818	0.3082583810	0.0	False
vision and pattern	0.00165872516376	0.0000000000	1.58496250072	False
computer science and network	0.0	0.0000000000	4.0	False
availability of wi-fi network	0.0	0.0000000000	2.0	False
