keyphrase	tfidf	dispersion	cscore	keyword
strongest received	0.00139493514224	0.0000000000	1.0	False
10m	0.000324677517278	0.0000000000	0.0	False
peter gulden	0.00139493514224	0.0000000000	1.0	False
leiteritz	0.000697467571119	0.0000000000	0.0	False
real users	0.00115973080543	0.0000000000	1.0	False
street	0.000393470375797	0.0000000000	0.0	False
lines	0.000454117795023	0.0000000000	0.0	False
dnkler	0.000697467571119	0.0000000000	0.0	False
good results	0.00277357940589	0.0000000000	3.0	False
estimated	7.15972870817e-05	0.0000000000	0.0	False
electromagnetic waves to transmit	0.0	0.0000000000	2.0	False
measures the signal	0.00209240271336	0.0000000000	1.58496250072	False
smartphone user turns	0.00209240271336	0.0000000000	1.58496250072	False
errors	6.33193494893e-05	0.0000000000	0.0	False
phaseshift	0.000697467571119	0.0000000000	0.0	False
simple search	0.00139493514224	0.0000000000	1.0	False
positioning20	0.000697467571119	0.0000000000	0.0	False
source code analysis	0.00209240271336	0.0000000000	1.58496250072	False
doesnt deliver accurate	0.00209240271336	0.0000000000	1.58496250072	False
methods work with wifi	0.0	0.0000000000	2.0	False
two topologies	0.0	0.0000000000	1.0	False
out beacons	0.00139493514224	0.0000000000	1.0	False
easurement	0.000697467571119	0.0000000000	0.0	False
absolute	0.000138282490358	0.0000000000	0.0	False
smallest distance	0.00115973080543	0.0000000000	1.0	False
ids and its received	0.0	0.0000000000	2.0	False
improving performance because good	0.0	0.0000000000	2.0	False
model is a statistical	0.0	0.0000000000	2.0	False
possibility to locate mobile	0.0	0.0000000000	2.0	False
method uses propagation-loss	0.00209240271336	0.0000000000	1.58496250072	False
million wifi access points	0.0	0.0000000000	2.0	False
willi hallmann handbook	0.00209240271336	0.0000000000	1.58496250072	False
dead reckoning	0.00116252364532	0.0000000000	2.0	False
outdoor station	0.00139493514224	0.0000000000	1.0	False
fingerprinting delivers	0.00139493514224	0.0000000000	1.0	False
effect than brick	0.00209240271336	0.0000000000	1.58496250072	False
vol	8.94731804746e-05	0.0000000000	0.0	False
positioning data for google	0.0	0.0000000000	2.0	False
arriving signals is determined	0.0	0.0000000000	2.0	False
gsm positioning	0.00115973080543	0.0000000000	1.0	False
apartment	0.000697467571119	0.0000000000	0.0	False
possibility	0.000476017530733	0.0000000000	0.0	False
widespreading technology	0.00139493514224	0.0000000000	1.0	False
big problem	0.00139493514224	0.0000000000	1.0	False
path	0.000357892721898	0.4299065421	0.0	False
important role in improving	0.0	0.0000000000	2.0	False
industrial standard	0.00139493514224	0.0000000000	1.0	False
lateration or trilateration	0.00173959620815	0.0000000000	1.58496250072	False
items	0.000207075348876	0.0000000000	0.0	False
leaves	0.000306801623885	0.0000000000	0.0	False
changed	0.000414150697753	0.0000000000	0.0	False
mobile digital	0.00139493514224	0.0000000000	1.0	False
first version of wireless	0.0	0.0000000000	2.0	False
robin	0.000697467571119	0.0000000000	0.0	False
relative locations of points	0.0	0.0000000000	2.0	False
technique best suited	0.00209240271336	0.0000000000	1.58496250072	False
suitable	0.000660561040039	0.5609756098	0.0	False
devices must run synchronically	0.0	0.0000000000	2.0	False
jami	0.00139493514224	0.0000000000	0.0	False
plays	0.000324677517278	0.0000000000	0.0	False
explained	0.00103537674438	0.5609756098	0.0	False
offers real	0.00139493514224	0.0000000000	1.0	False
gulden	0.000424403792287	0.0000000000	0.0	False
sun or rain drops	0.0	0.0000000000	2.0	False
range of wifi enabled	0.0	0.0000000000	2.0	False
outdoors are discussed	0.00209240271336	0.0000000000	1.58496250072	False
mobiles london	0.00139493514224	0.0000000000	1.0	False
measurements of another station	0.0	0.0000000000	2.0	False
works well with wifi	0.0	0.0000000000	2.0	False
unit	0.000144685667824	0.0000000000	0.0	False
increasingly important role	0.00209240271336	0.0000000000	1.58496250072	False
current approches	0.00139493514224	0.0000000000	1.0	False
outdoors and delivers	0.00209240271336	0.0000000000	1.58496250072	False
chooses	0.000367316544811	0.0000000000	0.0	False
system works both indoors	0.0	0.0000000000	2.0	False
coordinate system	0.000581261822659	0.0000000000	1.0	False
call	0.000180921517891	0.0000000000	0.0	False
positioning.18 this first	0.00209240271336	0.0000000000	1.58496250072	False
enables navigation	0.00139493514224	0.0000000000	1.0	False
position determination with rss	0.0	0.0000000000	2.0	False
type	7.5892809305e-05	0.0000000000	0.0	False
worked with its full	0.0	0.0000000000	2.0	False
hoffmann	0.000393470375797	0.0000000000	0.0	False
network-based system every position	0.0	0.0000000000	2.0	False
rss gives inaccurate	0.00209240271336	0.0000000000	1.58496250072	False
influence the measured	0.00209240271336	0.0000000000	1.58496250072	False
stations in range	0.00521878862445	0.0000000000	4.75488750216	False
glass	0.000367316544811	0.0000000000	0.0	False
real-time	0.000208471768818	0.0000000000	0.0	False
soluions a skyhook	0.00209240271336	0.0000000000	1.58496250072	False
position of the wifi	0.0	0.0000000000	2.0	False
positioning data	0.00115973080543	0.0000000000	1.0	False
increased in any direction	0.0	0.0000000000	2.0	False
localizations	0.000367316544811	0.0000000000	0.0	False
wireless lan medium access	0.0	0.0000000000	2.0	False
room	0.000169649118266	0.0000000000	0.0	False
gsm cells	0.00092452646863	0.0000000000	1.0	False
signals is determined	0.00209240271336	0.0000000000	0.0	False
wi-fi based outdoor	0.00209240271336	0.0000000000	1.58496250072	False
determining	0.000132112208008	0.0000000000	0.0	False
out evenly	0.00139493514224	0.0000000000	1.0	False
based on estimated	0.00173959620815	0.0000000000	1.58496250072	False
abstractwifi	0.0	0.0000000000	0.0	False
signal value bit error	0.0	0.0000000000	2.0	False
intersection point	0.000848807584574	0.0000000000	3.0	False
give	0.000208471768818	0.0000000000	0.0	False
comparative vector	0.00139493514224	0.0000000000	1.0	False
lahteenmaki	0.0	0.0000000000	0.0	False
tu-berlin	0.000579865402717	0.0000000000	0.0	False
antennas or a multiple	0.0	0.0000000000	2.0	False
gps positions	0.00278987028447	0.0000000000	2.0	False
authorities	0.000697467571119	0.0000000000	0.0	False
positioning.18	0.000697467571119	0.0000000000	0.0	False
method is synchronically	0.00209240271336	0.0000000000	1.58496250072	False
problem in outdoor	0.00209240271336	0.0000000000	1.58496250072	False
january	0.000227058897512	0.0000000000	0.0	False
provide	4.77034104585e-05	0.0000000000	0.0	False
out evenly and lose	0.0	0.0000000000	2.0	False
feature	0.000165486876187	0.0000000000	0.0	False
stroz	0.00139493514224	0.0000000000	0.0	False
perform an indoor	0.00209240271336	0.0000000000	1.58496250072	False
gps can not perform	0.0	0.0000000000	2.0	False
widespread	0.000262287836225	0.0000000000	0.0	False
devices receive	0.00139493514224	0.0000000000	1.0	False
lan	0.000378398910967	0.0000000000	0.0	False
system called wifi	0.00209240271336	0.0000000000	1.58496250072	False
measuring the signal	0.00138678970295	0.0000000000	1.58496250072	False
right place is greatest	0.0	0.0000000000	2.0	False
barriers	0.0010221450884	0.0000000000	0.0	False
station to mobile	0.00209240271336	0.0000000000	1.58496250072	False
jumping	0.000462263234315	0.0000000000	0.0	False
noise ratio	0.00146926617925	0.0000000000	2.0	False
database entry	0.00139493514224	0.0000000000	1.0	False
google website google	0.00209240271336	0.0000000000	1.58496250072	False
angle of arrival online	0.0	0.0000000000	2.0	False
ormondroyd	0.00139493514224	0.0000000000	0.0	False
axel kupper location-based	0.0	0.0000000000	1.58496250072	False
helsinki	0.0015332176326	0.0000000000	0.0	False
wifi positioning c navizon	0.0	0.0000000000	2.0	False
energy is never lost	0.0	0.0000000000	2.0	False
wardrivering.9 skyhook give	0.00209240271336	0.0000000000	1.58496250072	False
direction the signal	0.0034791924163	0.0000000000	1.58496250072	False
clemens hoffmann	0.00139493514224	0.0000000000	1.0	False
perform	0.000268419541424	0.0000000000	0.0	False
sons	0.000344661065913	0.0000000000	0.0	False
algorithms	5.54265745258e-05	0.0000000000	0.0	False
reflection that originates	0.00209240271336	0.0000000000	1.58496250072	False
correlation	0.000238008765367	0.0000000000	0.0	False
eirp	0.000462263234315	0.0000000000	0.0	False
normal network	0.00139493514224	0.0000000000	1.0	False
tuple with mobile	0.00209240271336	0.0000000000	1.58496250072	False
equip mobile devices	0.00209240271336	0.0000000000	1.58496250072	False
office	0.000104235884409	0.0000000000	0.0	False
indoor wifi positioning	0.00209240271336	0.0000000000	1.58496250072	False
based on wifi technology.16	0.0	0.0000000000	2.0	False
distance.8	0.000697467571119	0.0000000000	0.0	False
john c stein indoor	0.0	0.0000000000	2.0	False
presence	0.000264224416016	0.0000000000	0.0	False
london	0.0010221450884	0.0000000000	0.0	False
ntroduction	0.000306801623885	0.0000000000	0.0	False
station summary	0.00139493514224	0.0000000000	1.0	False
resulting circuit	0.00139493514224	0.0000000000	1.0	False
humans body.13	0.00139493514224	0.0000000000	1.0	False
bit error rate.11	0.00209240271336	0.0000000000	1.58496250072	False
occurs indoors or outdoors.2	0.0	0.0000000000	2.0	False
directional	0.000621226046629	0.0000000000	0.0	False
fix	0.000290630911329	0.0000000000	0.0	False
actual position determination	0.00418480542671	0.0000000000	3.16992500144	False
synchronically running clocks	0.00209240271336	0.0000000000	1.58496250072	False
measure the phaseshift	0.00209240271336	0.0000000000	1.58496250072	False
omitted	0.000367316544811	0.0000000000	0.0	False
signal strength and interference	0.0	0.0000000000	2.0	False
wales	0.000462263234315	0.0000000000	0.0	False
hidden	0.00103537674438	0.2956298201	0.0	False
mobile device	0.00403707110519	0.4339622642	28.0	False
wall or another barrier	0.0	0.0000000000	2.0	False
strongly depends on line-of	0.0	0.0000000000	2.0	False
special directional wifi	0.00209240271336	0.0000000000	1.58496250072	False
fourth station is required	0.0	0.0000000000	2.0	False
fig	0.00104235884409	0.5665024631	0.0	False
standard for wireless	0.00173959620815	0.0000000000	1.58496250072	False
mandatory for the determination	0.0	0.0000000000	2.0	False
township	0.000697467571119	0.0000000000	0.0	False
terminal-assisted approach	0.00139493514224	0.0000000000	1.0	False
important feature	0.00092452646863	0.0000000000	1.0	False
determination with the intersection	0.0	0.0000000000	2.0	False
small wifi devices	0.00209240271336	0.0000000000	1.58496250072	False
rain drops	0.00139493514224	0.0000000000	0.0	False
stations or mobile	0.00209240271336	0.0000000000	1.58496250072	False
horus	0.000290630911329	0.0000000000	0.0	False
wireless local	0.00055173641479	0.0000000000	1.0	False
fourth station	0.00139493514224	0.0000000000	1.0	False
confounding factors	0.00139493514224	0.0000000000	1.0	False
makes indoor	0.00139493514224	0.0000000000	1.0	False
decibel version	0.00139493514224	0.0000000000	1.0	False
based outdoor positioning	0.00209240271336	0.0000000000	1.58496250072	False
background for beacons	0.00209240271336	0.0000000000	1.58496250072	False
position with gps	0.00209240271336	0.0000000000	1.58496250072	False
medium access control	0.00103398319774	0.0000000000	1.58496250072	False
request to the database	0.0	0.0000000000	2.0	False
calculate the position	0.00613287053038	0.5476190476	6.33985000288	False
attenuation	0.000553129961431	0.3538461538	0.0	False
stations and their received	0.0	0.0000000000	2.0	False
hallmann handbook	0.00139493514224	0.0000000000	1.0	False
heat up food	0.00209240271336	0.0000000000	1.58496250072	False
network	0.000148662074016	0.5476190476	0.0	False
switching onto wifi	0.00209240271336	0.0000000000	1.58496250072	False
seminar ws2011 r eferences	0.0	0.0000000000	0.0	False
building part accuracy	0.00209240271336	0.0000000000	1.58496250072	False
node is attached	0.00209240271336	0.0000000000	1.58496250072	False
laid	0.000579865402717	0.0000000000	0.0	False
version of wireless	0.00209240271336	0.0000000000	1.58496250072	False
size	0.000118654139287	0.0000000000	0.0	False
find them again straight	0.0	0.0000000000	2.0	False
barrier	0.000786940751593	0.0000000000	0.0	False
collecting the rss values	0.0	0.0000000000	2.0	False
free	0.000264224416016	0.0000000000	0.0	False
standard	6.07561016115e-05	0.0000000000	0.0	False
dead reckoning dead	0.00209240271336	0.0000000000	1.58496250072	False
cranfield	0.000697467571119	0.0000000000	0.0	False
element	0.000262287836225	0.0000000000	0.0	False
indoor environment has man	0.0	0.0000000000	2.0	False
maps indoors online	0.00209240271336	0.0000000000	1.58496250072	False
estimate	2.70834994218e-05	0.0000000000	0.0	False
hybrid outdoors	0.00139493514224	0.0000000000	1.0	False
google street	0.00115973080543	0.0000000000	1.0	False
problems and disruptive factors	0.0	0.0000000000	2.0	False
clocks of the stations	0.0	0.0000000000	2.0	False
position of the device	0.0	0.0000000000	6.0	False
walls reflect and attenuate	0.0	0.0000000000	2.0	False
euclidean distance is smallest	0.0	0.0000000000	2.0	False
easurement theory	0.00139493514224	0.0000000000	1.0	False
station is the station	0.0	0.0000000000	2.0	False
kupper location-based	0.0	0.0000000000	1.0	False
line-of	0.000697467571119	0.0000000000	0.0	False
speeds	0.000216773077726	0.0000000000	0.0	False
user	0.000287308246709	0.2674418605	0.0	False
attenuate the wifi signals	0.0	0.0000000000	2.0	False
work must be recorded	0.0	0.0000000000	2.0	False
industrial	0.000189199455483	0.0000000000	0.0	False
location fingerprinting	0.000998857505638	0.0000000000	2.0	False
waves bump	0.00139493514224	0.0000000000	1.0	False
outdoor positioning has fewer	0.0	0.0000000000	2.0	False
channels	0.000227058897512	0.0000000000	0.0	False
floors	0.000681176692535	0.0000000000	0.0	False
fewer environmental	0.00139493514224	0.0000000000	1.0	False
pahlavan and p krishnamurthy	0.0	0.0000000000	4.0	False
mobile device using wifi	0.0	0.0000000000	2.0	False
ositioning d etermination	0.00209240271336	0.0000000000	1.58496250072	False
fingerprint positioning	0.00184905293726	0.0000000000	2.0	False
give good results	0.0015332176326	0.0000000000	1.58496250072	False
service	0.000229686684658	0.0000000000	0.0	False
enables navigation in buildings	0.0	0.0000000000	2.0	False
signal strength will decrease	0.0	0.0000000000	2.0	False
us-patent	0.000697467571119	0.0000000000	0.0	False
radio waves spread	0.00209240271336	0.0000000000	1.58496250072	False
toa	0.0010491513449	0.3006535948	0.0	False
urban	0.000290630911329	0.0000000000	0.0	False
streets	0.000697467571119	0.0000000000	0.0	False
airwaves	0.000697467571119	0.0000000000	0.0	False
skyhook wireless includes	0.00209240271336	0.0000000000	1.58496250072	False
malls	0.00024971437641	0.0000000000	0.0	False
positioning technologies were applied	0.0	0.0000000000	2.0	False
google location based services	0.0	0.0000000000	2.0	False
network-based approach	0.00231946161087	0.0000000000	2.0	False
strongly depends	0.00092452646863	0.0000000000	1.0	False
distance	0.000128344554531	0.4141656663	0.0	False
accurate than a gsm	0.0	0.0000000000	2.0	False
method time is measured	0.0	0.0000000000	2.0	False
database	0.00088647089285	0.3546856465	0.0	False
enabled	0.000227058897512	0.0000000000	0.0	False
preparation	0.000424403792287	0.0000000000	0.0	False
desired station	0.00139493514224	0.0000000000	1.0	False
small wifi	0.00139493514224	0.0000000000	0.0	False
station must be exact	0.0	0.0000000000	6.0	False
version of wireless lan	0.0	0.0000000000	2.0	False
determine a position	0.00138678970295	0.0000000000	1.58496250072	False
mobile device.7	0.00139493514224	0.0000000000	1.0	False
reckoning dead	0.00139493514224	0.0000000000	1.0	False
interferences.22	0.000697467571119	0.0000000000	0.0	False
boston	0.000207075348876	0.0000000000	0.0	False
walkbase	0.000697467571119	0.0000000000	0.0	False
spectrum	0.000207075348876	0.0000000000	0.0	False
information about all stations	0.0	0.0000000000	2.0	False
interesting for indoors	0.00209240271336	0.0000000000	1.58496250072	False
reply back	0.00139493514224	0.0000000000	1.0	False
seminar	0.0111594811379	0.6052631579	0.0	False
dozen	0.000579865402717	0.0000000000	0.0	False
proximity	0.00021891345822	0.0000000000	0.0	False
strength	0.000421611179942	0.2697947214	0.0	False
lot of complex preparation	0.0	0.0000000000	2.0	False
device using wifi	0.00209240271336	0.0000000000	1.58496250072	False
sought position	0.00139493514224	0.0000000000	1.0	False
tuple	0.000734633089623	0.0000000000	0.0	False
wifi infrastructure without modifications	0.0	0.0000000000	2.0	False
mobile devices	0.00348185285785	0.3578500707	11.0	False
recommended	0.000262287836225	0.0000000000	0.0	False
absorbed	0.000848807584574	0.0000000000	0.0	False
doors	0.000786863508676	0.0000000000	0.0	False
give good	0.00092452646863	0.0000000000	0.0	False
transmit	0.000158266038993	0.0000000000	0.0	False
good working positioning	0.00209240271336	0.0000000000	1.58496250072	False
disruptive effect with wifi	0.0	0.0000000000	2.0	False
spread out evenly	0.00209240271336	0.0000000000	1.58496250072	False
bssids	0.000697467571119	0.0000000000	0.0	False
role in determining	0.00209240271336	0.0000000000	1.58496250072	False
lost child	0.00139493514224	0.0000000000	1.0	False
part accuracy and room	0.0	0.0000000000	2.0	False
space path loss equation	0.0	0.0000000000	2.0	False
log-normal.12	0.000697467571119	0.0000000000	0.0	False
measuring occurs indoors	0.00209240271336	0.0000000000	1.58496250072	False
network-based attempts	0.00139493514224	0.0000000000	1.0	False
free space path loss	0.0	0.0000000000	2.0	False
strength for wlan	0.0015332176326	0.0000000000	1.58496250072	False
outdoors positioning	0.00139493514224	0.0000000000	1.0	False
additional fourth	0.00139493514224	0.0000000000	1.0	False
bsa	0.00139493514224	0.0000000000	0.0	False
clemens hoffmann wireless location	0.0	0.0000000000	2.0	False
environmental	0.000132112208008	0.0000000000	0.0	False
petri myllymaki sequence-based	0.00209240271336	0.0000000000	1.58496250072	False
corporate	0.0010221450884	0.0000000000	0.0	False
calculated	0.000792673248047	0.4825174825	0.0	False
higher attenuation	0.00139493514224	0.0000000000	1.0	False
points	0.000404854140642	0.3556701031	0.0	False
bump into walls	0.00209240271336	0.0000000000	1.58496250072	False
sun	0.000367316544811	0.0000000000	0.0	False
signal or to call	0.0	0.0000000000	2.0	False
germany	0.000306801623885	0.0000000000	0.0	False
calculating the distance	0.00209240271336	0.0000000000	1.58496250072	False
wave on a wall	0.0	0.0000000000	2.0	False
path from space	0.00209240271336	0.0000000000	1.58496250072	False
strength is inversely	0.00209240271336	0.0000000000	1.58496250072	False
20dbm	0.00138678970295	0.0000000000	0.0	False
method is examined	0.00209240271336	0.0000000000	1.58496250072	False
ending	0.000511072544198	0.0000000000	0.0	False
attempts	0.000158266038993	0.0000000000	0.0	False
radio	0.000186122897605	0.4646464646	0.0	False
position based	0.00092452646863	0.0000000000	1.0	False
patent of ekahau	0.00209240271336	0.0000000000	1.58496250072	False
creating a radio map	0.0	0.0000000000	2.0	False
wiebking	0.000393470375797	0.0000000000	0.0	False
thickness	0.000462263234315	0.0000000000	0.0	False
coordinates of station	0.00627720814007	0.0000000000	4.75488750216	False
comparision	0.000697467571119	0.0000000000	0.0	False
server this can calculate	0.0	0.0000000000	2.0	False
improve performance	0.00115973080543	0.0000000000	1.0	False
hoffmann wireless location	0.00209240271336	0.0000000000	1.58496250072	False
wifi coverage	0.0010221450884	0.0000000000	1.0	False
switching onto wifi positioning	0.0	0.0000000000	2.0	False
integrate	0.000433546155452	0.0000000000	0.0	False
adequate	0.000290630911329	0.0000000000	0.0	False
area of application	0.00209240271336	0.0000000000	1.58496250072	False
entire area	0.0010221450884	0.0000000000	1.0	False
signal from the station	0.0	0.0000000000	2.0	False
petri	0.000579865402717	0.0000000000	0.0	False
upper saddle	0.0010221450884	0.0000000000	1.0	False
watch	0.000511072544198	0.0000000000	0.0	False
fact that it exists	0.0	0.0000000000	2.0	False
christopher	0.000579865402717	0.0000000000	0.0	False
disadvantage	0.000476017530733	0.0000000000	0.0	False
nurse	0.000697467571119	0.0000000000	0.0	False
network and terminal-based positioning	0.0	0.0000000000	2.0	False
hall	0.000275868207395	0.0000000000	0.0	False
child	0.000424403792287	0.0000000000	0.0	False
increasing	5.54265745258e-05	0.0000000000	0.0	False
locate mobile	0.0010221450884	0.0000000000	1.0	False
mode to scan	0.00209240271336	0.0000000000	1.58496250072	False
finger printing	0.00115973080543	0.0000000000	1.0	False
bay	0.000462263234315	0.0000000000	0.0	False
specifically its thickness	0.00209240271336	0.0000000000	1.58496250072	False
sdk for wifi positioning	0.0	0.0000000000	2.0	False
architecture	0.000144685667824	0.0000000000	0.0	False
nowadays wireless local area	0.0	0.0000000000	2.0	False
collecting the rss	0.00173959620815	0.0000000000	0.0	False
additional information	0.00061360324777	0.0000000000	1.0	False
indoor navigation	0.000433546155452	0.0000000000	1.0	False
section entitled	0.00139493514224	0.0000000000	1.0	False
big problem for companies	0.0	0.0000000000	2.0	False
reference	0.000103227476893	0.0000000000	0.0	False
waves bump into walls	0.0	0.0000000000	2.0	False
server now chooses	0.00209240271336	0.0000000000	1.58496250072	False
detection	9.42527659796e-05	0.0000000000	0.0	False
passive mode to scan	0.0	0.0000000000	2.0	False
radius	0.00113529448756	0.3872053872	0.0	False
circles and two intersection	0.0	0.0000000000	2.0	False
specifications piscataway	0.00139493514224	0.0000000000	1.0	False
accuracy of the methods	0.0	0.0000000000	2.0	False
part accuracy	0.00139493514224	0.0000000000	0.0	False
positioning is based ontrilateration	0.0	0.0000000000	6.0	False
inversely	0.000275868207395	0.0000000000	0.0	False
delivers even better results	0.0	0.0000000000	2.0	False
code analysis	0.00139493514224	0.0000000000	1.0	False
redirect	0.000697467571119	0.0000000000	0.0	False
captures photos	0.00139493514224	0.0000000000	1.0	False
indoorpositioning	0.000697467571119	0.0000000000	0.0	False
calculated angle	0.00139493514224	0.0000000000	1.0	False
important outdoors	0.00139493514224	0.0000000000	1.0	False
relative locations	0.000786940751593	0.0000000000	1.0	False
simplest	0.000216773077726	0.0000000000	0.0	False
indoor environments without additional	0.0	0.0000000000	2.0	False
work indoors	0.00115973080543	0.0000000000	1.0	False
distance to signal strength	0.0	0.0000000000	2.0	False
problem is the wireless	0.0	0.0000000000	2.0	False
trilateration method	0.000786940751593	0.0000000000	2.0	False
data to determine positions	0.0	0.0000000000	2.0	False
terms	8.48245591329e-05	0.0000000000	0.0	False
amplitude	0.000367316544811	0.0000000000	0.0	False
jose	0.000511072544198	0.0000000000	0.0	False
wifi positioning	0.0165257557835	0.3432835821	22.0	False
signal is log-normal.12	0.00209240271336	0.0000000000	1.58496250072	False
ekahau to offer	0.00209240271336	0.0000000000	1.58496250072	False
technologies were applied	0.00209240271336	0.0000000000	0.0	False
attenuation effect than brick	0.0	0.0000000000	2.0	False
improve	0.000132707632743	0.0000000000	0.0	False
present while collecting	0.00209240271336	0.0000000000	1.58496250072	False
received	0.000159610435667	0.4446397188	0.0	False
basic service set	0.0015332176326	0.0000000000	1.58496250072	False
wifi positioning performs	0.00209240271336	0.0000000000	1.58496250072	False
transmitting power	0.00115973080543	0.0000000000	1.0	False
discusses the accuracy	0.00209240271336	0.0000000000	1.58496250072	False
algorithms is patented	0.00209240271336	0.0000000000	1.58496250072	False
protection	0.000393470375797	0.0000000000	0.0	False
planned	0.000393470375797	0.0000000000	0.0	False
receives	0.00030268002691	0.0000000000	0.0	False
receiver	0.000126158472037	0.0000000000	0.0	False
results which make sense	0.0	0.0000000000	2.0	False
intersection originates	0.00139493514224	0.0000000000	1.0	False
power can be found	0.0	0.0000000000	2.0	False
aoa is not applicable	0.0	0.0000000000	2.0	False
wifi compatible	0.00115973080543	0.0000000000	1.0	False
approach functions	0.00139493514224	0.0000000000	1.0	False
strongest incoming	0.00139493514224	0.0000000000	1.0	False
element of a station	0.0	0.0000000000	2.0	False
radio transmission	0.00115973080543	0.0000000000	1.0	False
wifi access	0.00157388150319	0.0000000000	2.0	False
november	0.000216773077726	0.0000000000	0.0	False
current stations in range	0.0	0.0000000000	4.0	False
position determination	0.00465009458127	0.4646464646	8.0	False
arrival online	0.00139493514224	0.0000000000	0.0	False
case access	0.00139493514224	0.0000000000	1.0	False
wittmann and willi hallmann	0.0	0.0000000000	2.0	False
space to the ground	0.0	0.0000000000	2.0	False
designed for localization	0.00173959620815	0.0000000000	1.58496250072	False
badge or a wifi	0.0	0.0000000000	2.0	False
cell of origin	0.00127321137686	0.0000000000	3.16992500144	False
basic	0.000166279723577	0.0000000000	0.0	False
artech house	0.00092452646863	0.0000000000	1.0	False
reckoning is the process	0.0	0.0000000000	2.0	False
leiteritz copy of googles	0.0	0.0000000000	2.0	False
stongest signal	0.00139493514224	0.0000000000	1.0	False
rss pattern	0.0010221450884	0.0000000000	1.0	False
hits an electromagnetic wave	0.0	0.0000000000	2.0	False
routers network-based	0.00139493514224	0.0000000000	1.0	False
wifi location fingerprinting	0.00209240271336	0.0000000000	1.58496250072	False
cellular mobiles	0.00139493514224	0.0000000000	1.0	False
matches which signal power	0.0	0.0000000000	2.0	False
position and is connected	0.0	0.0000000000	2.0	False
discussed in terms	0.00209240271336	0.0000000000	1.58496250072	False
worked	0.000290630911329	0.0000000000	0.0	False
determine a distance	0.00209240271336	0.0000000000	1.58496250072	False
model in a positioning	0.0	0.0000000000	2.0	False
applied	7.5892809305e-05	0.0000000000	0.0	False
shows.19	0.000697467571119	0.0000000000	0.0	False
identity and is based	0.0	0.0000000000	2.0	False
station is increased	0.00209240271336	0.0000000000	1.58496250072	False
search in the database	0.0	0.0000000000	2.0	False
methods that were initially	0.0	0.0000000000	2.0	False
lessen	0.000579865402717	0.0000000000	0.0	False
air	0.000306801623885	0.0000000000	0.0	False
problem for companies	0.00209240271336	0.0000000000	0.0	False
euclidean	0.000433546155452	0.0000000000	0.0	False
tracking cellular usa	0.00209240271336	0.0000000000	1.58496250072	False
nowadays wireless	0.00139493514224	0.0000000000	1.0	False
reference point	0.000786940751593	0.0000000000	1.0	False
property	0.000262287836225	0.0000000000	0.0	False
coverage is another problem	0.0	0.0000000000	2.0	False
corporate companies like google	0.0	0.0000000000	2.0	False
operates in broadband	0.00209240271336	0.0000000000	1.58496250072	False
phaseshift of incoming	0.00209240271336	0.0000000000	1.58496250072	False
requires special	0.00115973080543	0.0000000000	1.0	False
