keyphrase	tfidf	dispersion	cscore	keyword
korean language	0.00163032871869	0.0000000000	1.0	False
file apposition 00:13:5f:57	0.0	0.0000000000	1.58496250072	False
obstructions	0.000556344899096	0.0000000000	0.0	False
implemented	0.000208015317359	0.0000000000	0.0	False
established	0.000834517348644	0.0000000000	0.0	False
sensors and kalman	0.00244549307803	0.0000000000	1.58496250072	False
system and the number	0.0	0.0000000000	2.0	False
tree approach to estimate	0.0	0.0000000000	2.0	False
ieee international symposium	0.00101902355228	0.0000000000	1.58496250072	False
plan shown in fig	0.0	0.0000000000	2.0	False
petri	0.000677716970774	0.0000000000	0.0	False
net	0.000496021406254	0.0000000000	0.0	False
bayesian cpi that maximizes	0.0	0.0000000000	2.0	False
improvement of ubi-nanoloc	0.00244549307803	0.0000000000	1.58496250072	False
-line phase	0.0	0.0000000000	11.0	False
estimation for wlan	0.00244549307803	0.0000000000	1.58496250072	False
base stations and performs	0.0	0.0000000000	2.0	False
equals	0.000429300756518	0.0000000000	0.0	False
filter for wireless lan	0.0	0.0000000000	2.0	False
fleet	0.00135543394155	0.0000000000	0.0	False
active	0.00027982596439	0.3921568627	0.0	False
path	0.000522858343959	0.1739130435	0.0	False
diagram to illustrate	0.00244549307803	0.0000000000	1.58496250072	False
spies	0.000540269582204	0.0000000000	0.0	False
based service	0.00183947205627	0.0000000000	4.0	False
obtained	6.03234928422e-05	0.0000000000	0.0	False
number of tuples	0.00244549307803	0.0000000000	1.58496250072	False
compared the output	0.00244549307803	0.0000000000	1.58496250072	False
decision tree-based indoor positioning	0.0	0.0000000000	2.0	False
list of rssis	0.00489098615607	0.0000000000	3.16992500144	False
advantages	0.000127927416493	0.0000000000	0.0	False
petri net theory	0.00244549307803	0.0000000000	1.58496250072	False
address 17:00 18:00	0.00244549307803	0.0000000000	1.58496250072	False
experiments of indoor	0.00244549307803	0.0000000000	1.58496250072	False
sixth ieee	0.00163032871869	0.0000000000	1.0	False
accurate but they require	0.0	0.0000000000	4.0	False
kalman filter	0.00379466445932	0.3921568627	5.0	False
c4:70	0.0	0.0000000000	0.0	False
network connection lan	0.00244549307803	0.0000000000	1.58496250072	False
tof-based indoor positioning methods	0.0	0.0000000000	2.0	False
distances from node	0.00244549307803	0.0000000000	1.58496250072	False
locationy_for_fixednode1	0.000815164359344	0.0000000000	0.0	False
training	0.00161617489226	0.1754385965	0.0	False
international conference on mobile	0.0	0.0000000000	2.0	False
equipments	0.0027108678831	0.3571428571	0.0	False
model rssi	0.00135543394155	0.0000000000	1.0	False
loss	0.000772029896885	0.3921568627	0.0	False
consuming offline phase process	0.0	0.0000000000	2.0	False
processes in the textbox	0.0	0.0000000000	2.0	False
acm transactions	0.000530749610126	0.0000000000	1.0	False
measurements propagation	0.00163032871869	0.0000000000	1.0	False
19:00 16:00	0.00163032871869	0.0000000000	1.0	False
international journal of multimedia	0.0	0.7692307692	28.0	False
ieee 802.15.4	0.00358574017684	0.3921568627	5.0	False
-matrix	0.0	0.0000000000	0.0	False
sink node sends	0.00244549307803	0.0000000000	1.58496250072	False
represent the base station	0.0	0.0000000000	2.0	False
discusses wlan-based	0.00163032871869	0.0000000000	1.0	False
running the ubi-nanoloc	0.00244549307803	0.0000000000	0.0	False
system runs	0.00108053916441	0.0000000000	1.0	False
*matrix	0.0	0.0806451613	0.0	False
analysis of a uwb	0.0	0.0000000000	2.0	False
jan jan jan	0.0146729584682	0.0000000000	0.0	False
2.1.2	0.00108053916441	0.0000000000	0.0	False
gyeongju yim @ dongguk.ac.kr	0.0	0.0000000000	2.0	False
r12	0.00338858485387	0.0000000000	0.0	False
networking conference	0.000992042812508	0.0000000000	1.0	False
natural science building	0.00244549307803	0.0000000000	1.58496250072	False
2.1.1	0.000540269582204	0.0000000000	0.0	False
researchers have suggested	0.00489098615607	0.0000000000	3.16992500144	False
research foundation	0.00135543394155	0.0000000000	1.0	False
4th workshop on positioning	0.0	0.0000000000	2.0	False
witrisal	0.000815164359344	0.0000000000	0.0	False
symposium	0.000184973236927	0.0000000000	0.0	False
methods are widely studied	0.0	0.0000000000	2.0	False
classify	0.000291853367947	0.0000000000	0.0	False
2.1.1 k-nearest	0.00163032871869	0.0000000000	1.0	False
lan	0.000442253258227	0.0000000000	0.0	False
mote shown	0.00163032871869	0.0000000000	1.0	False
consumes	0.000459868014068	0.0000000000	0.0	False
apz	0.0	0.0000000000	0.0	False
twenty-third	0.000815164359344	0.0000000000	0.0	False
bat are pioneers	0.00244549307803	0.0000000000	1.58496250072	False
kalman filter for wireless	0.0	0.0000000000	2.0	False
rssis the user	0.00244549307803	0.0000000000	1.58496250072	False
distances and the locations	0.0	0.0000000000	4.0	False
dongguk.ac.kr abstract	0.0	0.0000000000	1.0	False
first	5.08757724201e-05	0.0000000000	0.0	False
order	4.83402013123e-05	0.0000000000	0.0	False
complies with ieee	0.0073364792341	0.0000000000	4.75488750216	False
basic science	0.00163032871869	0.0000000000	1.0	False
office	0.0	0.0000000000	0.0	False
apx	0.0	0.2083333333	0.0	False
conference on mobile computing	0.0	0.0000000000	2.0	False
uwb	0.000265374805063	0.0000000000	0.0	False
grid of points	0.00179194620792	0.0000000000	1.58496250072	False
textbox	0.00163032871869	0.0000000000	0.0	False
badge location system	0.0	0.0000000000	1.58496250072	False
institute co-development of techniques	0.0	0.0000000000	2.0	False
personal	0.000110157803427	0.0000000000	0.0	False
environment variables	0.00163032871869	0.0000000000	1.0	False
obtains rssi	0.00163032871869	0.0000000000	1.0	False
navigation and communication	0.00128790226955	0.0000000000	1.58496250072	False
mobile device	0.00029489511568	0.0000000000	1.0	False
rn2 r12	0.0	0.0000000000	1.0	False
dongguk.ac.kr	0.0	0.0000000000	0.0	False
measurements propagation model rssi	0.0	0.0000000000	2.0	False
improvement in wireless location	0.0	0.0000000000	2.0	False
ubiquitous sensors and kalman	0.0	0.0000000000	2.0	False
conference on pervasive computing	0.0	0.0000000000	4.0	False
build a look-up	0.00244549307803	0.0000000000	1.58496250072	False
atmega computes the distance	0.0	0.0000000000	2.0	False
represents	0.000121825560719	0.0000000000	0.0	False
wireless local	0.00128968250199	0.0000000000	2.0	False
6th acm international conference	0.0	0.0000000000	2.0	False
yim received	0.00163032871869	0.0000000000	1.0	False
pro 2200bg network connection	0.0	0.0000000000	0.0	False
box labeled	0.00163032871869	0.0000000000	3.0	False
distances is based	0.00489098615607	0.0000000000	3.16992500144	False
walnbased indoor	0.00163032871869	0.0000000000	1.0	False
propagation model	0.000506706531873	0.0000000000	1.0	False
program requires mac addresses	0.0	0.0000000000	2.0	False
yim jaegeol yim received	0.0	0.0000000000	2.0	False
ubi-nanoloc indoor positioning draws	0.0	0.0000000000	2.0	False
mac jan	0.00163032871869	0.0000000000	1.0	False
signal strength indices	0.00489098615607	0.0000000000	3.16992500144	False
network	4.34371536908e-05	0.0000000000	0.0	False
gui of our ubi-nanoloc-based	0.0	0.0000000000	4.0	False
run the trilateration	0.00489098615607	0.0000000000	3.16992500144	False
program requires	0.00163032871869	0.0000000000	1.0	False
two closest candidate points	0.0	0.0000000000	2.0	False
requires mac	0.00163032871869	0.0000000000	1.0	False
management	0.000511709665972	0.3571428571	0.0	False
getrssi	0.00163032871869	0.0000000000	0.0	False
indoor positioning draws	0.00244549307803	0.0000000000	0.0	False
rssi as shown	0.00244549307803	0.0000000000	1.58496250072	False
practical because they require	0.0	0.0000000000	2.0	False
kit	0.000597315402638	0.0000000000	0.0	False
conversion rule	0.00326065743738	0.0000000000	2.0	False
fusion methods	0.00135543394155	0.0000000000	1.0	False
rssi value distance	0.00489098615607	0.0000000000	3.16992500144	False
moment	0.000429300756518	0.0000000000	0.0	False
net theory	0.00163032871869	0.0000000000	1.0	False
filter	0.000772029896885	0.3921568627	0.0	False
management and fleet management	0.0	0.0000000000	4.0	False
wlan-based trilateration positioning program	0.0	0.0000000000	2.0	False
textbox labeled	0.00326065743738	0.0000000000	2.0	False
location fingerprinting	0.000583706735895	0.2985074627	5.0	False
researches	0.00119463080528	0.0000000000	0.0	False
electronic	0.0	0.0000000000	0.0	False
illustrate	0.000322420625498	0.0000000000	0.0	False
service	0.000536892056068	0.4347826087	0.0	False
wlan location determination systems	0.0	0.0000000000	2.0	False
loads the form	0.00244549307803	0.0000000000	1.58496250072	False
users handheld	0.0	0.0000000000	1.0	False
falcao and j gibbons	0.0	0.0000000000	2.0	False
bayesian indoor positioning	0.0	0.0000000000	1.58496250072	False
int index	0.0	0.0000000000	1.0	False
tof	0.00237772162198	0.3580562660	0.0	False
table indicates that rssi	0.0	0.0000000000	2.0	False
17m	0.000677716970774	0.0000000000	0.0	False
determined by the speed	0.0	0.0000000000	6.0	False
performance comparison of indoor	0.0	0.0000000000	2.0	False
tool	0.000211451799812	0.0000000000	0.0	False
tof-based indoor positioning	0.00244549307803	0.0000000000	0.0	False
rf-based user	0.000462595631571	0.0000000000	1.0	False
connection lan	0.00163032871869	0.0000000000	1.0	False
lan based	0.00119463080528	0.0000000000	5.0	False
distances and rssis	0.00244549307803	0.0000000000	1.58496250072	False
distance	0.000170002877584	0.3174603175	0.0	False
introduction a location-based	0.00244549307803	0.0000000000	1.58496250072	False
showed	0.000202227128855	0.0000000000	0.0	False
area is covered	0.00148806421876	0.0000000000	1.58496250072	False
consuming offline	0.00163032871869	0.0000000000	1.0	False
nodes until the training	0.0	0.0000000000	2.0	False
consumes much more power	0.0	0.0000000000	2.0	False
classes	0.00139086224774	0.3030303030	0.0	False
ap4 ap5	0.00326065743738	0.0000000000	2.0	False
basic science research	0.00244549307803	0.0000000000	1.58496250072	False
conference on wireless networks	0.0	0.0000000000	4.0	False
jan jan jan jan	0.0	0.0000000000	0.0	False
interests	0.000193412581448	0.0000000000	0.0	False
lbs	0.00417413090526	0.3059805285	0.0	False
ran	0.000339674517425	0.0000000000	0.0	False
boston	0.000242019057362	0.0000000000	0.0	False
growth of indoor	0.00244549307803	0.0000000000	1.58496250072	False
i-th	0.0027108678831	0.3571428571	0.0	False
experiments is shown	0.00244549307803	0.0000000000	1.58496250072	False
cp2 cp3	0.00326065743738	0.0000000000	1.0	False
signals are pioneers	0.00244549307803	0.0000000000	1.58496250072	False
handheld terminal	0.00163032871869	0.0000000000	1.0	False
stations are shown	0.00244549307803	0.0000000000	1.58496250072	False
2.1.2 bayesian classification	0.00244549307803	0.0000000000	1.58496250072	False
13-16	0.000815164359344	0.0000000000	0.0	False
13-15	0.000815164359344	0.0000000000	0.0	False
doors	0.0012261943341	0.3571428571	0.0	False
location systems	0.0	0.0000000000	1.0	False
coordinates of the i-th	0.0	0.0000000000	4.0	False
written in korean language	0.0	0.0000000000	2.0	False
first row	0.00163032871869	0.0000000000	1.0	False
removable and we removed	0.0	0.0000000000	2.0	False
consists of two	0.0	0.0000000000	3.16992500144	False
transactions	9.91385983599e-05	0.0000000000	0.0	False
in-building rf-based user	0.000796124415189	0.0000000000	1.58496250072	False
ubiquitous engineering	0.0228246020616	0.7692307692	14.0	False
object	0.000259118961138	0.5555555556	0.0	False
germany	0.000358574017684	0.0000000000	0.0	False
experimental analysis	0.00108053916441	0.0000000000	1.0	False
strength for wlan	0.00179194620792	0.0000000000	1.58496250072	False
phase	0.00214756822427	0.3125000000	0.0	False
acknowledgements	0.000221126629113	0.0000000000	0.0	False
techniques funded	0.0	0.0000000000	1.0	False
professor	0.000265374805063	0.0000000000	0.0	False
partition	0.000306548583524	0.0000000000	0.0	False
flow	0.000322420625498	0.0000000000	0.0	False
pioneers in the field	0.0	0.0000000000	4.0	False
point in terms	0.00244549307803	0.0000000000	1.58496250072	False
bed was the rooms	0.0	0.0000000000	2.0	False
points	0.000552034904309	0.2904564315	0.0	False
method converts rssis	0.00489098615607	0.0000000000	3.16992500144	False
section	4.10631286698e-05	0.0000000000	0.0	False
dot	0.000540269582204	0.0000000000	0.0	False
24m	0.000815164359344	0.0000000000	0.0	False
yim received the m.s	0.0	0.0000000000	2.0	False
wlan-based trilateration	0.0179336159056	0.4238921002	11.0	False
position_click	0.00163032871869	0.0000000000	0.0	False
infrared	0.000221126629113	0.0000000000	0.0	False
efficient design of indoor	0.0	0.0000000000	2.0	False
radio	9.66804026247e-05	0.3030303030	0.0	False
ubi -nanoloc indoor	0.0	0.0000000000	1.58496250072	False
keywords	0.000253353265936	0.0000000000	0.0	False
buttons	0.000540269582204	0.0000000000	0.0	False
location in wlan	0.00244549307803	0.0000000000	1.58496250072	False
electronic s ubi	0.0	0.0000000000	0.0	False
expected information needed	0.00244549307803	0.0000000000	1.58496250072	False
in-building rf-based user location	0.0	0.0000000000	2.0	False
trilateration by subtracting	0.00244549307803	0.0000000000	1.58496250072	False
personal communications	0.00067934903485	0.0000000000	1.0	False
6th acm	0.00135543394155	0.0000000000	1.0	False
apposition as shown	0.00244549307803	0.0000000000	1.58496250072	False
accelerate	0.000815164359344	0.0000000000	0.0	False
indoor positioning system based	0.0	0.0000000000	2.0	False
entire area	0.00119463080528	0.0000000000	1.0	False
user location in wlan	0.0	0.0000000000	2.0	False
sink node estimates	0.00244549307803	0.0000000000	1.58496250072	False
positioning with kalman	0.00489098615607	0.0000000000	1.58496250072	False
7-11	0.000815164359344	0.0000000000	0.0	False
wlan based on location	0.0	0.0000000000	2.0	False
trilateration on a laptop	0.0	0.0000000000	2.0	False
conclude that a mobile	0.0	0.0000000000	2.0	False
times of ultrasound	0.00244549307803	0.0000000000	1.58496250072	False
societies	0.000805644387267	0.0000000000	0.0	False
locationy_for_fixednode3	0.000815164359344	0.0000000000	0.0	False
include petri	0.00163032871869	0.0000000000	1.0	False
bat	0.00067934903485	0.0000000000	0.0	False
abstract a location-based	0.00244549307803	0.0000000000	1.58496250072	False
labeled position	0.0	0.0000000000	1.0	False
locationy_for_fixednode4	0.000815164359344	0.0000000000	0.0	False
textbooks	0.0	0.0000000000	0.0	False
advantages and disadvantages	0.0012084665809	0.0000000000	1.58496250072	False
techniques based on location	0.0	0.0000000000	2.0	False
collected rssis	0.00163032871869	0.0000000000	1.0	False
troop	0.00163032871869	0.0000000000	0.0	False
active badge and bat	0.0	0.0000000000	2.0	False
estimate the coordinates	0.00244549307803	0.0000000000	1.58496250072	False
test our ubi-nanoloc-based trilateration	0.0	0.0000000000	2.0	False
erroneous	0.00183947205627	0.5555555556	0.0	False
19:00 16:00 17:00	0.00244549307803	0.0000000000	1.58496250072	False
mobile and multimedia networks	0.0	0.0000000000	2.0	False
average of rssi	0.00203315091232	0.0000000000	3.16992500144	False
43-47	0.000815164359344	0.0000000000	0.0	False
training data tuples	0.00244549307803	0.0000000000	1.58496250072	False
floor plan shown	0.00244549307803	0.0000000000	1.58496250072	False
4-13	0.000815164359344	0.0000000000	0.0	False
engineering at dongguk university	0.0	0.0000000000	2.0	False
decided	0.000291853367947	0.0000000000	0.0	False
result	0.000157724258374	0.3988603989	0.0	False
research institute	0.00119463080528	0.0000000000	1.0	False
techniques	6.15946930047e-05	0.4347826087	0.0	False
draws	0.000815164359344	0.0000000000	0.0	False
runs	0.000530749610126	0.0000000000	0.0	False
requires mac addresses	0.00244549307803	0.0000000000	0.0	False
representing the coordinates	0.00244549307803	0.0000000000	1.58496250072	False
ubi-nanoloc-based trilateration	0.00978197231213	0.2702702703	6.0	False
based on received	0.00162080874661	0.0000000000	1.58496250072	False
rssiij denote the j-th	0.0	0.0000000000	2.0	False
mac jan jan	0.00244549307803	0.0000000000	0.0	False
location_print	0.000815164359344	0.0000000000	0.0	False
alternative choice	0.00652131487475	0.4347826087	4.0	False
table in the first	0.0	0.0000000000	2.0	False
trilateration method	0.00367894411254	0.3571428571	4.0	False
terms	9.91385983599e-05	0.0000000000	0.0	False
department of computer	0.000554919710782	0.0000000000	1.58496250072	False
space estimation	0.00163032871869	0.0000000000	1.0	False
weak	0.000583706735895	0.0000000000	0.0	False
location-support	0.000358574017684	0.0000000000	0.0	False
involves positioning by sensing	0.0	0.0000000000	2.0	False
national radio	0.00163032871869	0.0000000000	1.0	False
modeling	0.0	0.0000000000	0.0	False
off-line phase process	0.00244549307803	0.0000000000	1.58496250072	False
suggested	0.000583706735895	0.0000000000	0.0	False
received	0.000135668726454	0.4761904762	0.0	False
relation of distance	0.00244549307803	0.0000000000	1.58496250072	False
symposium on a world	0.0	0.0000000000	2.0	False
initialize a few variables	0.0	0.0000000000	2.0	False
positioning with ubiquitous	0.00244549307803	0.0000000000	1.58496250072	False
reflections and multipath	0.00489098615607	0.0000000000	3.16992500144	False
receives	0.000176878453164	0.0000000000	0.0	False
fingerprinting methods consists	0.00489098615607	0.0000000000	3.16992500144	False
16m	0.000677716970774	0.0000000000	0.0	False
value distance rssi value	0.0	0.0000000000	2.0	False
coordinates as input data	0.0	0.0000000000	2.0	False
indoor positioning methods jaegeol	0.0	0.0000000000	2.0	False
represented	0.000422903599623	0.0000000000	0.0	False
ubi-nanoloc	0.0105971366715	0.2854006586	0.0	False
conference	0.000671582314537	0.1796407186	0.0	False
consists of two phases	0.0	0.0000000000	4.0	False
friis-based calibrated model	0.00244549307803	0.0000000000	1.58496250072	False
positioning draws	0.00163032871869	0.0000000000	1.0	False
methods for accuracy improvement	0.0	0.0000000000	2.0	False
basic	6.47797402846e-05	0.0000000000	0.0	False
national research foundation	0.00244549307803	0.0000000000	1.58496250072	False
undergraduate textbooks	0.0	0.0000000000	1.0	False
system is shown	0.00244549307803	0.0000000000	1.58496250072	False
cp1 cp2 cp3	0.00244549307803	0.0000000000	1.58496250072	False
annual joint	0.00171720302607	0.0000000000	2.0	False
i+1	0.0	0.2083333333	0.0	False
studied for walnbased	0.00244549307803	0.0000000000	1.58496250072	False
-1at in expression	0.0	0.0000000000	1.58496250072	False
471-476	0.000815164359344	0.0000000000	0.0	False
row of the table	0.0	0.0000000000	2.0	False
null da:30	0.00163032871869	0.0000000000	1.0	False
access points	0.000562900243911	0.0000000000	2.0	False
child	0.000496021406254	0.0000000000	0.0	False
first annual	0.000992042812508	0.0000000000	1.0	False
yim dongguk university	0.00244549307803	0.0000000000	1.58496250072	False
times at different moments	0.0	0.0000000000	2.0	False
euclidean	0.000506706531873	0.0000000000	0.0	False
ap1 ap2 ap3	0.00489098615607	0.0000000000	3.16992500144	False
published research	0.00163032871869	0.0000000000	1.0	False
multimedia systems	0.00163032871869	0.0000000000	1.0	False
ministry of education	0.00203315091232	0.0000000000	1.58496250072	False
distances and determines	0.00489098615607	0.0000000000	3.16992500144	False
ordered pair	0.00326065743738	0.0000000000	2.0	False
paper discusses the advantages	0.0	0.0000000000	2.0	False
ieee 820.15.4	0.00163032871869	0.0000000000	1.0	False
location-support system	0.0	0.0000000000	1.0	False
20m	0.000540269582204	0.0000000000	0.0	False
tree-based	0.000597315402638	0.0000000000	0.0	False
filter for wireless	0.00203315091232	0.0000000000	0.0	False
evaluate	0.000104571668792	0.0000000000	0.0	False
training data	0.00613097167048	0.1754385965	10.0	False
mmse	0.000597315402638	0.0000000000	0.0	False
api is the mac	0.0	0.0000000000	4.0	False
minimum mean square error	0.0	0.0000000000	2.0	False
hand	0.000148008822483	0.0000000000	0.0	False
academy and research	0.00244549307803	0.0000000000	1.58496250072	False
pioneers	0.00135543394155	0.0000000000	0.0	False
box labeled position	0.0	0.0000000000	1.58496250072	False
coordinates returned	0.00163032871869	0.0000000000	1.0	False
estimation for wlan location	0.0	0.0000000000	2.0	False
experiments of indoor positioning	0.0	0.0000000000	2.0	False
efficient	0.0	0.0000000000	0.0	False
based indoor positioning	0.0011383993378	0.0000000000	12.6797000058	False
kaemarungsi	0.00162080874661	0.0000000000	0.0	False
24th annual	0.00163032871869	0.0000000000	1.0	False
laptop	0.000278172449548	0.0000000000	0.0	False
trend curve	0.00163032871869	0.0000000000	1.0	False
communications and networking	0.0013796040422	0.0000000000	1.58496250072	False
signal strength	0.000355043092304	0.5882352941	8.0	False
integer	0.000459868014068	0.0000000000	0.0	False
rn2	0.00163032871869	0.0000000000	0.0	False
acm transactions on information	0.0	0.0000000000	2.0	False
candidate points	0.0179336159056	0.2503477051	9.0	False
wireless communications and networking	0.0	0.0000000000	2.0	False
classification	0.000506706531873	0.0000000000	0.0	False
candidate	0.00472893164232	0.2180685358	0.0	False
16:00 17:00 18:00	0.00244549307803	0.0000000000	1.58496250072	False
affecting the efficiency	0.00244549307803	0.0000000000	0.0	False
computing and networking	0.000634355399435	0.0000000000	1.58496250072	False
tuples	0.00148806421876	0.0000000000	0.0	False
stations and performs	0.00244549307803	0.0000000000	0.0	False
methods jaegeol yim dongguk	0.0	0.0000000000	2.0	False
values scanned	0.00326065743738	0.0000000000	2.0	False
tree method constructs	0.00244549307803	0.0000000000	1.58496250072	False
performs the trilateration process	0.0	0.0000000000	2.0	False
boxes	0.000459868014068	0.0000000000	0.0	False
international conference on pervasive	0.0	0.0000000000	4.0	False
conclusion positioning	0.00163032871869	0.0000000000	1.0	False
joo and s jeong	0.0	0.0000000000	2.0	False
positioning techniques	0.000884506516454	0.0000000000	2.0	False
strengths	0.000402669042051	0.0000000000	0.0	False
methods consists of two	0.0	0.0000000000	4.0	False
location determination systems	0.0	0.0000000000	0.0	False
ph.d	0.000265374805063	0.0000000000	0.0	False
acknowledgements this research	0.00148806421876	0.0000000000	1.58496250072	False
accuracy	3.16538063835e-05	0.0000000000	0.0	False
cricket location-support	0.000717148035368	0.0000000000	1.0	False
experimental analysis the graphical	0.0	0.0000000000	2.0	False
established ieee 802.15.4	0.0073364792341	0.0000000000	4.75488750216	False
research interests	0.000556344899096	0.0000000000	1.0	False
priyanthat	0.000815164359344	0.0000000000	0.0	False
initial values	0.00135543394155	0.0000000000	1.0	False
related works this paper	0.0	0.0000000000	2.0	False
propagation model rssi	0.00203315091232	0.0000000000	0.0	False
meters	0.000140725060978	0.0000000000	0.0	False
compute its location	0.00148806421876	0.0000000000	1.58496250072	False
fingerprinting	0.00193940987072	0.4301075269	0.0	False
information needed	0.00119463080528	0.0000000000	1.0	False
proceeding	0.000677716970774	0.0000000000	0.0	False
aps with significant signal	0.0	0.0000000000	4.0	False
process to create	0.00244549307803	0.0000000000	1.58496250072	False
indoor program uses node	0.0	0.0000000000	2.0	False
discretizing policy	0.00163032871869	0.0000000000	1.0	False
proceedings of the sixth	0.0	0.0000000000	2.0	False
utilizes the inverse	0.00244549307803	0.0000000000	1.58496250072	False
ieee wireless communications	0.0013796040422	0.0000000000	1.58496250072	False
tedious and time consuming	0.0	0.0000000000	6.0	False
apk have v distinct	0.0	0.0000000000	2.0	False
indoor positioning techniques	0.00166903469729	0.0000000000	3.16992500144	False
distance rssi	0.00489098615607	0.0000000000	3.0	False
hanbaek electronic	0.0	0.0000000000	1.0	False
properties	0.0	0.0000000000	0.0	False
complies with ieee 802.15.4	0.0	0.0000000000	4.0	False
22-26	0.000815164359344	0.0000000000	0.0	False
ranges	0.000140725060978	0.0000000000	0.0	False
methods consists	0.00326065743738	0.0000000000	0.0	False
average of their coordinates	0.0	0.0000000000	2.0	False
positioning systems based	0.00275920808441	0.0000000000	3.16992500144	False
international conference	0.00124179477545	0.2972399151	7.0	False
method constructs a decision	0.0	0.0000000000	2.0	False
1296-1302	0.000677716970774	0.0000000000	0.0	False
mathematical	0.000644841250996	0.0000000000	0.0	False
22m	0.000815164359344	0.0000000000	0.0	False
conference of the ieee	0.0	0.0000000000	4.0	False
positi	0.000815164359344	0.0000000000	0.0	False
received signal strength indicator	0.0	0.0000000000	2.0	False
ran the ubi-nanoloc-based	0.00244549307803	0.0000000000	1.58496250072	False
trilateration based positioning system	0.0	0.0000000000	2.0	False
co-development of techniques	0.0	0.0000000000	1.58496250072	False
distance from the measured	0.0	0.0000000000	2.0	False
active badge	0.00126871079887	0.0000000000	3.0	False
returns the candidate	0.00244549307803	0.0000000000	1.58496250072	False
set into subsets	0.00244549307803	0.0000000000	1.58496250072	False
positioning system is shown	0.0	0.0000000000	2.0	False
initial	0.000110157803427	0.0000000000	0.0	False
sends	0.000231297815786	0.0000000000	0.0	False
computer and communications	0.00257580453911	0.0000000000	3.16992500144	False
on-line	0.00203315091232	0.0000000000	0.0	False
trilateration is very erroneous	0.0	0.0000000000	2.0	False
form	6.47797402846e-05	0.0000000000	0.0	False
data set and recursively	0.0	0.0000000000	2.0	False
differences	0.000134223014017	0.0000000000	0.0	False
wireless	0.000316538063835	0.3448275862	0.0	False
march 13-15	0.00163032871869	0.0000000000	1.0	False
interests include petri	0.00244549307803	0.0000000000	1.58496250072	False
estimation	0.000120646985684	0.0000000000	0.0	False
removed	0.000278172449548	0.0000000000	0.0	False
terminals positioning	0.0	0.0000000000	1.0	False
input	0.000209143337584	0.0000000000	0.0	False
trilateration based positioning	0.00203315091232	0.0000000000	0.0	False
markets	0.000597315402638	0.0000000000	0.0	False
inside	0.000338202389908	0.0000000000	0.0	False
ap1 ap2 ap3 ap4	0.0	0.0000000000	4.0	False
discretized	0.000597315402638	0.0000000000	0.0	False
look-up table and finds	0.0	0.0000000000	2.0	False
square error	0.000805644387267	0.0000000000	0.0	False
2.1.1 k-nearest neighbors	0.00244549307803	0.0000000000	1.58496250072	False
positioning kit	0.00163032871869	0.0000000000	1.0	False
computing	0.000177521546152	0.3389830508	0.0	False
solutions of the positioning	0.0	0.0000000000	2.0	False
marks a big	0.00244549307803	0.0000000000	1.58496250072	False
variables as shown	0.00244549307803	0.0000000000	1.58496250072	False
moments mac	0.00163032871869	0.0000000000	1.0	False
collect the rssis	0.00244549307803	0.0000000000	1.58496250072	False
