keyphrase	tfidf	dispersion	cscore	keyword
true optimum	0.00222291166414	0.0000000000	2.0	False
condition that the sum	0.0	0.0000000000	2.0	False
start the full	0.0016671837481	0.0000000000	1.58496250072	False
asian	0.000443021057407	0.0000000000	0.0	False
heuristic optimization	0.00222291166414	0.0000000000	2.0	False
high mse	0.00111145583207	0.0000000000	1.0	False
determination method	0.000754183543072	0.0000000000	1.0	False
actual minimum	0.00444582332828	0.2994011976	4.0	False
approximation	0.00150821903094	0.4777070064	0.0	False
cirrelt	0.000555727916035	0.0000000000	0.0	False
implemented	5.6857520078e-05	0.0000000000	0.0	False
measured distances	0.000886042114814	0.0000000000	1.0	False
errors	6.06836172179e-05	0.0000000000	0.0	False
simple constraints	0.00111145583207	0.0000000000	1.0	False
value of the data	0.0	0.0000000000	2.0	False
functions described	0.0	0.0000000000	1.0	False
selected	0.000126612903089	0.0000000000	0.0	False
aps positions are difficult	0.0	0.0000000000	2.0	False
algorithm for estimating primary	0.0	0.0000000000	2.0	False
ieee international symposium	0.000835599312866	0.0000000000	1.58496250072	False
learning process involves	0.0016671837481	0.0000000000	1.58496250072	False
based probability and bayesian	0.0	0.0000000000	2.0	False
restarting point	0.00111145583207	0.0000000000	2.0	False
set of generally	0.0016671837481	0.0000000000	1.58496250072	False
principle as described	0.0	0.0000000000	1.58496250072	False
abrupt	0.000443021057407	0.0000000000	0.0	False
increasing	5.31193870333e-05	0.0000000000	0.0	False
wi-fi fingerprinting positioning esmond	0.0	0.0000000000	2.0	False
results is shown	0.0016671837481	0.0000000000	1.58496250072	False
strength of signals propagated	0.0	0.0000000000	2.0	False
accuracy of isprs int	0.0	0.0000000000	2.0	False
rss measurements in indoor	0.0	0.0000000000	2.0	False
hidden neuron units	0.0016671837481	0.0000000000	1.58496250072	False
techniques in wifi environments	0.0	0.0000000000	2.0	False
size of search	0.0016671837481	0.0000000000	1.58496250072	False
fairly	0.000239319761717	0.0000000000	0.0	False
china	0.000456202817259	0.0000000000	0.0	False
set of average weighted	0.0	0.0000000000	2.0	False
network improves	0.00111145583207	0.0000000000	1.0	False
path	0.000342995073637	0.4273504274	0.0	False
points lies uniformly	0.0016671837481	0.0000000000	1.58496250072	False
indoor positioning for multi-floor	0.0	0.0000000000	2.0	False
logarithmic	0.000377091771536	0.0000000000	0.0	False
contraction	0.00389009541224	0.3176043557	0.0	False
obtained	0.000197861056522	0.5434782609	0.0	False
rss pattern	0.000979597260327	0.0000000000	2.0	False
experimental tests to validate	0.0	0.0000000000	2.0	False
study	0.000145467387982	0.0000000000	0.0	False
approaches	0.000258407673151	0.4273504274	0.0	False
aps distribution	0.0	0.0000000000	1.0	False
guide	0.000228101408629	0.0000000000	0.0	False
network dynamics ; les	0.0	0.0000000000	2.0	False
advantages	0.000104900481524	0.0000000000	0.0	False
suitable	0.000379838709267	0.0000000000	0.0	False
wi-fi positioning can generally	0.0	0.0000000000	2.0	False
achievement based on signal	0.0	0.0000000000	4.0	False
respective lengths	0.00111145583207	0.0000000000	1.0	False
actual minimum probably lies	0.0	0.0000000000	2.0	False
strength based positioning systems	0.0	0.0000000000	2.0	False
strength input	0.00111145583207	0.0000000000	1.0	False
remaining four	0.0	0.0000000000	1.0	False
neuron units	0.00111145583207	0.0000000000	0.0	False
explained	0.000198455627037	0.0000000000	0.0	False
strength from access point	0.0	0.0000000000	2.0	False
highly	0.000399587839159	0.5434782609	0.0	False
feed-forward neural network	0.00500155124431	0.0000000000	6.33985000288	False
stored in the radio	0.0	0.0000000000	2.0	False
typical set	0.00111145583207	0.0000000000	1.0	False
length resection	0.00111145583207	0.0000000000	1.0	False
achievable	0.000330314198779	0.0000000000	0.0	False
aggressive move to reach	0.0	0.0000000000	2.0	False
removal	0.000294030694501	0.0000000000	0.0	False
unit	0.000138662979862	0.0000000000	0.0	False
network with an efficient	0.0	0.0000000000	2.0	False
plot	0.000435214680304	0.0000000000	0.0	False
rss2	0.000489798630163	0.0000000000	0.0	False
wi-fi	0.00570953940436	0.2463054187	0.0	False
generating the optimum	0.0016671837481	0.0000000000	1.58496250072	False
negative	0.000362647671746	0.0000000000	0.0	False
sample	9.98969597897e-05	0.0000000000	0.0	False
error by retraining	0.0016671837481	0.0000000000	1.58496250072	False
taking the respective	0.0016671837481	0.0000000000	1.58496250072	False
carried out	0.000379328417888	0.0000000000	1.0	False
finely adjust	0.00111145583207	0.0000000000	1.0	False
separated	0.000311162485665	0.0000000000	0.0	False
points covering	0.00111145583207	0.0000000000	1.0	False
lead the search	0.0016671837481	0.0000000000	1.58496250072	False
number of cognitive	0.0016671837481	0.0000000000	1.58496250072	False
area based	0.00111145583207	0.0000000000	1.0	False
data collected in rooms	0.0	0.0000000000	2.0	False
cirrelt.ca * author	0.0	0.0000000000	1.58496250072	False
existing wi-fi network	0.0016671837481	0.0000000000	1.58496250072	False
feed-forward	0.00222291166414	0.5434782609	0.0	False
gnss	0.000557066208577	0.0000000000	0.0	False
real-time	0.000299690879369	0.0000000000	0.0	False
local exploration	0.00333436749621	0.0000000000	3.0	False
positioning process the wi-fi	0.0	0.0000000000	2.0	False
two input order sequences	0.0	0.0000000000	2.0	False
geo-information issn	0.00111145583207	0.0000000000	1.0	False
algorithm was adapted	0.0016671837481	0.0000000000	1.58496250072	False
open access article	0.00122021265938	0.0000000000	1.58496250072	False
achievable accuracy	0.000886042114814	0.0000000000	1.0	False
neurons	0.00146939589049	0.0000000000	0.0	False
obvious from equation	0.0016671837481	0.0000000000	1.58496250072	False
collected at other points	0.0	0.0000000000	2.0	False
rssi	0.000126612903089	0.0000000000	0.0	False
square total	0.00111145583207	0.0000000000	1.0	False
exploration in order	0.0016671837481	0.0000000000	1.58496250072	False
points with known positions	0.0	0.0000000000	2.0	False
references	4.589145816e-05	0.0000000000	0.0	False
negative relationship	0.00111145583207	0.0000000000	1.0	False
wang	0.000132526341166	0.0000000000	0.0	False
give	0.000199793919579	0.0000000000	0.0	False
linear with respect	0.0016671837481	0.0000000000	1.58496250072	False
g_e_f	0.00111145583207	0.0000000000	0.0	False
network dynamics	0.0	0.0000000000	1.0	False
belonging	0.000406737553128	0.0000000000	0.0	False
currency	0.000489798630163	0.0000000000	0.0	False
calibration	0.000483627989715	0.4273504274	0.0	False
attribution	0.0	0.0000000000	0.0	False
times	5.31193870333e-05	0.0000000000	0.0	False
achievement based	0.00222291166414	0.0000000000	1.0	False
combining equations	0.00111145583207	0.0000000000	1.0	False
hoc	0.000151678054281	0.0000000000	0.0	False
limits of localization	0.00122021265938	0.0000000000	1.58496250072	False
verify	0.00105753965163	0.4273504274	0.0	False
function at two	0.0	0.0000000000	1.58496250072	False
society conference on sensor	0.0	0.0000000000	2.0	False
method can be mathematically	0.0	0.0000000000	2.0	False
networks in many metropolitan	0.0	0.0000000000	2.0	False
g_d_e_f h_i_j_k	0.00111145583207	0.0000000000	1.0	False
assignments of signal strength	0.0	0.0000000000	2.0	False
low	7.79423913058e-05	0.0000000000	0.0	False
adjacent	0.000217607340152	0.0000000000	0.0	False
positions are difficult	0.0016671837481	0.0000000000	0.0	False
approximation to the point	0.0	0.0000000000	2.0	False
effective wi-fi	0.00111145583207	0.0000000000	1.0	False
unknown mobile devices	0.0	0.0000000000	1.58496250072	False
partial movement will lead	0.0	0.0000000000	2.0	False
neighboring grid points	0.0016671837481	0.0000000000	1.58496250072	False
authors declare	0.000886042114814	0.0000000000	1.0	False
increase computers truncation error	0.0	0.0000000000	2.0	False
article distributed	0.000813475106257	0.0000000000	1.0	False
forecasting foreign exchange rates	0.0	0.0000000000	2.0	False
problems including the training	0.0	0.0000000000	2.0	False
point lies	0.00195919452065	0.0000000000	2.0	False
significant comparing	0.00111145583207	0.0000000000	1.0	False
mathematically expressed	0.00111145583207	0.0000000000	1.0	False
field tests	0.000979597260327	0.0000000000	0.0	False
italy	0.000528769825816	0.0000000000	0.0	False
comparison studies	0.00111145583207	0.0000000000	1.0	False
parallel	0.000435214680304	0.0000000000	0.0	False
types	0.000120906997429	0.0000000000	0.0	False
sign of the coordinates	0.0	0.0000000000	2.0	False
introduction section	0.00111145583207	0.0000000000	1.0	False
patterns produced	0.00111145583207	0.0000000000	1.0	False
move	0.000218201081973	0.0000000000	0.0	False
vector whose jth coordinate	0.0	0.0000000000	2.0	False
perform	8.57487684093e-05	0.0000000000	0.0	False
complexity	0.000230789100004	0.0000000000	0.0	False
signals from adjacent	0.0016671837481	0.0000000000	1.58496250072	False
positioning process	0.000886042114814	0.0000000000	1.0	False
4-ap combination g_d_e_f h_i_j_k	0.0	0.0000000000	2.0	False
order	0.000237833790457	0.3311258278	0.0	False
pattern search heuristics	0.0	0.0000000000	1.58496250072	False
international symposium on wireless	0.0	0.0000000000	2.0	False
wifi fingerprinting	0.000660628397559	0.0000000000	1.0	False
parameter estimation	0.00140810648138	0.0000000000	2.0	False
weighted centroid algorithm	0.0016671837481	0.0000000000	1.58496250072	False
path loss of signal	0.0	0.0000000000	2.0	False
parameter selection	0.00111145583207	0.0000000000	1.0	False
surfaces for position	0.0016671837481	0.0000000000	1.58496250072	False
relative to the remaining	0.0	0.0000000000	2.0	False
uwb	0.000217607340152	0.0000000000	0.0	False
responsive	0.000406737553128	0.0000000000	0.0	False
partial local exploration	0.0016671837481	0.0000000000	1.58496250072	False
arbitrary wi-fi network area	0.0	0.0000000000	2.0	False
previous section	0.000362647671746	0.0000000000	1.0	False
floor determination algorithms	0.0016671837481	0.0000000000	1.58496250072	False
satisfactory results	0.00111145583207	0.0000000000	1.0	False
simplest method for signal	0.0	0.0000000000	2.0	False
number of variables	0.00146939589049	0.0000000000	1.58496250072	False
algorithm based on neural	0.0	0.0000000000	2.0	False
b.k.-s learning	0.00111145583207	0.0000000000	1.0	False
development of the low-cost	0.0	0.0000000000	2.0	False
initialization parameters	0.00778019082449	0.3493013972	7.0	False
results shown in tables	0.0	0.0000000000	4.0	False
effective platform for multimedia	0.0	0.0000000000	2.0	False
hidden	0.000793822508148	0.4273504274	0.0	False
wayfinding in large	0.0016671837481	0.0000000000	1.58496250072	False
mobile device	0.000241813994858	0.0000000000	5.0	False
rfid	6.46019182876e-05	0.0000000000	0.0	False
versus	0.000138662979862	0.0000000000	0.0	False
positioning algorithm	0.000622324971329	0.0000000000	2.0	False
approach and experimental tests	0.0	0.0000000000	2.0	False
deletion	0.000443021057407	0.0000000000	0.0	False
combination	0.000998969597897	0.4166666667	0.0	False
entrapped lying inside	0.0016671837481	0.0000000000	1.58496250072	False
exploratory movement the classical	0.0	0.0000000000	2.0	False
band	0.000165826245661	0.0000000000	0.0	False
surface of all aps	0.0	0.0000000000	2.0	False
matching method	0.00685718082229	0.4364089776	8.0	False
complexity of our problem	0.0	0.0000000000	2.0	False
adjacent rooms	0.000754183543072	0.0000000000	1.0	False
kong polytechnic university	0.00333436749621	0.0000000000	3.16992500144	False
issn 2220-9964 www.mdpi.com article	0.0	0.0000000000	0.0	False
effect of contraction ratio	0.0	0.0000000000	2.0	False
weighted centroid	0.00195919452065	0.0000000000	2.0	False
surface for wi-fi	0.0016671837481	0.0000000000	1.58496250072	False
order would significantly change	0.0	0.0000000000	2.0	False
addition of fixed structures	0.0	0.0000000000	2.0	False
lowest mse	0.00111145583207	0.0000000000	1.0	False
classified	0.000239319761717	0.0000000000	0.0	False
minimization problems including	0.0016671837481	0.0000000000	1.58496250072	False
isprs international journal	0.0016671837481	0.0000000000	1.58496250072	False
probability and bayesian network	0.0	0.0000000000	2.0	False
signal strength input	0.0016671837481	0.0000000000	1.58496250072	False
data is firstly collected	0.0	0.0000000000	2.0	False
training points	0.000813475106257	0.0000000000	1.0	False
higher the achievement	0.0016671837481	0.0000000000	1.58496250072	False
nonsmooth nonlinear optimization problems	0.0	0.0000000000	2.0	False
real site conditions	0.0016671837481	0.0000000000	1.58496250072	False
yiu for his assistance	0.0	0.0000000000	2.0	False
propagation model	0.000415499356136	0.0000000000	1.0	False
displacement	0.000352026620344	0.0000000000	0.0	False
commons	0.0	0.0000000000	0.0	False
accuracy is found	0.0016671837481	0.0000000000	1.58496250072	False
combining	0.000151678054281	0.0000000000	0.0	False
trained surfaces for position	0.0	0.0000000000	2.0	False
accurate the result	0.0016671837481	0.0000000000	1.58496250072	False
higher the achievement percentage	0.0	0.0000000000	2.0	False
relocation of large objects	0.0	0.0000000000	2.0	False
rss data	0.00150836708614	0.0000000000	2.0	False
network	0.00146035710708	0.3989879330	0.0	False
networks with the ieee	0.0	0.0000000000	2.0	False
radio map	0.00182481126904	0.2066115702	7.0	False
wide spectrum of location	0.0	0.0000000000	2.0	False
general very similar	0.0016671837481	0.0000000000	1.58496250072	False
rare	0.000311162485665	0.0000000000	0.0	False
efficient in a number	0.0	0.0000000000	2.0	False
standard have been rapidly	0.0	0.0000000000	2.0	False
size	0.000227430080312	0.4273504274	0.0	False
kong sar of china	0.0	0.0000000000	2.0	False
bernard k.s	0.00111145583207	0.0000000000	1.0	False
linear	9.50428194402e-05	0.0000000000	0.0	False
spectrum of location based	0.0	0.0000000000	2.0	False
signal levels	0.00111145583207	0.0000000000	1.0	False
free	0.000253225806178	0.0000000000	0.0	False
standard	5.82270671379e-05	0.0000000000	0.0	False
positioning approaches include	0.0016671837481	0.0000000000	1.58496250072	False
indoor wireless	0.000588061389001	0.0000000000	1.0	False
network and the minimum	0.0	0.0000000000	2.0	False
results of different order	0.0	0.0000000000	2.0	False
l_c_j_b n_l_b_m	0.00111145583207	0.0000000000	1.0	False
conversion approach	0.00111145583207	0.0000000000	1.0	False
currency exchange	0.00111145583207	0.0000000000	1.0	False
k_j_m l_n_b	0.00111145583207	0.0000000000	1.0	False
proposed recently	0.000886042114814	0.0000000000	1.0	False
number of very difficult	0.0	0.0000000000	2.0	False
esmond mok	0.00111145583207	0.0000000000	1.0	False
process depends	0.00111145583207	0.0000000000	1.0	False
american global positioning	0.0016671837481	0.0000000000	1.58496250072	False
key	4.94652641306e-05	0.0000000000	0.0	False
fairly good	0.000813475106257	0.0000000000	1.0	False
industrial	0.000181323835873	0.0000000000	0.0	False
signal due to attenuation	0.0	0.0000000000	2.0	False
reduce the step-length	0.0016671837481	0.0000000000	1.58496250072	False
positioning accuracy is dependent	0.0	0.0000000000	2.0	False
primary	0.000132526341166	0.0000000000	0.0	False
tel	0.0	0.0000000000	0.0	False
stinchcombe	0.000555727916035	0.0000000000	0.0	False
exploratory movements	0.00111145583207	0.0000000000	1.0	False
distribution of access	0.00146939589049	0.0000000000	1.58496250072	False
service	0.000110062871494	0.0000000000	0.0	False
input order sequences	0.0016671837481	0.0000000000	0.0	False
data used as calibration	0.0	0.0000000000	2.0	False
method is significantly	0.0016671837481	0.0000000000	1.58496250072	False
approximately	9.03293988104e-05	0.0000000000	0.0	False
objects and removal	0.0016671837481	0.0000000000	1.58496250072	False
space propagation	0.00111145583207	0.0000000000	1.0	False
capture the widely fluctuating	0.0	0.0000000000	4.0	False
rates	0.000478639523434	0.0000000000	0.0	False
wi-fi fingerprinting positioning	0.00333436749621	0.0000000000	3.16992500144	False
wildly	0.000555727916035	0.0000000000	0.0	False
signal power propagation surface	0.0	0.0000000000	2.0	False
percentage	0.000830998712271	0.4273504274	0.0	False
geo-information issn 2220-9964 www.mdpi.com	0.0	0.0000000000	2.0	False
exploratory movement	0.00222291166414	0.0000000000	3.0	False
presented in this paper	0.0	0.0000000000	2.0	False
cell-identification	0.00111145583207	0.0000000000	0.0	False
centroid algorithm for estimating	0.0	0.0000000000	2.0	False
malls	0.000239319761717	0.0000000000	0.0	False
rss of the signal	0.0	0.0000000000	2.0	False
characteristics of these wave	0.0	0.0000000000	4.0	False
matching method is compared	0.0	0.0000000000	2.0	False
deterministic	0.000264384912908	0.0000000000	0.0	False
network and wi-fi	0.0016671837481	0.0000000000	1.58496250072	False
algorithm for wi-fi	0.0016671837481	0.0000000000	1.58496250072	False
sequence and the initialization	0.0	0.0000000000	2.0	False
effective heuristic optimization method	0.0	0.0000000000	2.0	False
trained surface	0.00444582332828	0.4273504274	5.0	False
scale of the input	0.0	0.0000000000	2.0	False
wifi-based indoor	0.000813475106257	0.0000000000	1.0	False
improved wi-fi ap positioning	0.0	0.0000000000	2.0	False
varying the initial	0.0016671837481	0.0000000000	1.58496250072	False
structures	0.000435214680304	0.0000000000	0.0	False
3rd proceedings of international	0.0	0.0000000000	4.0	False
iteration	0.000278533104289	0.0000000000	0.0	False
step length	0.00211215972207	0.0000000000	3.0	False
neural network 3-ap combination	0.0	0.0000000000	2.0	False
kth	0.000443021057407	0.0000000000	0.0	False
highly obstructed outdoor	0.0016671837481	0.0000000000	1.58496250072	False
l_k_j_m	0.000555727916035	0.0000000000	0.0	False
full exploration	0.00222291166414	0.0000000000	2.0	False
complex least squares minimization	0.0	0.0000000000	2.0	False
points on the contracted	0.0	0.0000000000	4.0	False
number of complex	0.0016671837481	0.0000000000	1.58496250072	False
investigation is the effect	0.0	0.0000000000	2.0	False
paths	0.000189664208944	0.0000000000	0.0	False
lbs	0.000311162485665	0.0000000000	0.0	False
reception of four	0.0	0.0000000000	1.58496250072	False
defined in equations	0.00333436749621	0.0000000000	3.16992500144	False
objects	6.46019182876e-05	0.0000000000	0.0	False
tests and comparison	0.0016671837481	0.0000000000	1.58496250072	False
spectrum	0.000198455627037	0.0000000000	0.0	False
raw	0.000317196633575	0.0000000000	0.0	False
generated from a wi-fi	0.0	0.0000000000	2.0	False
typical set of results	0.0	0.0000000000	2.0	False
affect the rss patterns	0.0	0.0000000000	2.0	False
point matching approach based	0.0	0.0000000000	2.0	False
surfaces for position estimation	0.0	0.0000000000	2.0	False
strength	0.000185194710301	0.5198487713	0.0	False
strength based	0.000704053240689	0.0000000000	1.0	False
initialization mean square	0.0016671837481	0.0000000000	1.58496250072	False
card	0.000264384912908	0.0000000000	0.0	False
fitting	0.000330314198779	0.0000000000	0.0	False
large objects and removal	0.0	0.0000000000	2.0	False
comparison of the neural	0.0	0.0000000000	2.0	False
map point	0.00195919452065	0.0000000000	2.0	False
points lies	0.00111145583207	0.0000000000	1.0	False
effectiveness	0.000379328417888	0.0000000000	0.0	False
high speed	0.000813475106257	0.0000000000	1.0	False
www.mdpi.com	0.000555727916035	0.0000000000	0.0	False
produced by those access	0.0	0.0000000000	2.0	False
networks training data	0.0	0.0000000000	1.58496250072	False
numbers of nearby access	0.0	0.0000000000	2.0	False
wi-fi positioning results	0.00146939589049	0.0000000000	1.58496250072	False
accurately	8.57487684093e-05	0.0000000000	0.0	False
nonlinear	0.00139266552144	0.5319148936	0.0	False
length a contraction ratio	0.0	0.0000000000	2.0	False
acknowledgements	0.000181323835873	0.0000000000	0.0	False
estimating primary user	0.0016671837481	0.0000000000	1.58496250072	False
distributed	0.000170572560234	0.0000000000	0.0	False
technology for wayfinding	0.0016671837481	0.0000000000	1.58496250072	False
highly complex	0.00222291166414	0.0000000000	2.0	False
means that the total	0.0	0.0000000000	2.0	False
lower dimensional cases	0.0016671837481	0.0000000000	1.58496250072	False
algorithm able to perform	0.0	0.0000000000	2.0	False
points	0.00122867197273	0.4926730672	0.0	False
principle	0.000181323835873	0.0000000000	0.0	False
points position	0.0	0.0000000000	1.0	False
position with the strongest	0.0	0.0000000000	2.0	False
sum	0.000455034162842	0.0000000000	0.0	False
low-complexity floor determination	0.0016671837481	0.0000000000	1.58496250072	False
calibration points stored	0.0016671837481	0.0000000000	1.58496250072	False
heuristics	0.000330314198779	0.0000000000	0.0	False
addition to the obvious	0.0	0.0000000000	2.0	False
approximation of the position	0.0	0.0000000000	2.0	False
neural network trained	0.0016671837481	0.0000000000	1.58496250072	False
improve the training efficiency	0.0	0.0000000000	2.0	False
neural network model	0.00122021265938	0.0000000000	6.33985000288	False
based data processing	0.0016671837481	0.0000000000	1.58496250072	False
wi-fi aps	0.0	0.0000000000	1.0	False
localization using signal	0.00132906317222	0.0000000000	1.58496250072	False
solutions	9.03293988104e-05	0.0000000000	0.0	False
approaches include	0.000886042114814	0.0000000000	1.0	False
keywords	0.000207749678068	0.0000000000	0.0	False
minimum point lies	0.00333436749621	0.0000000000	3.16992500144	False
h_i_j_k l_k_j_m l_n_a_b l_c_j_b	0.0	0.0000000000	2.0	False
signals received	0.000660628397559	0.0000000000	1.0	False
ultra-wide	0.000443021057407	0.0000000000	0.0	False
l_n_b c_j_b n_l_m	0.0016671837481	0.0000000000	1.58496250072	False
measurements in indoor	0.0016671837481	0.0000000000	1.58496250072	False
implementation	0.000121367234436	0.0000000000	0.0	False
based on signal reception	0.0	0.0000000000	4.0	False
fingerprinting isprs	0.00111145583207	0.0000000000	1.0	False
output coordinates	0.00222291166414	0.0000000000	2.0	False
point to point	0.0016671837481	0.0000000000	1.58496250072	False
positioning inside	0.00111145583207	0.0000000000	1.0	False
neural network training surface	0.0	0.0000000000	2.0	False
mobile network	0.000754183543072	0.0000000000	1.0	False
algorithms for location-based	0.0016671837481	0.0000000000	1.58496250072	False
proceedings of international conference	0.0	0.0000000000	4.0	False
upper saddle	0.000979597260327	0.0000000000	1.0	False
make exploratory	0.00111145583207	0.0000000000	1.0	False
wide	9.03293988104e-05	0.0000000000	0.0	False
i_j_k	0.00333436749621	0.3623188406	0.0	False
secon	0.000443021057407	0.0000000000	0.0	False
data of 3-ap combinations	0.0	0.0000000000	2.0	False
14,15	0.000555727916035	0.0000000000	0.0	False
number of function	0.0016671837481	0.0000000000	1.58496250072	False
combination to obtain	0.0016671837481	0.0000000000	1.58496250072	False
norm principle	0.00111145583207	0.0000000000	1.0	False
accuracy of wi-fi positioning	0.0	0.0000000000	2.0	False
covering	0.000352026620344	0.0000000000	0.0	False
9th advanced	0.00111145583207	0.0000000000	1.0	False
g_d_e_f h_i_j_k l_k_j_m l_n_a_b	0.0	0.0000000000	2.0	False
good comparison	0.000979597260327	0.0000000000	1.0	False
determined based	0.000886042114814	0.0000000000	1.0	False
access article	0.000813475106257	0.0000000000	1.0	False
indoor navigation	0.00124649806841	0.0000000000	3.0	False
functions which render	0.0016671837481	0.0000000000	1.58496250072	False
wi-fi sensor	0.00111145583207	0.0000000000	1.0	False
reference	4.94652641306e-05	0.0000000000	0.0	False
original outer	0.00111145583207	0.0000000000	1.0	False
wi-fi positioning in multi-storey	0.0	0.0000000000	2.0	False
polyu.edu.hk ; tel	0.0	0.0000000000	1.58496250072	False
10,11	0.000489798630163	0.0000000000	0.0	False
observed	6.06836172179e-05	0.0000000000	0.0	False
positioning esmond	0.00111145583207	0.0000000000	1.0	False
depends	7.27336939908e-05	0.0000000000	0.0	False
full	0.000499484798949	0.3846153846	0.0	False
radius	0.000652822020455	0.0000000000	0.0	False
result	9.70004189001e-05	0.0000000000	0.0	False
shorter step-length	0.00111145583207	0.0000000000	1.0	False
fail	0.000478639523434	0.0000000000	0.0	False
pattern search	0.0	0.0000000000	1.0	False
optimum	0.00132125679512	0.4273504274	0.0	False
combinations of four	0.0	0.0000000000	1.58496250072	False
selected for training	0.0016671837481	0.0000000000	1.58496250072	False
minimum happens to lie	0.0	0.0000000000	4.0	False
form a good comparison	0.0	0.0000000000	2.0	False
general rss-to-distance	0.00111145583207	0.0000000000	1.0	False
network training and output	0.0	0.0000000000	2.0	False
network trained	0.00111145583207	0.0000000000	1.0	False
network properly	0.00111145583207	0.0000000000	1.0	False
capture the widely	0.00333436749621	0.0000000000	0.0	False
propagated	0.000330314198779	0.0000000000	0.0	False
minimum square error	0.0016671837481	0.0000000000	1.58496250072	False
approach	0.000436703003534	0.3333333333	0.0	False
k.s	0.000489798630163	0.0000000000	0.0	False
aps were labeled	0.0016671837481	0.0000000000	1.58496250072	False
required in the position	0.0	0.0000000000	4.0	False
capable of approximating	0.0016671837481	0.0000000000	1.58496250072	False
signal strengths	0.00132526341166	0.3333333333	5.0	False
d_g_e h_i_g h_i_j	0.0016671837481	0.0000000000	1.58496250072	False
points is minimal	0.0016671837481	0.0000000000	1.58496250072	False
satellite positioning	0.000979597260327	0.0000000000	1.0	False
highest possible solution	0.0016671837481	0.0000000000	1.58496250072	False
white	0.000278533104289	0.0000000000	0.0	False
input vector assignment	0.0016671837481	0.0000000000	1.58496250072	False
multimedia	0.000278533104289	0.0000000000	0.0	False
obtain the best trained	0.0	0.0000000000	2.0	False
exploratory	0.00277863958017	0.3333333333	0.0	False
combination g_e_f	0.00111145583207	0.0000000000	1.0	False
initial step length	0.00333436749621	0.0000000000	3.16992500144	False
improve	0.000211972571108	0.5555555556	0.0	False
mathematics and industrial	0.0016671837481	0.0000000000	1.58496250072	False
fitted neural	0.00111145583207	0.0000000000	1.0	False
2220-9964 www.mdpi.com	0.00111145583207	0.0000000000	1.0	False
two sets of points	0.0	0.0000000000	2.0	False
showing the distribution	0.0016671837481	0.0000000000	1.58496250072	False
conclusions	0.000120906997429	0.0000000000	0.0	False
accuracy is found graphically	0.0	0.0000000000	2.0	False
point as a function	0.0	0.0000000000	2.0	False
problems including	0.00111145583207	0.0000000000	1.0	False
restarting	0.000979597260327	0.0000000000	0.0	False
signal strength database	0.00146939589049	0.0000000000	1.58496250072	False
wi-fi positioning technology	0.00146939589049	0.0000000000	1.58496250072	False
ugc research grant bq-936	0.0	0.0000000000	2.0	False
adapted	0.000278533104289	0.0000000000	0.0	False
set of measured	0.00146939589049	0.0000000000	1.58496250072	False
positions and the signal	0.0	0.0000000000	2.0	False
data are largely distributed	0.0	0.0000000000	2.0	False
wi-fi card	0.00111145583207	0.0000000000	1.0	False
points in the test	0.0	0.0000000000	2.0	False
