keyphrase	tfidf	dispersion	cscore	keyword
leads to large ranging	0.0	0.0000000000	2.0	False
scientific world journal hindawi	0.0	0.0000000000	2.0	False
measurement fusion models explored	0.0	0.0000000000	2.0	False
particle filter-based	0.000270218744751	0.0000000000	1.0	False
toa techniques for mobile	0.0	0.0000000000	0.0	False
construction of indoor floorplans	0.0	0.0000000000	2.0	False
inevitably	9.16790953093e-05	0.0000000000	0.0	False
phones in hands	0.000487532479148	0.0000000000	1.58496250072	False
excessive pursuit of accuracy	0.0	0.0000000000	2.0	False
landmarks detected	0.000325021652765	0.0000000000	1.0	False
discuss four typical	0.000487532479148	0.0000000000	1.58496250072	False
interesting phenomenon	0.000270218744751	0.0000000000	1.0	False
feasibility	6.42776413024e-05	0.0000000000	0.0	False
publishing corporation mathematical	0.000487532479148	0.0000000000	1.58496250072	False
include the indoor structures	0.0	0.0000000000	2.0	False
path distance between two	0.0	0.0000000000	2.0	False
smartphones of a brand	0.0	0.0000000000	2.0	False
position obtained	0.000325021652765	0.0000000000	1.0	False
errors	0.000132781396782	0.5243243243	0.0	False
revised	5.54563434168e-05	0.0000000000	0.0	False
adopted to measure precision	0.0	0.0000000000	2.0	False
bayesian filtering multiple	0.000487532479148	0.0000000000	1.58496250072	False
measurementdistance function	0.000325021652765	0.0000000000	1.0	False
wi-fi aps	0.000270218744751	0.0000000000	2.0	False
ieee international symposium	0.000203152109983	0.0000000000	1.58496250072	False
position and the attitude	0.0	0.0000000000	2.0	False
optimization	0.000246836902085	0.2089873807	0.0	False
levels and to describe	0.0	0.0000000000	2.0	False
designing	0.000122226795281	0.0000000000	0.0	False
compute the probability	0.000487532479148	0.0000000000	1.58496250072	False
replaced	8.55852196046e-05	0.0000000000	0.0	False
increasing	3.87433859411e-05	0.0000000000	0.0	False
measurements between mobile	0.000810656234254	0.0000000000	3.16992500144	False
devicefree	0.000135109372376	0.0000000000	0.0	False
based localization for smartphones	0.0	0.0000000000	2.0	False
detection has a greater	0.0	0.0000000000	2.0	False
improving indoor location estimation	0.0	0.0000000000	4.0	False
sensors in the environment	0.0	0.0000000000	2.0	False
filter-based	0.000270218744751	0.0000000000	0.0	False
algorithms for transport	0.000487532479148	0.0000000000	1.58496250072	False
access protocols	0.000325021652765	0.0000000000	1.0	False
reported	3.07823115907e-05	0.0000000000	0.0	False
successfully utilized	0.000325021652765	0.0000000000	1.0	False
china	0.000499107090751	0.2559366755	0.0	False
typically focuses	0.000325021652765	0.0000000000	1.0	False
bayes filters assume	0.000487532479148	0.0000000000	1.58496250072	False
value can be amplified	0.0	0.0000000000	2.0	False
mobility	3.07823115907e-05	0.0000000000	0.0	False
elaborate	8.55852196046e-05	0.0000000000	0.0	False
bayesian filtering-based approaches	0.000487532479148	0.0000000000	1.58496250072	False
reports	4.21549425383e-05	0.0000000000	0.0	False
wi-fi networks	0.000171170439209	0.0000000000	1.0	False
dynamic systems state	0.0	0.0000000000	1.58496250072	False
spkf is similar	0.000487532479148	0.0000000000	1.58496250072	False
multiple techniques can complement	0.0	0.0000000000	2.0	False
military	8.03064643617e-05	0.0000000000	0.0	False
indoor pedestrian positioning system	0.0	0.0000000000	2.0	False
location stack	0.00065004330553	0.0000000000	2.0	False
c.-d wann	0.000325021652765	0.0000000000	1.0	False
change measured	0.000325021652765	0.0000000000	1.0	False
haverinen	0.000162510826383	0.0000000000	0.0	False
probability distribution rss	0.000975064958295	0.0000000000	3.16992500144	False
accumulative error caused	0.000487532479148	0.0000000000	1.58496250072	False
landmarks are features	0.000487532479148	0.0000000000	1.58496250072	False
simple and easy	0.000487532479148	0.0000000000	1.58496250072	False
darabi	7.14851664761e-05	0.0000000000	0.0	False
estimated location	0.000771331695629	0.5159574468	6.0	False
includes all relevant information	0.0	0.0000000000	2.0	False
complex spatial	0.000325021652765	0.0000000000	1.0	False
calculate the initial	0.000487532479148	0.0000000000	1.58496250072	False
nlos environments where positioning	0.0	0.0000000000	2.0	False
automatically construct reliable indoor	0.0	0.0000000000	2.0	False
2.2.1	8.55852196046e-05	0.0000000000	0.0	False
2.2.3	9.16790953093e-05	0.0000000000	0.0	False
2.2.2	0.000275037285928	0.0000000000	0.0	False
factors limiting the widespread	0.0	0.0000000000	2.0	False
positioning field	0.000325021652765	0.0000000000	1.0	False
unit	0.0	0.0000000000	0.0	False
monte carlo	0.000332738060501	0.0000000000	3.0	False
lbs server spatial	0.0	0.0000000000	1.58496250072	False
fine-grained	0.000264525051774	0.5132275132	0.0	False
information of the spatial	0.0	0.0000000000	2.0	False
fingerprints can considerably improve	0.0	0.0000000000	2.0	False
value-added services for users	0.0	0.0000000000	2.0	False
inevitable	0.000256755658814	0.0000000000	0.0	False
aware broadband	0.000325021652765	0.0000000000	1.0	False
location estimation when performing	0.0	0.0000000000	2.0	False
assuming that users	0.0	0.0000000000	1.58496250072	False
fundamental and important context	0.0	0.0000000000	2.0	False
features such as light	0.0	0.0000000000	2.0	False
measurement vector	0.000270218744751	0.0000000000	1.0	False
distance and the shortest	0.0	0.0000000000	2.0	False
sensors and interagent ranging	0.0	0.0000000000	2.0	False
results can be refined	0.0	0.0000000000	2.0	False
include the indoor	0.000487532479148	0.0000000000	1.58496250072	False
international conference on mobile	0.0	0.4353680431	20.0	False
humans indoor movement	0.0	0.0000000000	1.58496250072	False
strength has relatively high	0.0	0.0000000000	2.0	False
selfnavigation	0.000162510826383	0.0000000000	0.0	False
hold	0.000110912686834	0.0000000000	0.0	False
conceptual framework for improvement	0.0	0.0000000000	2.0	False
large part	0.000325021652765	0.0000000000	1.0	False
models such as weinberg	0.0	0.0000000000	2.0	False
indoorosm	0.000162510826383	0.0000000000	0.0	False
indoor spaces make	0.000487532479148	0.0000000000	1.58496250072	False
enhancing accuracy	0.000325021652765	0.0000000000	1.0	False
characteristics and calibrationfree	0.000487532479148	0.0000000000	1.58496250072	False
present a great difference	0.0	0.0000000000	2.0	False
obtain an ideal accuracy	0.0	0.0000000000	2.0	False
attitude of mobile devices	0.0	0.0000000000	4.0	False
prediction phase	0.00065004330553	0.0000000000	2.0	False
girod	0.000162510826383	0.0000000000	0.0	False
review and taxonomy	0.000487532479148	0.0000000000	1.58496250072	False
error variance	0.000646247510212	0.0000000000	3.0	False
distances are usually deduced	0.0	0.0000000000	2.0	False
j.-o	0.000162510826383	0.0000000000	0.0	False
computational complexity of cooperative	0.0	0.0000000000	2.0	False
state can be written	0.0	0.0000000000	2.0	False
two mobile	0.0	0.0000000000	1.0	False
named geometric beacons	0.000487532479148	0.0000000000	1.58496250072	False
dimension using these opportunistic	0.0	0.0000000000	2.0	False
designing an indoor localization	0.0	0.0000000000	2.0	False
zero-mean gaussian distributed	0.000487532479148	0.0000000000	1.58496250072	False
approaches is presented	0.000405328117127	0.0000000000	1.58496250072	False
commonly used techniques	0.000487532479148	0.0000000000	1.58496250072	False
absolute	9.66599855513e-05	0.0000000000	0.0	False
hoc	3.68761872954e-05	0.0000000000	0.0	False
travel	5.81837655976e-05	0.0000000000	0.0	False
3rd acm sigspatial	0.000487532479148	0.0000000000	1.58496250072	False
feature	3.85586514961e-05	0.0000000000	0.0	False
ability to work	0.000487532479148	0.0000000000	1.58496250072	False
machine	7.05248291671e-05	0.0000000000	0.0	False
targets was then matched	0.0	0.0000000000	2.0	False
aoa fusion methods depending	0.0	0.0000000000	2.0	False
hos	0.0	0.0000000000	0.0	False
place	4.39220274102e-05	0.0000000000	0.0	False
users moving	0.0	0.0000000000	2.0	False
two common	0.0	0.0000000000	1.0	False
unsupervised indoor	0.000238161098633	0.0000000000	1.0	False
semantic computing	0.000325021652765	0.0000000000	1.0	False
meet the demand	0.000975064958295	0.0000000000	3.16992500144	False
location aware broadband wireless	0.0	0.0000000000	2.0	False
precision are generally combined	0.0	0.0000000000	2.0	False
elaborate it in section	0.0	0.0000000000	2.0	False
device-free	0.000675546861878	0.5132275132	0.0	False
map matching to obtain	0.0	0.0000000000	2.0	False
existing research works generally	0.0	0.0000000000	2.0	False
detecting users	0.0	0.0000000000	1.0	False
minimizes	0.000171170439209	0.0000000000	0.0	False
fluctuations in the signal	0.0	0.0000000000	2.0	False
aoa-based methods	0.000540437489502	0.0000000000	2.0	False
probability letters	0.000325021652765	0.0000000000	1.0	False
types	0.000323345919357	0.4443981674	0.0	False
indoor map matching	0.00146259743744	0.0000000000	4.75488750216	False
results have been proposed	0.0	0.0000000000	2.0	False
ogc standard	0.000325021652765	0.0000000000	1.0	False
reduce the degrees	0.000487532479148	0.0000000000	1.58496250072	False
helsinki	0.000238161098633	0.0000000000	0.0	False
10th usenix	0.000270218744751	0.0000000000	1.0	False
variety of reasons mentioned	0.0	0.0000000000	2.0	False
18th	0.000160612928723	0.0000000000	0.0	False
problems in engineering signals	0.0	0.0000000000	2.0	False
social activities	0.000270218744751	0.0000000000	1.0	False
approximately equal angles	0.000487532479148	0.0000000000	1.58496250072	False
sensors accelerometer step	0.000487532479148	0.0000000000	1.58496250072	False
degradation of other aspects	0.0	0.0000000000	2.0	False
inferring users motion	0.0	0.0000000000	1.58496250072	False
main factors	0.000325021652765	0.0000000000	1.0	False
vary	3.22199951838e-05	0.0000000000	0.0	False
structures occupy some cells	0.0	0.0000000000	2.0	False
gaussian distribution	0.0001513005445	0.0000000000	1.0	False
conference on mobile computing	0.0	0.4402420575	12.0	False
standard parameter	0.000325021652765	0.0000000000	1.0	False
scalar weights	0.000325021652765	0.0000000000	1.0	False
vector of extended kalman	0.0	0.0000000000	2.0	False
estimated trajectory containing sequential	0.0	0.0000000000	2.0	False
enhancing the geometric	0.000487532479148	0.0000000000	1.58496250072	False
observations to inform	0.000487532479148	0.0000000000	1.58496250072	False
proceedings of the 17th	0.0	0.0000000000	2.0	False
infrastructure-based localization approach	0.000487532479148	0.0000000000	1.58496250072	False
requirements from indoor	0.000487532479148	0.0000000000	1.58496250072	False
pdr and wifi fingerprinting	0.0	0.0000000000	2.0	False
navigation and communication	0.00102702263526	0.5105263158	6.33985000288	False
problem if its assumptions	0.0	0.0000000000	2.0	False
promising filters for indoor	0.0	0.0000000000	2.0	False
triangulation uses geometric	0.000487532479148	0.0000000000	1.58496250072	False
hidden	0.000771981091889	0.2981377689	0.0	False
wi-fi and uwb	0.000487532479148	0.0000000000	1.58496250072	False
paper aims to explore	0.0	0.0000000000	2.0	False
peer-to-peer communication	0.000325021652765	0.0000000000	1.0	False
magnetic distribution was calculated	0.0	0.0000000000	2.0	False
interested in gdop	0.000487532479148	0.0000000000	1.58496250072	False
localization algorithm for indoor	0.0	0.0000000000	2.0	False
state estimation based	0.000487532479148	0.0000000000	1.58496250072	False
value-added	0.000162510826383	0.0000000000	0.0	False
effects	6.58830411153e-05	0.0000000000	0.0	False
multidimensional	0.000119080549316	0.0000000000	0.0	False
proposed a backtracking	0.000487532479148	0.0000000000	1.58496250072	False
science and artificial	0.000405328117127	0.0000000000	1.58496250072	False
assume wireless	0.000325021652765	0.0000000000	1.0	False
represents	0.00036430639392	0.4894869638	0.0	False
localization methods	0.000698205187172	0.3056722689	6.0	False
indoor space was represented	0.0	0.0000000000	2.0	False
spatial information	0.00297240619226	0.4894869638	12.0	False
valtonen	0.000107707918369	0.0000000000	0.0	False
training results being invalid	0.0	0.0000000000	2.0	False
wireless local	0.000128555282605	0.0000000000	2.0	False
measurements and signal	0.000323123755106	0.0000000000	1.58496250072	False
pda phone laptop	0.000487532479148	0.0000000000	1.58496250072	False
organized	3.52624145835e-05	0.0000000000	0.0	False
kalman filters	0.00771315639768	0.2826752149	40.0	False
typical spatial constraints represented	0.0	0.0000000000	2.0	False
development	5.10071126956e-05	0.3379790941	0.0	False
requires labor-intensive on-site survey	0.0	0.0000000000	2.0	False
log-normal	0.000107707918369	0.0000000000	0.0	False
environment for improving	0.000487532479148	0.0000000000	1.58496250072	False
mdm	0.000162510826383	0.0000000000	0.0	False
probabilistic techniques to compute	0.0	0.0000000000	2.0	False
environments where positioning results	0.0	0.0000000000	2.0	False
represent an indoor	0.000487532479148	0.0000000000	1.58496250072	False
special patterns	0.000325021652765	0.0000000000	1.0	False
obtain the accurate	0.000487532479148	0.0000000000	1.58496250072	False
phenomenon is that people	0.0	0.0000000000	2.0	False
lateration	0.000203152109983	0.0000000000	0.0	False
signal power received	0.000487532479148	0.0000000000	1.58496250072	False
assume wireless signal	0.000487532479148	0.0000000000	1.58496250072	False
laboratory	4.61114359981e-05	0.0000000000	0.0	False
navigation ontology	0.000325021652765	0.0000000000	1.0	False
determined way directed	0.000487532479148	0.0000000000	1.58496250072	False
work is properly	0.000357241647949	0.0000000000	1.58496250072	False
applied to fusion	0.000975064958295	0.0000000000	3.16992500144	False
proposed a lightweight	0.000487532479148	0.0000000000	1.58496250072	False
beacons and zigbee beacons	0.0	0.0000000000	2.0	False
5.4.1	0.000135109372376	0.0000000000	0.0	False
5.4.2	0.000135109372376	0.0000000000	0.0	False
framework for improvement schemes	0.0	0.0000000000	2.0	False
magnetic strength sensed	0.000975064958295	0.0000000000	3.16992500144	False
relieve the effect	0.000975064958295	0.0000000000	3.16992500144	False
positioning with pdr	0.000487532479148	0.0000000000	1.58496250072	False
lots of spatial	0.000487532479148	0.0000000000	1.58496250072	False
model landmarks hybrid localization	0.0	0.0000000000	2.0	False
smart	0.000105787243751	0.0000000000	0.0	False
foundation	0.00016636903025	0.0000000000	0.0	False
workshop on mobile location-based	0.0	0.0000000000	4.0	False
targeting probabilistic	0.000325021652765	0.0000000000	1.0	False
pdr-based	0.000975064958295	0.5159574468	0.0	False
denote parameters of statistical	0.0	0.0000000000	2.0	False
activities would be compared	0.0	0.0000000000	2.0	False
solution	0.000276465645541	0.5015511892	0.0	False
transition matrix and measurement	0.0	0.0000000000	2.0	False
framework for programming	0.000487532479148	0.0000000000	1.58496250072	False
discrete state space	0.000487532479148	0.0000000000	1.58496250072	False
encountering	0.000487532479148	0.0000000000	0.0	False
levy flight	0.000325021652765	0.0000000000	1.0	False
affect the pdr estimation	0.0	0.0000000000	2.0	False
extended kalman	0.00256755658814	0.4524781341	16.0	False
filtering of rss measurements	0.0	0.0000000000	2.0	False
metric techniques	0.000325021652765	0.0000000000	1.0	False
district	0.000162510826383	0.0000000000	0.0	False
accuracy of wireless	0.000487532479148	0.0000000000	1.58496250072	False
indoor mapping refers	0.000487532479148	0.0000000000	1.58496250072	False
ieee transactions on signal	0.0	0.0000000000	4.0	False
levels	0.00022953200713	0.4252313687	0.0	False
two specific locations	0.0	0.0000000000	1.58496250072	False
pattern	2.31069473259e-05	0.0000000000	0.0	False
localization for wireless	0.000357241647949	0.0000000000	1.58496250072	False
fact that pdr	0.000487532479148	0.0000000000	1.58496250072	False
indoor devicefree multi-subject	0.000487532479148	0.0000000000	1.58496250072	False
update scheme	0.000325021652765	0.0000000000	1.0	False
location fingerprinting	0.000116367531195	0.0000000000	1.0	False
accurate distance	0.000325021652765	0.0000000000	1.0	False
representation of the indoor	0.0	0.0000000000	2.0	False
wash	0.000487532479148	0.0000000000	0.0	False
hu,2,3 fuqiang	0.000325021652765	0.0000000000	1.0	False
angelis	0.000162510826383	0.0000000000	0.0	False
cost inertial	0.000325021652765	0.0000000000	1.0	False
pedestrian indoor positioning	0.0	0.0000000000	1.58496250072	False
extended kalman filtering	0.000487532479148	0.0000000000	1.58496250072	False
specially	8.55852196046e-05	0.0000000000	0.0	False
dependence on positioning hardware	0.0	0.0000000000	2.0	False
service	0.00013379322021	0.4258121159	0.0	False
similarly	6.74238872669e-05	0.0000000000	0.0	False
indoor localization systems	0.000256755658814	0.0000000000	1.58496250072	False
needed	5.52931291081e-05	0.4067085954	0.0	False
cost and computational complexity	0.0	0.0000000000	2.0	False
automatic learning	0.000325021652765	0.0000000000	1.0	False
signal traverses	0.000325021652765	0.0000000000	1.0	False
workflow of typical slam	0.0	0.0000000000	4.0	False
model framework	0.000325021652765	0.0000000000	1.0	False
applications have high demand	0.0	0.0000000000	2.0	False
approaches presented	0.000325021652765	0.0000000000	1.0	False
landmark capture data association	0.0	0.0000000000	2.0	False
engineering and information	0.000487532479148	0.0000000000	1.58496250072	False
location-based service while wi-fi	0.0	0.0000000000	2.0	False
applications of bayesian	0.000487532479148	0.0000000000	1.58496250072	False
task	0.000192995272972	0.5105263158	0.0	False
predictable	0.000107707918369	0.0000000000	0.0	False
national natural science	0.000487532479148	0.0000000000	1.58496250072	False
comprehensively consider the requirements	0.0	0.0000000000	2.0	False
landmark-aided methods	0.000325021652765	0.0000000000	1.0	False
transition probability matrix	0.000357241647949	0.0000000000	1.58496250072	False
mobile indoor localization	0.000487532479148	0.0000000000	1.58496250072	False
state vector and observation	0.0	0.0000000000	2.0	False
filter for location	0.000487532479148	0.0000000000	1.58496250072	False
set of samples	0.000405328117127	0.0000000000	1.58496250072	False
multimodal fingerprinting spatial model	0.0	0.0000000000	2.0	False
taylor series aoa fusion	0.0	0.0000000000	2.0	False
durr	0.0	0.0000000000	0.0	False
odometry update ekf	0.000487532479148	0.0000000000	1.58496250072	False
potential bias	0.000215415836737	0.0000000000	1.0	False
multimodal fingerprinting approach	0.000487532479148	0.0000000000	1.58496250072	False
distribution rss	0.00065004330553	0.0000000000	2.0	False
record users activities	0.0	0.0000000000	1.58496250072	False
pdr cooperative	0.000325021652765	0.0000000000	1.0	False
weak area	0.000325021652765	0.0000000000	1.0	False
interval cross a wall	0.0	0.0000000000	2.0	False
matching for indoor	0.000405328117127	0.0000000000	1.58496250072	False
gyroscope and the influence	0.0	0.0000000000	2.0	False
derived	0.000176334849877	0.5105263158	0.0	False
equation set	0.000325021652765	0.0000000000	1.0	False
commonly include	0.000325021652765	0.0000000000	1.0	False
ieee intelligent transportation	0.000487532479148	0.0000000000	1.58496250072	False
density of mobile	0.000487532479148	0.0000000000	1.58496250072	False
angle pdr results wireless	0.0	0.0000000000	2.0	False
boston	4.82488182431e-05	0.0000000000	0.0	False
expense of additional	0.000487532479148	0.0000000000	1.58496250072	False
mobile targets obtained	0.000487532479148	0.0000000000	1.58496250072	False
contextsupported	0.0	0.0000000000	0.0	False
ubiquitous computing environments	0.0	0.0000000000	1.58496250072	False
positioning algorithms	0.000128555282605	0.0000000000	1.0	False
two basic categories	0.0	0.0000000000	1.58496250072	False
fingerprint matching	0.000476322197265	0.0000000000	2.0	False
multisensor fusion	0.000325021652765	0.0000000000	1.0	False
first-order	0.000162510826383	0.0000000000	0.0	False
framework of multimodal triangulation	0.0	0.0000000000	2.0	False
hardware clock	0.000325021652765	0.0000000000	1.0	False
high memory	0.000325021652765	0.0000000000	1.0	False
multipath effect	0.000160612928723	0.0000000000	1.0	False
built by combining	0.000487532479148	0.0000000000	1.58496250072	False
pittsburgh	8.55852196046e-05	0.0000000000	0.0	False
recommended	6.11133976404e-05	0.0000000000	0.0	False
causing	6.42776413024e-05	0.0000000000	0.0	False
wideband cdma	0.000325021652765	0.0000000000	1.0	False
doors	0.000305566988202	0.5132275132	0.0	False
errors of zero-mean	0.000487532479148	0.0000000000	1.58496250072	False
particles to improve estimations	0.0	0.0000000000	2.0	False
wireless network	0.000110912686834	0.0000000000	5.0	False
75th vehicular technology conference	0.0	0.0000000000	2.0	False
wireless devices	0.000116367531195	0.0000000000	1.0	False
tdoa ranging	0.000325021652765	0.0000000000	1.0	False
sigmapoint kalman filters	0.000975064958295	0.0000000000	3.16992500144	False
considers more geometric	0.000487532479148	0.0000000000	1.58496250072	False
transactions	0.000296463443744	0.4203987287	0.0	False
estimation without invalid	0.0	0.0000000000	1.58496250072	False
object	3.87433859411e-05	0.0000000000	0.0	False
wi-fi positioning system	0.000323123755106	0.0000000000	1.58496250072	False
wells	0.000135109372376	0.0000000000	0.0	False
metrics	0.000434239364188	0.4696073158	0.0	False
noise sources and maximizes	0.0	0.0000000000	2.0	False
wettig	0.000107707918369	0.0000000000	0.0	False
gallagher	0.000135109372376	0.0000000000	0.0	False
walkable graph	0.00065004330553	0.0000000000	2.0	False
employed it to combine	0.0	0.0000000000	2.0	False
excellent nil	0.000325021652765	0.0000000000	1.0	False
2.1.1	0.000107707918369	0.0000000000	0.0	False
preferences	0.000119080549316	0.0000000000	0.0	False
indoor inertial	0.000215415836737	0.0000000000	1.0	False
chemistry	0.000162510826383	0.0000000000	0.0	False
achieve an ideal	0.000487532479148	0.0000000000	1.58496250072	False
enhance the location estimation	0.0	0.0000000000	2.0	False
ion gnss	0.000238161098633	0.0000000000	1.0	False
difference between data	0.000487532479148	0.0000000000	1.58496250072	False
comparison of different approaches	0.0	0.0000000000	2.0	False
mathematical sciences mathematical problems	0.0	0.0000000000	2.0	False
foundation of indoor lbs	0.0	0.0000000000	2.0	False
two kinds of signal	0.0	0.0000000000	2.0	False
larger deviation	0.000325021652765	0.0000000000	1.0	False
out some erroneous estimations	0.0	0.0000000000	2.0	False
technical meeting	0.000476322197265	0.0000000000	2.0	False
driven the development	0.000487532479148	0.0000000000	1.58496250072	False
significant indicators	0.000325021652765	0.0000000000	1.0	False
destination than random walk	0.0	0.0000000000	2.0	False
estimation error	0.000302601089	0.0000000000	2.0	False
rss-rtt localization	0.000325021652765	0.0000000000	1.0	False
determine	6.92769026131e-05	0.4613555291	0.0	False
hungary	0.000162510826383	0.0000000000	0.0	False
cooperative sensor fusion	0.000487532479148	0.0000000000	1.58496250072	False
phone inertial	0.000238161098633	0.0000000000	1.0	False
layout	0.000101016802666	0.0000000000	0.0	False
constructed topological	0.000325021652765	0.0000000000	1.0	False
ment	0.000162510826383	0.0000000000	0.0	False
big angle change measured	0.0	0.0000000000	2.0	False
road direction	0.000325021652765	0.0000000000	1.0	False
shadowing path loss model	0.0	0.0000000000	2.0	False
association odometry	0.000325021652765	0.0000000000	1.0	False
information extracted	0.000325021652765	0.0000000000	1.0	False
localization technique and well-studied	0.0	0.0000000000	2.0	False
sensor networks	0.000374621016589	0.4696073158	9.0	False
matching can significantly improve	0.0	0.0000000000	2.0	False
rich	0.000135434739989	0.0000000000	0.0	False
recognition rate of fingerprints	0.0	0.0000000000	4.0	False
fuse multimodal	0.000325021652765	0.0000000000	1.0	False
geometric layout	0.000325021652765	0.0000000000	1.0	False
knowledge representation and management	0.0	0.0000000000	2.0	False
system for wireless environments	0.0	0.0000000000	2.0	False
typical architecture of pdr-based	0.0	0.0000000000	2.0	False
international conference on parallel	0.0	0.0000000000	2.0	False
account	8.41646682295e-05	0.0000000000	0.0	False
zero-mean gaussian random variables	0.0	0.0000000000	2.0	False
matching to improve	0.000405328117127	0.0000000000	1.58496250072	False
current position	0.000122226795281	0.0000000000	1.0	False
effective strategies and algorithms	0.0	0.0000000000	2.0	False
location accuracy and precision	0.0	0.0000000000	2.0	False
improved posterior	0.000325021652765	0.0000000000	1.0	False
information to constrain	0.000487532479148	0.0000000000	1.58496250072	False
two graphs	0.0	0.0000000000	1.0	False
connectivity and accessibility	0.000487532479148	0.0000000000	1.58496250072	False
solution to the ekf	0.0	0.0000000000	2.0	False
workshop on multi-carrier systems	0.0	0.0000000000	2.0	False
ieee transactions on vehicular	0.0	0.0000000000	4.0	False
task to construct	0.000487532479148	0.0000000000	1.58496250072	False
high randomicity	0.000325021652765	0.0000000000	1.0	False
modern	4.82488182431e-05	0.0000000000	0.0	False
shape	0.000101016802666	0.0000000000	0.0	False
applications are unobservable	0.000487532479148	0.0000000000	1.58496250072	False
directed graphical	0.000325021652765	0.0000000000	2.0	False
dimension of fingerprints	0.000487532479148	0.0000000000	1.58496250072	False
pedestrian indoor localization	0.000487532479148	0.0000000000	1.58496250072	False
filter is coordinates	0.000487532479148	0.0000000000	1.58496250072	False
nodes within the communication	0.0	0.0000000000	2.0	False
krosche	0.0	0.0000000000	0.0	False
effort medium	0.000325021652765	0.0000000000	1.0	False
semantic positioning an innovative	0.0	0.0000000000	2.0	False
location estimation using sparse	0.0	0.0000000000	2.0	False
determine the vehicle	0.000487532479148	0.0000000000	1.58496250072	False
localization in ubiquitous	0.000487532479148	0.0000000000	1.58496250072	False
imposes a distinct	0.000405328117127	0.0000000000	1.58496250072	False
precisely give	0.000325021652765	0.0000000000	1.0	False
multimodal fingerprinting fusing	0.000487532479148	0.0000000000	1.58496250072	False
ambience features	0.000325021652765	0.0000000000	1.0	False
state can be measurements	0.0	0.0000000000	2.0	False
journal of complex analysis	0.0	0.0000000000	2.0	False
probabilistic function of hidden	0.0	0.0000000000	2.0	False
result	7.07486451892e-05	0.5243243243	0.0	False
research institute	0.000238161098633	0.0000000000	1.0	False
providing location-based services based	0.0	0.0000000000	2.0	False
correctly match users current	0.0	0.0000000000	2.0	False
context from the view	0.0	0.0000000000	2.0	False
detection	6.58830411153e-05	0.0000000000	0.0	False
arrays installed	0.000325021652765	0.0000000000	1.0	False
mobile communication technologies	0.000487532479148	0.0000000000	1.58496250072	False
lots	0.000197773240966	0.0000000000	0.0	False
detected with the built-in	0.0	0.0000000000	2.0	False
drift problem	0.00065004330553	0.0000000000	2.0	False
multiple levels	0.000540437489502	0.0000000000	2.0	False
becker and f durr	0.0	0.0000000000	2.0	False
based on sensor fusion	0.0	0.0000000000	2.0	False
6.3.1 grid model-based methods	0.0	0.0000000000	2.0	False
differential equations hindawi	0.000487532479148	0.0000000000	1.58496250072	False
conceptual	0.000646247510212	0.4402420575	0.0	False
inertial navigation and cooperative	0.0	0.0000000000	2.0	False
drawback of multimodal triangulation	0.0	0.0000000000	2.0	False
wireless blind areas	0.000487532479148	0.0000000000	1.58496250072	False
