keyphrase	tfidf	dispersion	cscore	keyword
volume tracks the total	0.0	0.0000000000	2.0	False
reader facing the object	0.0	0.0000000000	2.0	False
points can be adjusted	0.0	0.0000000000	2.0	False
efficient fastslam	0.000818323161406	0.0000000000	1.0	False
affect	0.000169982415101	0.0000000000	0.0	False
tags using mobile robots	0.0	0.0000000000	2.0	False
ferret prototype	0.00144248130037	0.0000000000	2.0	False
location estimation drops	0.00108186097528	0.0000000000	1.58496250072	False
rfid reader that queries	0.0	0.0000000000	2.0	False
specific attention	0.000818323161406	0.0000000000	1.0	False
devicesenables	0.0	0.0000000000	0.0	False
map l ferret repeats	0.0	0.0000000000	2.0	False
algorithm only costs 6ms	0.0	0.0000000000	2.0	False
combine multiple	0.000721240650187	0.0000000000	1.0	False
store a description	0.00122748474211	0.0000000000	1.58496250072	False
university of massachusetts	0.000777551914923	0.0000000000	1.58496250072	False
patterns are interesting	0.00108186097528	0.0000000000	1.58496250072	False
volume excessively	0.000721240650187	0.0000000000	1.0	False
ferret can detect	0.00649116585168	0.4647887324	9.50977500433	False
trend is the emergence	0.0	0.0000000000	2.0	False
removing	0.000205073457605	0.0000000000	0.0	False
reading whenever it fails	0.0	0.0000000000	2.0	False
rfid tags continue	0.00122748474211	0.0000000000	1.58496250072	False
elegant technique	0.000721240650187	0.0000000000	1.0	False
force	0.000259183971641	0.0000000000	0.0	False
10m	0.000229097244922	0.0000000000	0.0	False
continuously calculate and improve	0.0	0.0000000000	2.0	False
location of a camera	0.0	0.0000000000	2.0	False
lower power produces	0.00122748474211	0.0000000000	1.58496250072	False
bytes and the online	0.0	0.0000000000	2.0	False
post-processing	0.000486395863161	0.0000000000	0.0	False
implement ferret	0.000721240650187	0.0000000000	1.0	False
volume of hundredths	0.00108186097528	0.0000000000	1.58496250072	False
drastically reduced	0.000818323161406	0.0000000000	1.0	False
reading of the rfid	0.0	0.0000000000	2.0	False
reset the locationing algorithm	0.0	0.0000000000	2.0	False
tangential	0.000360620325093	0.0000000000	0.0	False
ferret focuses	0.000818323161406	0.0000000000	1.0	False
tag ferret moving	0.00108186097528	0.0000000000	1.58496250072	False
plane area	0.000721240650187	0.0000000000	1.0	False
keeping the reader facing	0.0	0.0000000000	2.0	False
object motion	0.000721240650187	0.0000000000	1.0	False
nega	0.000409161580703	0.0000000000	0.0	False
coverage range are refined	0.0	0.0000000000	2.0	False
detect nomadic	0.00216372195056	0.0000000000	3.0	False
privacy	0.000350309941905	0.0000000000	0.0	False
directionality	0.000360620325093	0.0000000000	0.0	False
refine object	0.00327329264563	0.4203821656	4.0	False
wide variety of user	0.0	0.0000000000	2.0	False
future research	0.000671769981119	0.0000000000	2.0	False
ferret device fraction detected	0.0	0.0000000000	2.0	False
conduct	0.000389313351942	0.0000000000	0.0	False
required	2.62245380178e-05	0.0000000000	0.0	False
work researchers	0.000652359512284	0.0000000000	1.0	False
increasing	3.91098084826e-05	0.0000000000	0.0	False
queries all tags	0.00108186097528	0.0000000000	1.58496250072	False
disjoint spaces	0.000721240650187	0.0000000000	1.0	False
compute the likelihood	0.000898396726352	0.0000000000	1.58496250072	False
ferret can locate	0.00122748474211	0.0000000000	1.58496250072	False
exact location	0.000555277001064	0.0000000000	1.0	False
simultaneously	0.000106787745637	0.0000000000	0.0	False
behavior	0.000139642629595	0.0000000000	0.0	False
store long	0.000721240650187	0.0000000000	1.0	False
online representations	0.000818323161406	0.0000000000	1.0	False
code that uniquely identifies	0.0	0.0000000000	2.0	False
supports rfid	0.000721240650187	0.0000000000	1.0	False
composed	0.00017620214708	0.0000000000	0.0	False
intersecting positive	0.000721240650187	0.0000000000	1.0	False
large number of household	0.0	0.0000000000	2.0	False
line head-on	0.000818323161406	0.0000000000	1.0	False
equipping cameras	0.000818323161406	0.0000000000	1.0	False
active	0.000135152624295	0.5076923077	0.0	False
path	6.31335958e-05	0.0000000000	0.0	False
performance of offline	0.00122748474211	0.0000000000	1.58496250072	False
interpret	0.000277638500532	0.0000000000	0.0	False
past history	0.000721240650187	0.0000000000	1.0	False
assuming no prior history	0.0	0.0000000000	2.0	False
vicinitythe reader emits	0.0	0.0000000000	1.58496250072	False
future antennas	0.000721240650187	0.0000000000	1.0	False
camera from multiple	0.00122748474211	0.0000000000	1.58496250072	False
covers	0.000185074165774	0.0000000000	0.0	False
associates probability values	0.00122748474211	0.0000000000	1.58496250072	False
nearness to reference	0.00108186097528	0.0000000000	1.58496250072	False
items	0.000146115420361	0.0000000000	0.0	False
study	5.35510856032e-05	0.0000000000	0.0	False
compression	0.000216483750889	0.0000000000	0.0	False
pose about the location	0.0	0.0000000000	2.0	False
objects in a room	0.0	0.0000000000	2.0	False
emergence of low-cost	0.00122748474211	0.0000000000	1.58496250072	False
room and use ferret	0.0	0.0000000000	2.0	False
threedimensional	0.000409161580703	0.0000000000	0.0	False
user selects	0.000652359512284	0.0000000000	1.0	False
linear algebra and computer	0.0	0.0000000000	2.0	False
advantages	7.72342824582e-05	0.0000000000	0.0	False
paper presents the design	0.0	0.0000000000	2.0	False
thingmagic mercury4 rfid reader	0.0	0.0000000000	2.0	False
missing	0.000267003852656	0.0000000000	0.0	False
scanning the room	0.00108186097528	0.0000000000	1.58496250072	False
incorporates a video	0.00122748474211	0.0000000000	1.58496250072	False
00-02-02	0.000243197931581	0.0000000000	0.0	False
ferret produces	0.000721240650187	0.0000000000	1.0	False
spacewith a locationing system	0.0	0.0000000000	2.0	False
figure	0.000364398411904	0.5441319108	0.0	False
goal for the system	0.0	0.0000000000	2.0	False
offline algorithms performance advantage	0.0	0.0000000000	2.0	False
search	0.000106787745637	0.0000000000	0.0	False
unobtrusively detect human activities	0.0	0.0000000000	2.0	False
map shown	0.000721240650187	0.0000000000	1.0	False
non-zero probability of detecting	0.0	0.0000000000	2.0	False
possibility of future antennas	0.0	0.0000000000	2.0	False
ferret prototype shows	0.00108186097528	0.0000000000	1.58496250072	False
total	0.000239413840071	0.5322580645	0.0	False
trendsthe ubiquity	0.0	0.0000000000	1.0	False
locate and identify thousands	0.0	0.0000000000	2.0	False
produces a negative	0.00122748474211	0.0000000000	1.58496250072	False
plot	0.000480648321058	0.0000000000	0.0	False
widely	5.98534600178e-05	0.0000000000	0.0	False
outputs requires building	0.00122748474211	0.0000000000	1.58496250072	False
control the antennas movement	0.0	0.0000000000	2.0	False
rapidly	0.000139642629595	0.0000000000	0.0	False
found	8.93581338178e-05	0.0000000000	0.0	False
antennas with variable radiation	0.0	0.0000000000	2.0	False
part by nsf grants	0.0	0.0000000000	2.0	False
map onto a two	0.0	0.0000000000	2.0	False
track multiple tags	0.00108186097528	0.0000000000	1.58496250072	False
room with the camera	0.0	0.0000000000	2.0	False
results in figure	0.00122748474211	0.0000000000	1.58496250072	False
control the antennas	0.0	0.0000000000	0.0	False
histories	0.000299465575451	0.0000000000	0.0	False
assumes	0.000267003852656	0.0000000000	0.0	False
volume of the region	0.0	0.0000000000	4.0	False
system to estimate	0.000777551914923	0.0000000000	1.58496250072	False
subtracts the readers	0.0	0.0000000000	1.58496250072	False
preclude a much smaller	0.0	0.0000000000	2.0	False
nomadic objects we place	0.0	0.0000000000	2.0	False
simplified version	0.000721240650187	0.0000000000	1.0	False
ferret rotates and translates	0.0	0.0000000000	2.0	False
0.0112m3	0.000409161580703	0.0000000000	0.0	False
motion patterns shown	0.00108186097528	0.0000000000	1.58496250072	False
calculating and displaying object	0.0	0.0000000000	2.0	False
location storage	0.000721240650187	0.0000000000	1.0	False
drastically affects the location	0.0	0.0000000000	2.0	False
rate is determined	0.00108186097528	0.0000000000	1.58496250072	False
pervasive systems	0.000721240650187	0.0000000000	1.0	False
1.5ghz pentiumm	0.000818323161406	0.0000000000	1.0	False
movements when the moving	0.0	0.0000000000	2.0	False
longer range	0.0	0.0000000000	1.0	False
patterns shown	0.000721240650187	0.0000000000	1.0	False
ward	0.00017620214708	0.0000000000	0.0	False
lower power	0.000652359512284	0.0000000000	0.0	False
online algorithm can localize	0.0	0.0000000000	2.0	False
barrier to providing	0.00122748474211	0.0000000000	1.58496250072	False
fishkin	0.000729593794742	0.0000000000	0.0	False
acm transactions	0.000320432214039	0.0000000000	1.0	False
small error rate	0.00324558292584	0.0000000000	4.75488750216	False
rfid reader can determine	0.0	0.0000000000	2.0	False
mobility patterns	0.00360620325093	0.5409836066	5.0	False
show how to tune	0.0	0.0000000000	2.0	False
tag a distance	0.00108186097528	0.0000000000	1.58496250072	False
points	0.000238059210757	0.4353562005	0.0	False
work	5.83693607609e-05	0.5322580645	0.0	False
ubiquity of rfid	0.00108186097528	0.0000000000	1.58496250072	False
method for identifying objects	0.0	0.0000000000	2.0	False
realtime	0.000598931150901	0.0000000000	0.0	False
point in this space	0.0	0.0000000000	2.0	False
reader covers	0.000721240650187	0.0000000000	1.0	False
tags eases large-scale deployment	0.0	0.0000000000	2.0	False
leverages the fact	0.00108186097528	0.0000000000	1.58496250072	False
algorithm is too computationally	0.0	0.0000000000	2.0	False
display is constantly updated	0.0	0.0000000000	2.0	False
combining multiple	0.000721240650187	0.0000000000	1.0	False
rfid tagged	0.00288496260075	0.2959641256	4.0	False
rfid reader embedded	0.00122748474211	0.0000000000	1.58496250072	False
requires writable	0.000818323161406	0.0000000000	1.0	False
uncompressed 320x240 video	0.00122748474211	0.0000000000	1.58496250072	False
ferret leverages	0.00245496948422	0.0000000000	3.0	False
reader coordinate system	0.00108186097528	0.0000000000	1.58496250072	False
updated	0.000102092341213	0.0000000000	0.0	False
system to dynamically	0.00122748474211	0.0000000000	1.58496250072	False
waving a hand	0.00108186097528	0.0000000000	1.58496250072	False
patterns affect the performance	0.0	0.0000000000	2.0	False
point	0.000145923401902	0.4004854369	0.0	False
0.0117m3	0.000818323161406	0.0000000000	0.0	False
centroid point	0.000818323161406	0.0000000000	1.0	False
monotonically decreases	0.000721240650187	0.0000000000	1.0	False
create	9.32203225186e-05	0.0000000000	0.0	False
mobility effects ferret exploits	0.0	0.0000000000	2.0	False
scales	0.000299465575451	0.0000000000	0.0	False
independent ferret device	0.00122748474211	0.0000000000	1.58496250072	False
ieee transactions	0.000223349702819	0.0000000000	1.0	False
straightforward	0.000640864428078	0.4447439353	0.0	False
projection area versus	0.00108186097528	0.0000000000	1.58496250072	False
technology m rfid tag	0.0	0.0000000000	2.0	False
provide	1.68301150031e-05	0.0000000000	0.0	False
describes	0.000220651132302	0.0000000000	0.0	False
perimeter only requires two	0.0	0.0000000000	2.0	False
large volumes of personal	0.0	0.0000000000	2.0	False
length	0.00011167485141	0.0000000000	0.0	False
past locations	0.000721240650187	0.0000000000	1.0	False
percom03	0.0	0.0000000000	0.0	False
march	0.00011167485141	0.0000000000	0.0	False
produce a series	0.00216372195056	0.0000000000	3.16992500144	False
battery-powered locationing capabilities	0.00108186097528	0.0000000000	1.58496250072	False
set of objects	0.000832915501597	0.0000000000	1.58496250072	False
place	6.65061418274e-05	0.0000000000	0.0	False
design ferret is designed	0.0	0.0000000000	2.0	False
structure or organization	0.00122748474211	0.0000000000	1.58496250072	False
0.02m3	0.000409161580703	0.0000000000	0.0	False
rfid tags eases large-scale	0.0	0.0000000000	2.0	False
ferrets performance using two	0.0	0.0000000000	2.0	False
system for locating nomadic	0.0	0.0000000000	4.0	False
algorithms for refining	0.00245496948422	0.0000000000	3.16992500144	False
map onto the display	0.0	0.0000000000	2.0	False
readings and improves	0.00108186097528	0.0000000000	1.58496250072	False
inherent	0.000305916561742	0.0000000000	0.0	False
modulation	0.0	0.0000000000	0.0	False
immediately project an area	0.0	0.0000000000	2.0	False
consumes	0.000277638500532	0.0000000000	0.0	False
information in a central	0.0	0.0000000000	2.0	False
information sharing across devices	0.0	0.0000000000	2.0	False
users cognition	0.0	0.0000000000	1.0	False
laptops	0.000299465575451	0.0000000000	0.0	False
offline locationing algorithm formally	0.0	0.0000000000	2.0	False
missing object	0.000721240650187	0.0000000000	1.0	False
proposed orientation	0.000818323161406	0.0000000000	1.0	False
pieces of hardwarethere	0.0	0.0000000000	1.58496250072	False
dollars	0.000299465575451	0.0000000000	0.0	False
region is an irregular	0.0	0.0000000000	2.0	False
lau	0.000160216107019	0.0000000000	0.0	False
bytes to 178k byteseach	0.0	0.0000000000	2.0	False
prior knowledge	0.000458194489845	0.0000000000	1.0	False
ferret incorrectly	0.000721240650187	0.0000000000	1.0	False
attention to how fast	0.0	0.0000000000	2.0	False
smaller spatial requirements	0.00108186097528	0.0000000000	1.58496250072	False
repeats	0.000326179756142	0.0000000000	0.0	False
scenario the user	0.00122748474211	0.0000000000	1.58496250072	False
ieee personal communications magazine	0.0	0.0000000000	2.0	False
ability to store	0.00108186097528	0.0000000000	1.58496250072	False
half of the diagram	0.0	0.0000000000	2.0	False
addition to the volume	0.0	0.0000000000	2.0	False
device from exploiting	0.00122748474211	0.0000000000	1.58496250072	False
trade the size	0.00122748474211	0.0000000000	1.58496250072	False
show that ferret performs	0.0	0.0000000000	2.0	False
transform the intersection	0.00108186097528	0.0000000000	1.58496250072	False
locations of nearby	0.00108186097528	0.0000000000	1.58496250072	False
manually mapping	0.000818323161406	0.0000000000	1.0	False
discover the location	0.00108186097528	0.0000000000	1.58496250072	False
intersect	0.000277638500532	0.0000000000	0.0	False
algorithm on an ibm	0.0	0.0000000000	2.0	False
algorithm that performs	0.00108186097528	0.0000000000	1.58496250072	False
front of objects	0.00216372195056	0.0000000000	3.16992500144	False
lower probabilities	0.000721240650187	0.0000000000	1.0	False
collected in the experiment	0.0	0.0000000000	2.0	False
displays	0.000518367943282	0.0000000000	0.0	False
origin	0.000973283379855	0.3775743707	0.0	False
repeats this process	0.00108186097528	0.0000000000	1.58496250072	False
interpretation	0.000205073457605	0.0000000000	0.0	False
run online to track	0.0	0.0000000000	2.0	False
office	0.000294201509736	0.5238095238	0.0	False
rfid localization technique	0.00122748474211	0.0000000000	1.58496250072	False
describes the coverage region	0.0	0.0000000000	2.0	False
semi-repeatable	0.000360620325093	0.0000000000	0.0	False
robot and rfid technology	0.0	0.0000000000	2.0	False
didnt detect	0.0	0.0000000000	1.0	False
requires every point	0.00108186097528	0.0000000000	1.58496250072	False
orientation-sensitive 3d tags	0.00122748474211	0.0000000000	1.58496250072	False
manually verify	0.000721240650187	0.0000000000	1.0	False
poorly in detecting translation-only	0.0	0.0000000000	2.0	False
frequency	3.37881560738e-05	0.0000000000	0.0	False
static rfid readers	0.00108186097528	0.0000000000	1.58496250072	False
ran three experiments	0.00108186097528	0.0000000000	1.58496250072	False
uwb	0.000320432214039	0.0000000000	0.0	False
system can build	0.00108186097528	0.0000000000	1.58496250072	False
number of sample points	0.0	0.0000000000	2.0	False
pattern performs	0.000818323161406	0.0000000000	1.0	False
likelyonce	0.0	0.0000000000	0.0	False
stream with that region	0.0	0.0000000000	2.0	False
badge location system	0.000583970027913	0.0000000000	1.58496250072	False
unknown	9.32203225186e-05	0.0000000000	0.0	False
thingmagic monostatic	0.000721240650187	0.0000000000	1.0	False
intersecting two	0.0	0.0000000000	1.0	False
readings are weighted	0.00122748474211	0.0000000000	1.58496250072	False
directional	0.000146115420361	0.0000000000	0.0	False
personal	0.000199518425482	0.0000000000	0.0	False
highlights	0.000299465575451	0.0000000000	0.0	False
multiple tags simultaneously	0.00108186097528	0.0000000000	1.58496250072	False
proceedings of mobicom00	0.0	0.0000000000	1.58496250072	False
system is a corner	0.0	0.0000000000	2.0	False
5cm	0.000409161580703	0.0000000000	0.0	False
fig	0.000809054151775	0.4177215190	0.0	False
approximately 2m3	0.00327329264563	0.0000000000	2.0	False
number of readingsmost	0.0	0.0000000000	1.58496250072	False
requirements as compared	0.00108186097528	0.0000000000	1.58496250072	False
mobile device	0.000712154228839	0.5409836066	6.0	False
versus	0.000204184682426	0.0000000000	0.0	False
battery-powered locationing	0.00144248130037	0.0000000000	2.0	False
dimensional display	0.000721240650187	0.0000000000	1.0	False
tag and cubic tag	0.0	0.0000000000	2.0	False
assuming that the z-axis	0.0	0.0000000000	2.0	False
combination	0.000147100754868	0.0000000000	0.0	False
values of each grid	0.0	0.0000000000	4.0	False
basic algorithm	0.000598931150901	0.0000000000	1.0	False
incorrectly	0.000326179756142	0.0000000000	0.0	False
initial postulate	0.000818323161406	0.0000000000	1.0	False
origin of our world-coordinate	0.0	0.0000000000	2.0	False
advantages of allowing offline	0.0	0.0000000000	2.0	False
badge	0.000116769980635	0.0000000000	0.0	False
moving distances exceed 20cm	0.0	0.0000000000	4.0	False
effects	6.65061418274e-05	0.0000000000	0.0	False
world coordinate	0.00216372195056	0.0000000000	3.0	False
amount of computation	0.00122748474211	0.0000000000	3.16992500144	False
postulated	0.0011978623018	0.5322580645	0.0	False
results of experiments conducted	0.0	0.0000000000	2.0	False
intensive for a mobile	0.0	0.0000000000	2.0	False
interactions with rfid-tagged objects	0.0	0.0000000000	2.0	False
nomadicas opposed	0.0	0.0000000000	1.0	False
xiaotaol	0.000409161580703	0.0000000000	0.0	False
positions for the object	0.0	0.0000000000	2.0	False
unreasonable	0.000299465575451	0.0000000000	0.0	False
past history as shown	0.0	0.0000000000	2.0	False
system has gained	0.00122748474211	0.0000000000	1.58496250072	False
notion of the object	0.0	0.0000000000	2.0	False
limits	0.000146115420361	0.0000000000	0.0	False
online volume	0.000818323161406	0.0000000000	1.0	False
presents the design	0.00195707853685	0.0000000000	3.16992500144	False
detroit	0.000326179756142	0.0000000000	0.0	False
probability threshold	0.000818323161406	0.0000000000	1.0	False
ability to locate	0.000898396726352	0.0000000000	1.58496250072	False
detection probability and form	0.0	0.0000000000	2.0	False
reasonable	0.00012766089147	0.0000000000	0.0	False
ferret to support	0.00122748474211	0.0000000000	1.58496250072	False
simplified	0.000194656675971	0.0000000000	0.0	False
require any infrastructural	0.00122748474211	0.0000000000	1.58496250072	False
objectthis greatly	0.0	0.0000000000	1.0	False
future antennas with variable	0.0	0.0000000000	2.0	False
intersects the two	0.0	0.0000000000	1.58496250072	False
grants national science	0.00122748474211	0.0000000000	1.58496250072	False
ferret is designed	0.00216372195056	0.0000000000	3.16992500144	False
independent	0.000195148329503	0.0000000000	0.0	False
sparton sp3003d digital	0.00108186097528	0.0000000000	1.58496250072	False
readings produce	0.000818323161406	0.0000000000	1.0	False
principles	0.000102092341213	0.0000000000	0.0	False
2.56m at the maximum	0.0	0.0000000000	2.0	False
communications magazine	0.000370148331548	0.0000000000	1.0	False
updated as the user	0.0	0.0000000000	2.0	False
objects with zero initial	0.0	0.0000000000	2.0	False
elfess	0.0	0.0000000000	0.0	False
produces a likelihood location	0.0	0.0000000000	2.0	False
aids	0.000326179756142	0.0000000000	0.0	False
require any infrastructural support	0.0	0.0000000000	2.0	False
computes the intersection	0.00108186097528	0.0000000000	1.58496250072	False
headon	0.0	0.0000000000	0.0	False
modeling of reader performance	0.0	0.0000000000	2.0	False
incorporate negative	0.00144248130037	0.0000000000	2.0	False
movement pattern	0.000721240650187	0.0000000000	2.0	False
display	0.00330916349151	0.3757535164	0.0	False
ibm x40 laptop	0.00108186097528	0.0000000000	1.58496250072	False
pinpoint their individual	0.00108186097528	0.0000000000	1.58496250072	False
content	0.000152958280871	0.0000000000	0.0	False
precision of the system	0.0	0.0000000000	2.0	False
adjust	0.000152958280871	0.0000000000	0.0	False
weighted	0.000223349702819	0.0000000000	0.0	False
perception and navigation	0.00122748474211	0.0000000000	1.58496250072	False
precision	0.000186440645037	0.0000000000	0.0	False
translates the coverage map	0.0	0.0000000000	2.0	False
performing this transformation	0.00122748474211	0.0000000000	1.58496250072	False
numeric	0.000277638500532	0.0000000000	0.0	False
algorithm to trade	0.00122748474211	0.0000000000	1.58496250072	False
absolute volume tracks	0.00108186097528	0.0000000000	1.58496250072	False
ferret prototype system	0.00108186097528	0.0000000000	1.58496250072	False
reduce the possible locations	0.0	0.0000000000	2.0	False
large map with equally	0.0	0.0000000000	2.0	False
system that can measure	0.0	0.0000000000	2.0	False
linear	0.00013995291262	0.0000000000	0.0	False
barrier	0.000277638500532	0.0000000000	0.0	False
directly on the tag	0.0	0.0000000000	2.0	False
grids for robotic	0.00122748474211	0.0000000000	1.58496250072	False
process occurs	0.000721240650187	0.0000000000	1.0	False
likelihood for the object	0.0	0.0000000000	2.0	False
tags locationsthe	0.0	0.0000000000	1.0	False
cameras with rfid	0.00122748474211	0.0000000000	1.58496250072	False
management	0.000154468564916	0.0000000000	0.0	False
ieee computer	0.000305916561742	0.0000000000	1.0	False
initial estimates	0.000818323161406	0.0000000000	1.0	False
detecting	0.00168254108958	0.4925373134	0.0	False
hand	4.46790669089e-05	0.0000000000	0.0	False
sequence of readings	0.000978539268426	0.0000000000	1.58496250072	False
incorporates	0.000432967501779	0.0000000000	0.0	False
addition to object	0.00122748474211	0.0000000000	1.58496250072	False
world-coordinate system	0.000721240650187	0.0000000000	1.0	False
representation that describes	0.00108186097528	0.0000000000	1.58496250072	False
starts	0.000267003852656	0.0000000000	0.0	False
likelihood location map	0.00216372195056	0.0000000000	3.16992500144	False
inexpensive	0.00105721288248	0.4647887324	0.0	False
days	0.000243197931581	0.0000000000	0.0	False
quickly find	0.000818323161406	0.0000000000	1.0	False
nomadic distances	0.000818323161406	0.0000000000	1.0	False
show that ferret	0.00216372195056	0.0000000000	3.16992500144	False
battery power source	0.00108186097528	0.0000000000	1.58496250072	False
motion detection ferret	0.00108186097528	0.0000000000	1.58496250072	False
developed rfid-based indoor	0.00108186097528	0.0000000000	1.58496250072	False
system intersects the two	0.0	0.0000000000	2.0	False
location algorithm	0.00166583100319	0.0000000000	3.0	False
object in 0.15m3	0.00122748474211	0.0000000000	1.58496250072	False
user	0.000641974965402	0.4216543376	0.0	False
recall that a larger	0.0	0.0000000000	2.0	False
tend to head	0.00108186097528	0.0000000000	1.58496250072	False
reduce the representation	0.00108186097528	0.0000000000	1.58496250072	False
changing	0.000400505778985	0.0000000000	0.0	False
features	7.72342824582e-05	0.0000000000	0.0	False
results of a human	0.0	0.0000000000	2.0	False
resulting maps	0.000721240650187	0.0000000000	1.0	False
passive	0.000772342824582	0.3707865169	0.0	False
locationing technologies	0.00144248130037	0.0000000000	2.0	False
address the concerns	0.00122748474211	0.0000000000	1.58496250072	False
:91102	0.0	0.0000000000	0.0	False
details can be found	0.0	0.0000000000	2.0	False
coordinate within the grid	0.0	0.0000000000	2.0	False
two steps	0.0	0.0000000000	1.0	False
positives	0.000277638500532	0.0000000000	0.0	False
immersive systems	0.000818323161406	0.0000000000	1.0	False
grants national	0.000818323161406	0.0000000000	1.0	False
dealing with nomadic objects	0.0	0.0000000000	2.0	False
prototype system cricket	0.00122748474211	0.0000000000	1.58496250072	False
sparton sp3003d	0.000721240650187	0.0000000000	1.0	False
location estimation via intersecting	0.0	0.0000000000	2.0	False
area versus	0.000721240650187	0.0000000000	0.0	False
battery-powered locationing hardware	0.00122748474211	0.0000000000	1.58496250072	False
approximately	0.000199518425482	0.0000000000	0.0	False
camera coordinate	0.00216372195056	0.0000000000	3.0	False
signal attenuation to estimate	0.0	0.0000000000	2.0	False
robot using 3d rfid	0.0	0.0000000000	2.0	False
normalization	0.000243197931581	0.0000000000	0.0	False
wireless reader	0.000818323161406	0.0000000000	1.0	False
test the sensitivity	0.000978539268426	0.0000000000	1.58496250072	False
option requires	0.000818323161406	0.0000000000	1.0	False
negative readings are weighted	0.0	0.0000000000	2.0	False
minutes with small	0.00368245422633	0.0000000000	4.75488750216	False
pinpointing	0.000299465575451	0.0000000000	0.0	False
objects we designed	0.00108186097528	0.0000000000	1.58496250072	False
unobtrusively detect human	0.00108186097528	0.0000000000	0.0	False
volume size	0.00216372195056	0.0000000000	3.0	False
position of the object	0.0	0.4203821656	10.0	False
back-annotate the entire video	0.0	0.0000000000	2.0	False
tool	0.00012766089147	0.0000000000	0.0	False
locations of rfid	0.00108186097528	0.0000000000	1.58496250072	False
individual locations	0.000721240650187	0.0000000000	1.0	False
noisy readings	0.00245496948422	0.0000000000	3.0	False
bookshelf	0.000598931150901	0.0000000000	0.0	False
technique	0.000337881560738	0.3046153846	0.0	False
2.56m x 1.74m	0.00122748474211	0.0000000000	3.16992500144	False
implemented a prototype ferret	0.0	0.0000000000	2.0	False
choice and the possibility	0.0	0.0000000000	2.0	False
tag ferret	0.000721240650187	0.0000000000	1.0	False
locate objects	0.00103673588656	0.0000000000	2.0	False
incorporating negative readings	0.00122748474211	0.0000000000	1.58496250072	False
distances exceed	0.00216372195056	0.0000000000	3.0	False
describe the perimeter	0.00108186097528	0.0000000000	1.58496250072	False
move infrequently	0.000721240650187	0.0000000000	2.0	False
estimate the orientation	0.0017967934527	0.0000000000	3.16992500144	False
begins	0.000216483750889	0.0000000000	0.0	False
inexpensive nature of rfid	0.0	0.0000000000	2.0	False
showed	0.000122091633044	0.0000000000	0.0	False
elegant	0.000326179756142	0.0000000000	0.0	False
slightly different coordinate system	0.0	0.0000000000	2.0	False
database	0.000268074401453	0.3173076923	0.0	False
rate	0.000570767576874	0.3367346939	0.0	False
tunable	0.000299465575451	0.0000000000	0.0	False
movement pattern we ran	0.0	0.0000000000	2.0	False
performance of the rfid	0.0	0.0000000000	2.0	False
interpret the results	0.00108186097528	0.0000000000	1.58496250072	False
pervasive nature	0.00245496948422	0.0000000000	0.0	False
1.5ghz pentiumm processor	0.00122748474211	0.0000000000	1.58496250072	False
range with past history	0.0	0.0000000000	2.0	False
show the results	0.000832915501597	0.0000000000	1.58496250072	False
features make	0.000721240650187	0.0000000000	1.0	False
